# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "50" "-p" "-t" "exon" "-g" "gene_id" "-a" "/home/zju/桌面/2023_ZM_RNA/0.ref/Homo_sapiens.GRCh38.105.gtf.gz" "-o" "./6.featureCounts/D3_M3_expression.txt" "./5.alignment/D1.Hisat_aln.sorted.bam" "./5.alignment/D2.Hisat_aln.sorted.bam" "./5.alignment/D3.Hisat_aln.sorted.bam" "./5.alignment/M1.Hisat_aln.sorted.bam" "./5.alignment/M2.Hisat_aln.sorted.bam" "./5.alignment/M3.Hisat_aln.sorted.bam" 
Geneid	./5.alignment/D1.Hisat_aln.sorted.bam	./5.alignment/D2.Hisat_aln.sorted.bam	./5.alignment/D3.Hisat_aln.sorted.bam	./5.alignment/M1.Hisat_aln.sorted.bam	./5.alignment/M2.Hisat_aln.sorted.bam	./5.alignment/M3.Hisat_aln.sorted.bam
ENSG00000198837	765	832	829	821	1061	1042
ENSG00000160741	838	863	742	985	1018	1140
ENSG00000276584	0	0	0	0	0	0
ENSG00000282386	6	3	10	4	10	8
ENSG00000273026	6	0	2	5	4	4
ENSG00000143578	123	163	121	126	124	104
ENSG00000143543	82	81	83	91	104	87
ENSG00000285641	0	0	0	0	0	0
ENSG00000272654	17	9	20	9	3	15
ENSG00000143545	1493	1567	1192	902	1049	952
ENSG00000177954	6796	7752	6556	7382	8631	8082
ENSG00000231416	0	2	0	1	2	5
ENSG00000200220	0	0	0	0	0	0
ENSG00000231837	0	0	0	0	0	0
ENSG00000263987	0	0	0	0	0	0
ENSG00000162642	783	764	773	845	1068	1033
ENSG00000223254	8	0	0	0	0	0
ENSG00000142867	155	167	163	218	241	207
ENSG00000223653	1	0	0	2	4	0
ENSG00000117394	36617	42637	33859	36978	38222	38435
ENSG00000116198	1385	1451	1476	1782	2100	1988
ENSG00000169598	263	296	269	149	186	153
ENSG00000226653	0	0	0	0	4	0
ENSG00000207209	0	0	0	0	0	0
ENSG00000272443	0	2	0	0	0	1
ENSG00000272480	0	0	0	0	0	0
ENSG00000288626	0	0	0	0	0	0
ENSG00000162836	10	19	14	22	23	30
ENSG00000207080	0	0	0	0	0	0
ENSG00000231791	0	0	0	0	0	0
ENSG00000244568	0	0	0	0	0	0
ENSG00000271387	11	6	3	6	13	10
ENSG00000116667	290	329	334	296	352	360
ENSG00000230470	0	0	0	0	0	0
ENSG00000232036	0	0	0	0	0	0
ENSG00000285847	2	0	0	0	2	0
ENSG00000286378	0	0	0	0	0	0
ENSG00000215381	0	0	0	0	2	0
ENSG00000261326	188	203	191	192	234	225
ENSG00000284726	1	3	0	4	3	0
ENSG00000125945	270	226	225	182	202	243
ENSG00000201405	0	0	0	0	0	0
ENSG00000271420	0	1	0	0	0	0
ENSG00000204219	18	23	32	10	16	2
ENSG00000232482	0	0	3	0	0	0
ENSG00000285779	0	0	0	0	0	0
ENSG00000162885	301	301	334	394	472	466
ENSG00000270780	0	0	0	0	0	0
ENSG00000282048	0	0	0	0	0	0
ENSG00000232895	0	0	0	0	0	0
ENSG00000273698	0	0	0	0	0	0
ENSG00000273112	0	0	0	0	1	0
ENSG00000173110	227	219	188	103	114	125
ENSG00000224203	0	0	0	0	0	0
ENSG00000224515	7	9	4	2	0	0
ENSG00000225217	174	112	120	13	28	24
ENSG00000231586	0	0	0	0	0	0
ENSG00000162747	42	49	49	16	17	24
ENSG00000234211	0	1	0	0	0	0
ENSG00000213075	2	4	0	0	0	0
ENSG00000143226	121	142	132	28	20	20
ENSG00000143125	0	0	2	0	0	0
ENSG00000270380	0	0	0	0	0	0
ENSG00000282887	0	0	0	0	0	0
ENSG00000283999	0	0	0	0	0	0
ENSG00000240194	0	0	0	0	1	0
ENSG00000235407	0	2	0	0	0	0
ENSG00000143105	0	0	0	2	0	0
ENSG00000259834	0	2	0	2	0	0
ENSG00000177272	1	2	2	0	4	0
ENSG00000199710	0	0	0	0	0	0
ENSG00000237415	3	3	2	3	1	0
ENSG00000232791	0	0	2	0	2	0
ENSG00000177301	3	0	2	0	2	5
ENSG00000226828	1	2	0	2	5	2
ENSG00000279774	0	0	0	0	2	0
ENSG00000229960	0	0	0	0	0	0
ENSG00000286486	0	0	0	0	0	0
ENSG00000244066	0	0	0	0	0	0
ENSG00000237759	0	0	0	0	0	0
ENSG00000287531	0	0	0	0	0	0
ENSG00000179456	409	394	417	478	478	514
ENSG00000225855	379	396	407	432	458	456
ENSG00000160753	212	247	184	233	296	247
ENSG00000283701	0	0	0	1	1	0
ENSG00000207134	0	0	0	0	2	0
ENSG00000227773	0	0	0	0	0	0
ENSG00000207144	0	0	0	0	0	0
ENSG00000237872	0	0	0	0	0	0
ENSG00000271267	2	0	1	4	7	6
ENSG00000225082	0	0	0	1	3	1
ENSG00000223503	0	0	2	2	3	3
ENSG00000232519	2	1	0	8	3	0
ENSG00000125459	56	98	81	84	106	126
ENSG00000287839	2	0	0	3	1	0
ENSG00000160752	4677	5074	4566	4630	5083	4948
ENSG00000121957	2339	2515	2713	2083	2444	2350
ENSG00000235089	0	0	0	0	0	0
ENSG00000285179	0	0	0	0	0	0
ENSG00000223026	0	0	0	2	0	0
ENSG00000225721	16	7	8	11	12	13
ENSG00000188396	1	2	2	15	15	2
ENSG00000202167	0	0	0	2	0	0
ENSG00000207349	0	0	0	0	0	0
ENSG00000252826	0	0	0	0	0	0
ENSG00000206737	1	1	3	7	3	7
ENSG00000223779	0	0	0	0	0	0
ENSG00000242352	3	0	0	5	0	0
ENSG00000270962	0	0	0	0	0	0
ENSG00000263590	0	0	0	0	0	0
ENSG00000252105	0	0	0	0	0	0
ENSG00000233430	0	0	0	0	0	0
ENSG00000237503	0	0	0	0	0	0
ENSG00000265531	0	0	0	0	0	0
ENSG00000234571	0	0	0	0	0	0
ENSG00000230186	1	1	0	2	0	1
ENSG00000268074	8	4	4	0	0	0
ENSG00000270872	157	176	127	180	199	231
ENSG00000276674	0	0	0	0	0	0
ENSG00000082482	0	2	0	2	0	0
ENSG00000143612	2076	2392	2228	2128	2412	2360
ENSG00000116747	1396	1412	1549	1581	1755	1693
ENSG00000118729	0	0	3	0	0	2
ENSG00000134207	2	0	0	0	0	2
ENSG00000163467	2	8	3	10	16	22
ENSG00000243710	1	8	0	0	4	3
ENSG00000117395	5792	6160	6356	7306	8474	8185
ENSG00000120942	293	342	324	279	362	371
ENSG00000116874	168	191	172	177	178	187
ENSG00000065600	68	68	47	58	53	59
ENSG00000162576	65	93	121	94	83	85
ENSG00000009780	381	312	299	324	386	401
ENSG00000023572	218	252	236	246	362	284
ENSG00000077254	3105	3206	3188	3103	3448	3333
ENSG00000134644	3065	3330	3468	4128	4596	4341
ENSG00000215788	4	7	10	13	36	12
ENSG00000266472	1569	1623	1465	1692	1861	1760
ENSG00000117834	0	1	1	1	2	0
ENSG00000117625	1197	1325	1253	1365	1413	1511
ENSG00000179902	0	0	1	1	1	8
ENSG00000020633	87	68	69	40	38	46
ENSG00000121766	2265	2482	2517	3068	3679	3304
ENSG00000143157	583	568	587	625	697	640
ENSG00000160058	6905	7390	7129	7743	8104	8426
ENSG00000162873	955	1008	975	1080	1058	1160
ENSG00000162614	413	401	373	321	363	329
ENSG00000160781	74	81	61	94	103	103
ENSG00000143344	12	12	7	13	12	16
ENSG00000142748	0	0	0	0	0	0
ENSG00000162613	12118	13270	12882	13652	16734	15988
ENSG00000116882	0	1	0	0	1	0
ENSG00000198758	18	31	30	14	13	9
ENSG00000049247	0	4	4	2	1	0
ENSG00000117569	233	168	156	187	201	214
ENSG00000142856	1061	1260	1175	1338	1532	1561
ENSG00000158022	220	194	147	14	29	33
ENSG00000116396	6	6	10	4	15	5
ENSG00000058668	3241	3506	3628	707	797	799
ENSG00000163875	1378	1630	1407	1353	1389	1368
ENSG00000116726	0	0	0	0	0	0
ENSG00000282872	2	0	0	0	2	0
ENSG00000198821	25	36	28	45	43	25
ENSG00000162735	137	144	118	125	139	141
ENSG00000131238	842	815	890	463	530	547
ENSG00000171680	2	10	2	7	3	10
ENSG00000075391	162	169	162	137	121	149
ENSG00000244457	0	0	0	0	0	0
ENSG00000116977	2323	2522	2464	2156	2365	2369
ENSG00000229372	0	0	0	0	0	0
ENSG00000274975	0	0	0	0	0	0
ENSG00000229348	2	0	2	2	0	0
ENSG00000242485	1200	1338	1328	1478	1591	1556
ENSG00000264293	0	0	0	0	0	0
ENSG00000272455	27	36	20	22	32	33
ENSG00000225905	0	0	0	0	1	0
ENSG00000225285	3	2	0	0	0	1
ENSG00000179403	5	11	3	2	10	8
ENSG00000215915	13	11	13	7	5	10
ENSG00000236085	0	0	0	0	0	0
ENSG00000234441	0	0	0	0	0	0
ENSG00000227408	0	1	0	0	0	0
ENSG00000223635	7	0	3	0	10	5
ENSG00000135776	3979	4366	4392	4727	5338	4815
ENSG00000199672	3	2	0	2	7	0
ENSG00000201492	12	3	7	11	12	17
ENSG00000229367	0	0	2	2	0	0
ENSG00000135763	242	257	303	320	370	373
ENSG00000213028	0	0	0	0	0	0
ENSG00000225984	2	0	0	0	0	2
ENSG00000135801	1142	1452	1424	1250	1334	1238
ENSG00000178828	0	0	0	0	0	0
ENSG00000235434	0	0	0	0	0	0
ENSG00000169914	742	921	927	1055	1054	1118
ENSG00000188784	0	0	0	0	0	0
ENSG00000242688	0	0	0	0	0	0
ENSG00000188257	10	9	9	2	8	16
ENSG00000177186	0	0	0	0	2	0
ENSG00000177174	0	0	0	0	0	0
ENSG00000282881	0	0	0	0	2	3
ENSG00000269956	31	22	20	38	63	35
ENSG00000162456	0	1	0	2	0	0
ENSG00000079277	2161	2447	2149	3203	3597	3538
ENSG00000117407	4	6	6	0	10	0
ENSG00000237950	453	456	445	295	370	317
ENSG00000117408	526	546	588	564	766	605
ENSG00000285649	10	10	4	8	9	19
ENSG00000132768	206	272	227	277	355	286
ENSG00000117410	374	418	388	416	543	541
ENSG00000159214	205	179	187	158	140	143
ENSG00000196517	4719	5137	4810	5024	5378	5098
ENSG00000227163	0	0	1	0	0	0
ENSG00000271647	0	1	0	0	0	0
ENSG00000239560	1	0	0	0	0	0
ENSG00000196539	0	0	0	0	0	0
ENSG00000229255	0	0	0	0	0	0
ENSG00000203661	0	0	0	0	0	0
ENSG00000271934	0	0	0	0	0	0
ENSG00000224521	0	0	0	0	0	0
ENSG00000227102	0	0	0	0	2	0
ENSG00000183310	0	0	0	0	0	0
ENSG00000201602	0	0	0	0	0	0
ENSG00000271701	0	0	0	0	0	0
ENSG00000189181	0	0	0	0	0	0
ENSG00000187238	0	0	0	0	0	0
ENSG00000185962	0	0	0	2	1	0
ENSG00000226947	0	0	0	0	0	0
ENSG00000285753	0	0	0	0	0	0
ENSG00000187223	0	0	1	0	0	0
ENSG00000159455	0	0	0	0	0	0
ENSG00000187173	0	0	0	0	0	0
ENSG00000204501	0	0	0	2	0	0
ENSG00000228229	0	0	0	2	0	2
ENSG00000204481	0	0	0	0	2	0
ENSG00000204480	2	0	0	0	0	2
ENSG00000204479	0	0	0	0	0	0
ENSG00000204478	0	0	0	0	0	0
ENSG00000172031	0	0	0	0	2	0
ENSG00000233228	0	0	0	0	0	0
ENSG00000224678	0	0	0	0	0	0
ENSG00000233401	0	0	0	2	0	0
ENSG00000273487	6	0	2	2	0	0
ENSG00000226773	0	0	0	0	0	0
ENSG00000274481	0	0	0	0	0	0
ENSG00000228594	6	7	8	10	4	4
ENSG00000286989	4	2	8	2	4	0
ENSG00000272106	33	55	40	54	58	52
ENSG00000189409	2	0	4	0	0	0
ENSG00000272004	4	3	3	2	5	2
ENSG00000189339	662	710	690	792	862	843
ENSG00000269737	30	34	49	30	28	45
ENSG00000215914	2	1	4	0	2	0
ENSG00000008128	137	171	155	183	170	207
ENSG00000268575	32	22	30	32	22	31
ENSG00000227775	58	51	58	60	55	44
ENSG00000008130	1691	1805	1986	2044	2247	2144
ENSG00000078369	12020	13013	12003	13771	15733	15126
ENSG00000178821	6	8	12	4	7	11
ENSG00000158477	0	0	0	0	0	0
ENSG00000230942	0	0	0	0	0	0
ENSG00000158481	0	0	0	0	0	0
ENSG00000158485	0	0	0	0	0	0
ENSG00000158488	2	0	0	0	0	0
ENSG00000186306	0	0	0	0	2	0
ENSG00000203758	2	0	0	0	0	0
ENSG00000236257	0	2	0	0	0	0
ENSG00000236656	0	0	0	0	0	0
ENSG00000198703	0	0	0	0	0	0
ENSG00000227445	0	1	0	0	0	0
ENSG00000231434	5	0	0	9	4	12
ENSG00000117505	1048	1100	1014	891	1123	1018
ENSG00000229635	0	0	0	0	3	0
ENSG00000207379	0	0	0	0	0	0
ENSG00000212601	0	0	0	0	0	0
ENSG00000162889	1057	1084	943	1406	1418	1392
ENSG00000224114	8	9	6	10	4	5
ENSG00000199349	0	0	2	0	0	0
ENSG00000136634	2	0	0	2	0	2
ENSG00000162892	0	4	2	0	0	4
ENSG00000162894	4	0	8	1	5	6
ENSG00000271680	0	0	0	1	0	0
ENSG00000226945	0	0	0	0	0	0
ENSG00000162896	0	0	2	0	2	0
ENSG00000162897	0	2	0	0	2	6
ENSG00000182795	183	190	186	148	106	132
ENSG00000198890	559	580	650	679	884	748
ENSG00000224550	0	2	0	0	0	0
ENSG00000142669	801	685	545	987	1018	1319
ENSG00000169442	85	81	83	62	49	69
ENSG00000225854	0	0	0	0	0	0
ENSG00000176083	0	0	2	0	0	0
ENSG00000229167	2	3	2	0	0	0
ENSG00000142910	26	10	10	13	2	30
ENSG00000162517	321	349	323	275	375	315
ENSG00000235790	7	6	4	8	4	8
ENSG00000264078	1	0	0	1	2	0
ENSG00000241745	0	0	0	0	0	0
ENSG00000228407	0	0	0	1	0	0
ENSG00000223429	0	0	0	0	0	0
ENSG00000224255	3	0	2	0	2	1
ENSG00000236004	0	0	0	0	0	0
ENSG00000237663	0	0	0	0	0	0
ENSG00000213735	0	0	1	1	2	1
ENSG00000272100	0	2	0	0	0	0
ENSG00000287078	8	13	1	14	4	11
ENSG00000224680	9	12	12	10	10	6
ENSG00000085840	1609	1776	1839	1782	2093	1777
ENSG00000283445	0	0	2	2	5	0
ENSG00000272226	0	0	0	0	0	0
ENSG00000231740	0	0	0	0	0	0
ENSG00000203747	53	70	58	10	7	20
ENSG00000143751	8631	8691	8320	7853	9777	9233
ENSG00000272562	11	16	10	29	21	15
ENSG00000163041	8287	8599	8248	9824	10997	11644
ENSG00000225518	0	2	2	2	0	2
ENSG00000270598	0	0	0	0	0	0
ENSG00000182827	3266	3384	3350	4083	4664	4581
ENSG00000234478	2	0	2	4	0	0
ENSG00000223570	2	0	0	0	0	0
ENSG00000185155	0	0	2	0	2	2
ENSG00000236773	3	3	0	0	0	0
ENSG00000143753	243	376	339	392	527	435
ENSG00000201898	0	0	0	0	0	0
ENSG00000237101	0	0	2	2	0	3
ENSG00000143748	1608	1654	1633	1598	1893	1852
ENSG00000221406	1	6	9	15	7	11
ENSG00000229742	0	0	0	1	0	0
ENSG00000206887	0	0	0	0	0	0
ENSG00000143771	118	129	135	134	151	167
ENSG00000266618	0	0	0	1	2	0
ENSG00000229991	0	0	0	0	0	0
ENSG00000233384	0	2	2	0	0	0
ENSG00000234247	0	0	0	0	0	0
ENSG00000183682	44	87	85	49	87	76
ENSG00000237624	1	4	0	0	0	2
ENSG00000228060	13	8	7	17	14	13
ENSG00000201457	0	0	0	0	0	0
ENSG00000163909	8	0	4	8	4	2
ENSG00000225903	0	0	0	0	0	0
ENSG00000116983	2	0	0	1	0	2
ENSG00000225333	0	0	1	1	0	0
ENSG00000252413	0	0	0	0	0	0
ENSG00000090621	10206	11475	10301	13287	15505	14884
ENSG00000236994	0	0	0	0	0	0
ENSG00000275406	0	0	0	0	0	0
ENSG00000270287	0	0	0	0	2	0
ENSG00000229965	0	0	0	0	0	0
ENSG00000223282	0	0	0	0	0	0
ENSG00000177770	2	1	0	0	0	0
ENSG00000287627	0	0	0	0	0	0
ENSG00000283933	0	0	0	0	0	0
ENSG00000143369	133	140	95	72	79	113
ENSG00000228126	6	3	4	3	4	3
ENSG00000237781	6	3	7	6	3	1
ENSG00000264553	0	0	1	1	1	1
ENSG00000277452	3	0	2	2	0	2
ENSG00000274963	2	0	0	0	2	2
ENSG00000253047	4	2	4	4	1	0
ENSG00000143420	12586	13820	12798	17017	19425	18664
ENSG00000276103	4	5	1	4	5	4
ENSG00000143457	969	1080	988	1066	1236	1077
ENSG00000143452	0	0	1	0	3	0
ENSG00000206931	0	0	0	0	0	0
ENSG00000236713	0	0	0	0	0	0
ENSG00000224690	2	0	3	0	0	2
ENSG00000203804	5	3	3	1	2	5
ENSG00000143384	4825	4934	4876	6788	7664	7708
ENSG00000154342	0	0	2	0	6	0
ENSG00000276255	2	0	2	4	0	0
ENSG00000143761	4696	5495	4934	6354	6866	6914
ENSG00000284163	0	0	0	0	0	0
ENSG00000143793	4092	4939	4663	4404	5256	4823
ENSG00000162910	294	275	275	258	310	272
ENSG00000224566	4	2	0	1	0	1
ENSG00000287895	25	18	25	19	18	21
ENSG00000280157	20	32	26	28	14	22
ENSG00000227625	0	0	0	0	0	0
ENSG00000198835	11	10	9	11	14	15
ENSG00000203684	6	13	8	4	9	18
ENSG00000181873	2262	2429	2096	1562	1899	1835
ENSG00000162913	19	11	9	13	10	14
ENSG00000269934	32	32	22	32	31	23
ENSG00000270110	2	2	4	0	0	2
ENSG00000286773	0	0	0	0	0	0
ENSG00000287315	41	42	49	22	18	4
ENSG00000270104	0	0	0	0	0	0
ENSG00000154370	1498	1779	1715	2057	2211	2369
ENSG00000270094	0	0	0	0	0	0
ENSG00000284311	0	0	0	0	0	0
ENSG00000231563	3	3	4	2	4	5
ENSG00000162931	91	105	90	105	170	114
ENSG00000230841	0	4	2	2	4	16
ENSG00000266174	0	0	0	0	0	0
ENSG00000279306	24	46	26	24	39	39
ENSG00000215811	661	663	706	133	127	116
ENSG00000202056	0	0	0	0	0	0
ENSG00000251823	0	4	2	0	0	2
ENSG00000171960	249	332	251	322	342	329
ENSG00000285728	470	452	491	494	559	553
ENSG00000234917	10	12	5	19	32	13
ENSG00000065978	135307	145181	141268	184368	208574	195289
ENSG00000164007	0	1	0	2	0	0
ENSG00000117385	687	810	713	951	1050	1049
ENSG00000228452	0	0	0	0	0	0
ENSG00000001460	34	61	49	58	38	49
ENSG00000001461	898	1127	949	783	927	987
ENSG00000286061	0	2	0	0	0	0
ENSG00000117602	22	19	13	11	11	15
ENSG00000264443	0	0	0	0	0	0
ENSG00000184454	2	0	11	2	2	0
ENSG00000227312	0	0	0	1	0	0
ENSG00000239106	0	0	0	0	0	0
ENSG00000177606	1212	1410	1301	4170	4465	4607
ENSG00000116539	2913	3038	2884	3286	3571	3516
ENSG00000162923	6811	6804	6359	6730	7208	7259
ENSG00000250135	0	0	0	0	0	0
ENSG00000084652	2965	3341	3182	4532	5333	5204
ENSG00000224066	7	3	2	2	1	0
ENSG00000160051	245	298	234	210	278	271
ENSG00000160055	64	55	61	43	40	68
ENSG00000183615	1	0	3	4	3	2
ENSG00000182866	2	2	2	2	1	3
ENSG00000277617	0	0	0	0	0	0
ENSG00000252450	0	0	0	0	0	0
ENSG00000116478	5090	5669	5408	5602	6170	6212
ENSG00000175130	480	606	575	1342	1569	1507
ENSG00000233775	2	2	0	0	0	0
ENSG00000162526	18	18	16	18	26	29
ENSG00000168679	53	65	49	59	28	47
ENSG00000273373	486	558	519	479	569	475
ENSG00000125462	7	12	8	16	25	31
ENSG00000206651	0	0	0	1	0	0
ENSG00000084623	1933	2104	2005	2238	2510	2396
ENSG00000134248	154	149	160	162	196	191
ENSG00000252777	0	0	0	0	2	0
ENSG00000198492	867	962	867	926	1102	1152
ENSG00000233427	4	0	0	0	1	0
ENSG00000199756	0	0	0	2	0	0
ENSG00000225616	1	1	3	0	2	0
ENSG00000206704	0	0	0	0	0	0
ENSG00000277958	0	0	0	0	0	0
ENSG00000253304	6	6	0	5	0	4
ENSG00000225750	0	1	0	2	4	0
ENSG00000277916	0	0	0	0	0	0
ENSG00000116353	226	259	246	246	301	348
ENSG00000237934	1	0	2	5	3	2
ENSG00000186205	2	9	0	0	4	9
ENSG00000286231	0	0	0	0	0	0
ENSG00000221571	0	0	0	0	0	0
ENSG00000276642	0	0	0	0	0	0
ENSG00000272823	0	0	0	0	0	0
ENSG00000238078	0	3	1	3	0	1
ENSG00000257551	0	2	0	1	0	1
ENSG00000136630	9	15	11	11	5	22
ENSG00000260505	0	0	0	0	0	0
ENSG00000235163	0	0	0	0	0	0
ENSG00000234863	0	0	0	0	0	0
ENSG00000226226	0	0	0	0	2	0
ENSG00000231529	0	0	0	0	0	0
ENSG00000116141	2	4	0	2	3	2
ENSG00000243872	0	0	0	0	0	0
ENSG00000233012	2	0	0	2	0	0
ENSG00000162817	8	2	3	8	4	4
ENSG00000200674	2	3	4	6	1	4
ENSG00000252357	0	1	0	0	0	0
ENSG00000117593	516	668	667	625	882	762
ENSG00000270084	2	2	6	18	20	39
ENSG00000185278	397	435	467	411	469	444
ENSG00000252231	0	0	0	0	0	0
ENSG00000135870	517	568	523	824	792	921
ENSG00000200755	0	0	0	0	0	0
ENSG00000236535	0	0	0	0	2	1
ENSG00000225713	0	0	0	0	0	0
ENSG00000215867	0	6	4	0	0	2
ENSG00000201028	0	0	0	0	0	0
ENSG00000197852	142	124	127	189	165	143
ENSG00000227811	1	2	4	14	10	38
ENSG00000284830	0	0	4	3	0	1
ENSG00000232558	0	0	0	0	0	0
ENSG00000237556	0	0	0	0	0	0
ENSG00000231437	0	0	1	0	2	2
ENSG00000171385	2	2	2	0	4	2
ENSG00000276600	16	20	26	24	14	20
ENSG00000228548	0	0	0	0	0	0
ENSG00000238183	0	0	0	0	0	0
ENSG00000287259	0	0	0	0	0	0
ENSG00000228525	1	0	0	0	2	0
ENSG00000233706	0	0	0	0	0	0
ENSG00000287532	0	0	0	0	2	0
ENSG00000158769	597	637	467	632	734	601
ENSG00000270149	7	5	3	10	12	21
ENSG00000232879	0	0	2	0	0	0
ENSG00000215845	77	89	84	70	87	101
ENSG00000158773	1549	1647	1406	1494	1712	1572
ENSG00000186517	2084	2252	1838	927	1145	1184
ENSG00000143217	15	20	22	8	2	20
ENSG00000228917	0	0	2	0	1	0
ENSG00000162755	2	2	2	4	4	4
ENSG00000143256	7523	7639	7601	9543	11494	10792
ENSG00000158793	359	371	399	505	569	545
ENSG00000158796	367	409	417	386	411	434
ENSG00000238934	1	0	0	0	3	0
ENSG00000196188	1285	1304	1540	634	659	705
ENSG00000163050	18	18	21	21	39	52
ENSG00000235549	0	0	0	0	0	2
ENSG00000174574	1243	1230	1366	1646	2005	1825
ENSG00000168653	21014	23815	21536	21427	25958	22985
ENSG00000206654	0	0	0	0	0	0
ENSG00000222378	0	0	0	0	0	0
ENSG00000287422	0	2	0	0	2	0
ENSG00000226438	0	0	0	0	0	0
ENSG00000217897	0	0	0	0	0	0
ENSG00000288674	0	1	1	3	6	5
ENSG00000228625	0	0	0	2	0	2
ENSG00000261654	32	6	18	12	14	16
ENSG00000232811	18	18	16	10	0	10
ENSG00000121931	1054	1143	1103	978	1086	1003
ENSG00000273010	11	6	13	36	28	29
ENSG00000225672	0	0	0	0	0	0
ENSG00000252760	0	0	0	0	0	0
ENSG00000272982	0	0	0	0	0	0
ENSG00000273221	0	0	0	0	0	0
ENSG00000162777	198	230	178	98	129	155
ENSG00000064886	6	5	2	2	3	2
ENSG00000236040	0	1	0	2	0	0
ENSG00000203878	0	0	0	0	0	0
ENSG00000156171	110	123	125	79	108	115
ENSG00000143515	1031	713	545	1678	1383	1416
ENSG00000238365	9	9	7	16	15	21
ENSG00000237920	0	0	0	0	0	0
ENSG00000226855	1	2	0	0	0	0
ENSG00000228013	0	0	0	0	2	0
ENSG00000160712	36	34	22	20	16	16
ENSG00000228264	0	0	0	0	0	0
ENSG00000169291	0	0	6	2	4	7
ENSG00000273110	0	0	0	0	0	0
ENSG00000227066	0	0	2	0	0	2
ENSG00000187980	17	8	9	10	9	5
ENSG00000162543	790	863	869	445	485	474
ENSG00000228105	0	0	0	0	0	0
ENSG00000284710	2	0	0	0	0	0
ENSG00000143252	398	391	407	384	437	391
ENSG00000288670	80	104	96	83	70	103
ENSG00000143437	3192	3404	3284	2859	3220	3101
ENSG00000200175	0	0	0	2	0	0
ENSG00000224800	0	0	1	0	0	0
ENSG00000229357	0	0	0	0	0	0
ENSG00000143799	14441	15450	15608	18879	21933	21476
ENSG00000158864	7008	7881	7758	6284	6968	6470
ENSG00000215846	0	0	0	0	0	0
ENSG00000248642	0	0	0	0	0	0
ENSG00000248442	0	1	0	0	0	0
ENSG00000251686	0	0	0	0	2	0
ENSG00000249197	0	0	0	0	2	0
ENSG00000288636	0	0	0	0	0	0
ENSG00000117450	1957	2110	1914	2575	2708	2876
ENSG00000234379	0	0	0	0	0	0
ENSG00000281133	0	0	1	1	4	1
ENSG00000280836	2	10	0	5	8	2
ENSG00000132780	54265	57838	56802	63232	80729	72451
ENSG00000281112	0	0	0	0	0	0
ENSG00000281825	0	0	0	0	0	0
ENSG00000159588	131	133	133	140	200	160
ENSG00000159592	2753	2896	2776	2910	3228	3232
ENSG00000225447	4	8	5	9	14	9
ENSG00000234329	33	37	29	27	40	21
ENSG00000159596	453	447	412	457	616	567
ENSG00000230896	2	2	0	4	4	1
ENSG00000143570	19	13	8	11	15	29
ENSG00000203710	160	137	124	38	35	38
ENSG00000143774	15360	16819	15347	16570	18637	17141
ENSG00000142864	40936	43390	44830	48312	57875	55851
ENSG00000143390	2531	2650	2582	3035	3358	3285
ENSG00000198160	4620	4769	5136	4774	5831	5350
ENSG00000162426	0	0	0	0	0	1
ENSG00000117245	2	9	2	8	2	1
ENSG00000188295	99	115	121	103	115	100
ENSG00000169905	2365	2327	2254	2853	3142	3051
ENSG00000116750	3005	3296	3430	3343	4029	3776
ENSG00000235169	1788	1890	1820	1606	1745	1658
ENSG00000116514	357	355	372	507	602	598
ENSG00000162419	1397	1562	1533	1395	1720	1661
ENSG00000154222	862	1047	994	1131	1314	1297
ENSG00000173406	2	0	0	7	5	1
ENSG00000197147	99	81	118	173	206	218
ENSG00000189195	104	84	97	85	101	106
ENSG00000058673	7	6	9	10	9	11
ENSG00000127074	8	9	4	2	4	1
ENSG00000131236	5927	6104	5443	7773	8353	8162
ENSG00000097021	643	766	724	753	775	828
ENSG00000143337	723	785	758	698	929	937
ENSG00000081870	1244	1207	1297	1634	1940	1760
ENSG00000078808	4122	4585	4411	3818	4345	4112
ENSG00000133216	7	6	10	9	4	14
ENSG00000143183	1991	2190	2192	2029	2580	2268
ENSG00000142794	88	85	97	107	131	86
ENSG00000248333	10654	12327	10829	12208	13945	13372
ENSG00000162390	19	34	24	24	10	18
ENSG00000117448	435	545	473	531	505	482
ENSG00000162687	8	12	6	0	8	3
ENSG00000143387	274	314	275	268	340	311
ENSG00000159023	32074	33255	30155	34832	37029	38698
ENSG00000227000	0	0	0	0	0	0
ENSG00000176256	0	0	0	2	0	0
ENSG00000231163	0	1	4	0	0	0
ENSG00000217644	0	0	0	0	0	0
ENSG00000239670	0	0	0	2	4	0
ENSG00000236065	0	4	0	0	0	0
ENSG00000004455	2730	2941	3142	3228	3723	3660
ENSG00000276645	0	0	0	0	0	0
ENSG00000142920	8	10	7	13	16	22
ENSG00000278997	0	0	1	7	3	6
ENSG00000116525	52	72	58	50	105	79
ENSG00000279179	9	10	0	12	16	10
ENSG00000284721	0	0	0	0	0	2
ENSG00000225934	0	0	0	0	0	0
ENSG00000215812	0	0	2	0	0	1
ENSG00000230005	0	0	0	0	2	0
ENSG00000185888	0	0	2	0	1	0
ENSG00000163131	61	98	86	12	17	14
ENSG00000183814	744	788	776	641	648	705
ENSG00000274178	0	0	0	2	0	0
ENSG00000274764	0	2	0	0	0	0
