ID	D1	D2	D3	M1	M2	M3
SPAG17	8	6	3	6	1	5
CIART	10	12	28	16	8	9
SRGAP2-AS1	0	1	0	0	0	1
TTF2	1577	1697	1792	2221	2467	2321
S100A7	0	0	0	0	0	1
UBE2WP1	0	0	0	0	0	0
PGLYRP4	4	5	6	7	3	6
RPL6P2	0	0	0	0	0	0
GATAD2B	1361	1252	1174	1618	1706	1733
SLC6A17-AS1	0	0	0	0	2	0
NPR1	4	6	11	4	4	8
HNRNPA1P43	0	0	0	0	0	0
MAGI3	790	695	645	850	821	774
EIF2S2P5	0	0	0	0	0	0
PGBP	0	1	2	0	0	0
LINC02586	0	0	3	2	0	2
LINC01649	0	0	0	0	0	0
S100A7L2	0	1	0	0	0	0
UBL4B	0	0	0	0	0	0
SLC27A3	95	96	84	45	91	87
GABPB2	4016	4614	4604	3156	4138	3896
CA14	6	12	6	11	13	23
AQP10	50	12	36	33	17	29
CD5L	0	0	2	0	0	0
S100A8	0	0	0	2	0	0
LINC01761	0	0	2	2	0	0
CDK4P1	0	0	0	0	0	0
LINC01768	0	3	0	0	1	0
SELENBP1	11218	11777	10466	9213	9997	9832
FMO5	45	56	73	27	30	38
NBPF13P	0	0	2	0	1	2
HAO2-IT1	0	0	0	0	0	0
TXNP3	0	0	0	0	0	0
GEMIN2P1	0	0	0	0	0	0
LINC02772	8281	7490	6905	3450	3546	3566
RPS29P29	0	0	0	2	0	0
PDE4DIPP6	8	22	24	36	30	39
S100A9	2	0	5	0	1	14
S100A15A	0	0	0	0	0	0
ELL2P1	81	74	39	97	81	86
LYSMD1	111	116	115	72	77	40
KCNN3	2	0	0	2	0	0
PFN1P2	4	12	4	6	2	0
ELOCP19	13	11	14	14	11	11
VANGL2	4	6	13	8	13	3
PNRC2P1	40	29	44	37	46	35
NUP210L	22	13	19	31	69	78
DENND2C	12	12	12	11	14	22
PRR9	2	0	0	0	3	0
TPM3	66368	68574	66551	81075	95365	90831
CD2	0	0	0	0	2	0
LINC02799	2	0	0	0	0	0
LINC01661	0	0	0	0	0	0
ALG6	60	66	60	95	113	112
DEPDC1	1478	1724	1714	1152	1479	1383
PKMP1	0	2	1	3	2	0
PPIAP7	0	0	0	0	0	0
OR10AE1P	0	0	0	0	0	2
LINC02806	0	2	0	0	0	2
FCGR1B	0	0	0	0	4	0
MRPS21P2	0	0	0	0	0	0
ELOCP20	0	0	0	0	0	0
NDUFA5P10	0	0	0	0	0	0
SMIM42	0	0	0	0	0	0
GPR89A	394	302	411	418	589	300
LORICRIN	0	0	1	0	2	0
C1orf189	0	0	1	0	0	1
INTS3	1915	2064	1883	1982	2248	2187
NR1H5P	0	0	0	0	0	0
S100A12	0	0	2	0	0	0
GTF2B	2408	2490	2317	2398	2720	2451
MTCO2P21	0	0	0	0	0	0
TNFSF4	10	4	4	0	4	0
C1orf226	10	2	4	6	15	10
S100A7A	0	7	0	2	0	0
HNRNPA1P68	4	2	8	4	5	8
PFN1P12	0	0	0	0	0	0
KCNJ9	3	1	0	2	0	4
CSF1	519	556	525	181	145	148
MTATP6P14	0	0	0	0	0	4
NKAIN1P1	0	0	0	0	0	0
DHCR24-DT	0	3	0	6	0	0
VDAC1P9	0	0	0	0	0	0
CGN	69	97	102	114	157	133
LINC02805	30	25	18	22	6	11
TNFAIP8L2	35	16	27	18	20	19
RGS5	55	36	45	50	79	63
UBAP2L	20429	22224	22758	26398	30610	30123
FMO8P	0	0	0	0	0	0
SSBL4P	20	12	18	38	41	40
NAP1L4P1	148	128	154	172	134	137
SEC22B4P	5	5	2	11	4	8
LMX1A-AS1	0	0	0	0	2	0
LINC01307	0	0	0	0	0	0
IGSF8	28	44	45	43	38	57
MPC2	197	274	271	237	274	214
LAPTM4BP1	0	1	0	0	0	0
TLCD4-RWDD3	3	1	3	5	5	1
SLAMF6	16	10	17	0	2	4
SLC25A24P2	0	0	0	0	0	0
FMO11P	0	0	0	0	0	0
LINC00624	10	0	11	33	38	25
CD160	17	28	13	12	33	27
C1orf112	156	241	202	263	260	240
FAM78B	0	0	0	0	2	2
PYHIN1	0	0	0	0	0	0
LAMC1	628	727	629	608	500	499
CD1D	74	110	96	130	124	113
MGST3	1516	1569	1611	1605	1828	1747
S100A7P1	0	0	0	0	0	0
CASQ1	170	180	129	119	96	130
FCRL5	0	0	0	2	0	2
NCSTN	811	973	856	777	857	885
FASLG	0	0	7	2	3	4
LINC01701	0	0	0	0	0	0
SPATA46	0	0	2	0	2	0
ILF2	7708	8653	8281	8425	9833	9066
TIPRL	880	1023	887	1120	1302	1262
NME7	330	331	364	274	312	343
RCSD1	801	1008	824	122	182	192
FDPSP1	0	0	0	0	3	1
TNR	5	7	1	0	0	2
SFT2D2	478	575	488	540	624	582
FAM78B-AS1	1	2	0	0	0	1
UCK2	640	687	619	639	729	698
PIGM	432	400	422	537	648	668
FAM20B	3687	3908	3726	5223	5377	5170
LINC01720	0	0	0	0	0	0
XCL2	0	0	0	0	0	0
RPSAP16	0	1	0	3	0	0
QSOX1	95	104	109	156	184	214
LRRC8D-DT	22	20	19	17	29	9
POU2F1	941	967	1023	1016	1166	1217
CNN2P10	0	0	0	0	0	0
KIFAP3	440	449	425	451	494	497
AXDND1	6	2	4	2	1	4
LAMC1-AS1	0	0	0	0	0	1
TNR-IT1	0	0	0	0	0	0
MTCO1P14	0	0	0	0	0	0
SLC25A38P1	0	1	2	0	0	0
TBX15	2	2	8	2	6	5
RPL34P1	0	0	0	0	2	0
SUMO1P3	10	6	12	13	21	11
CD48	1	0	2	0	2	2
MRPS10P1	0	0	0	0	0	0
COPA	4371	4824	4586	5070	5752	5777
RXRG	0	0	0	0	0	0
LINC01657	0	0	0	2	0	0
TPR	30986	32449	33265	36373	43986	41789
ATP1A2	2	0	2	2	0	0
METTL18	107	127	112	99	119	96
RPSAP18	2	6	0	4	5	3
SH2D1B	0	1	0	0	2	0
LINC01680	0	0	0	0	0	0
CHIA	0	2	0	0	0	1
PRELID1P7	0	0	0	0	0	0
CRYZL2P-SEC16B	1	0	0	0	0	0
EXTL2	168	158	148	126	170	158
DCAF8	1163	1155	1033	944	1094	1159
ANKRD36BP1	0	0	0	0	0	0
KIRREL1	11	9	20	15	22	20
ANP32E	36516	37842	37712	33865	41015	39552
DDX59	554	538	613	609	674	753
NIBAN1	8330	9162	9173	8098	9535	9149
PHBP11	0	0	4	1	0	0
LPGAT1-AS1	0	0	1	0	0	0
AKR1D1P1	0	0	0	0	0	0
CRYZL2P	29	26	38	6	12	8
WDR82P2	2	2	2	0	4	4
RPL5P6	0	1	0	4	2	0
LHX4	25	32	29	42	39	57
AGO3	288	302	366	443	472	489
SEC22B3P	0	0	0	0	0	0
OR10J5	0	0	0	0	0	0
LAMC2	3	15	10	14	12	6
ACTBP11	17	17	10	19	13	16
DDX59-AS1	0	0	0	0	0	0
CD58	1595	1579	1616	1627	1774	1494
RPL35AP7	2	0	0	0	0	0
MEF2AP1	0	0	0	0	0	0
HSPE1P6	0	0	0	0	0	0
EEF1A1P14	0	0	0	0	0	0
RGS2	139	118	119	226	311	285
RPS29P4	0	0	0	0	0	0
C4BPB	4	0	0	4	2	0
GPA33	0	0	0	0	6	2
XCL1	0	0	0	0	0	0
LINC02818	3	7	1	5	6	1
LINC01633	0	0	0	0	0	0
CICP5	3	6	6	3	3	1
NHLH1	8	3	7	11	10	6
SETP9	0	0	0	0	0	0
LINC02770	1	4	5	2	4	4
KCNJ10	7	9	5	10	13	34
C4BPA	0	0	3	1	0	4
CFH	8	12	16	18	21	22
SEPTIN7P13	143	192	178	156	199	225
LINC02775	0	0	0	0	2	0
NUF2	3892	4174	4127	3650	4550	4073
TUBB8P9	0	0	0	0	0	0
MFSD4A	10	10	15	5	20	16
TBX19	7	12	10	21	27	16
GCSHP5	24	39	22	37	55	49
NR5A2	18	16	20	2	4	6
POU2F1-DT	2	2	12	8	19	26
LINC02803	2	0	0	0	2	0
RGS8	0	4	1	0	2	2
SCYL3	216	283	286	306	305	338
DUSP10	146	153	125	294	318	317
KIRREL1-IT1	2	0	0	1	0	0
LINC02802	0	0	0	0	0	0
QRSL1P1	0	0	0	0	0	0
LINC02768	0	0	0	2	2	0
LELP1	0	0	0	0	0	0
NMNAT2	1	2	4	2	3	1
CCT8P1	89	72	54	62	81	86
LINC01139	0	0	0	4	0	0
TARBP1	1191	1229	1288	1045	1292	1110
SEPTIN14P21	0	0	0	1	0	0
CREG1	2150	2236	2189	3110	3224	3296
CBX1P3	0	0	0	0	0	0
PDE4DIPP2	25	26	47	13	24	35
LY9	180	199	208	42	45	33
TDRD5	0	0	2	0	0	0
ISCUP1	0	0	0	0	0	0
SCCPDH	618	624	608	592	692	741
CEP350	4332	4323	4423	4543	5308	5444
IRF6	584	636	568	263	301	289
ELK4	913	940	1099	1134	1319	1439
HNRNPA1P46	0	0	2	0	2	0
FTH1P2	360	345	259	355	367	390
TFB2M	388	463	508	494	556	571
LYPLAL1	123	81	92	112	155	107
MPZL1	154	137	166	240	234	249
INTS7	541	584	545	898	1000	872
RPS29P5	2	0	0	1	0	1
CATSPERE	8	14	7	6	14	11
TFDP1P1	2	0	2	2	2	0
PRDX6	1958	2129	1993	2259	2594	2423
GGPS1	36	49	52	47	59	76
EDARADD	51	65	32	9	19	24
FMO7P	1	0	0	0	0	0
RPL35AP6	0	0	2	2	0	0
LINC01655	0	0	0	0	1	0
BRINP3	0	0	2	0	0	2
ATP5MC2P1	0	0	0	0	0	0
LMX1A	0	0	0	0	0	0
ADCY10	2	6	2	5	10	4
ZNF648	4	2	0	2	0	4
SELE	0	0	0	1	2	0
GPATCH2	749	780	946	1113	1315	1136
SMYD2	261	294	234	205	225	281
FCRL4	0	0	0	0	0	0
SELL	1	2	6	9	5	0
PBX1-AS1	0	0	2	0	0	0
CYCSP5	0	0	0	0	0	0
DPT	0	0	0	0	0	0
MTCO1P38	0	0	0	0	0	0
LINC01760	0	0	0	0	0	0
C4BPAP1	0	0	2	0	0	0
CAPN8	0	6	4	6	3	1
RHOU	0	0	0	0	4	2
TOR3A	1129	1208	1126	1815	1737	1614
FCRL3	5	0	0	0	2	2
SIGLEC30P	0	0	0	0	0	0
RPS3AP10	0	0	0	0	0	0
RNF2	610	658	684	522	732	688
LINC01696	0	0	0	0	0	0
LINC01688	0	0	0	0	0	0
KDM5B	2080	2175	2185	2732	2714	2843
RGS5	4	13	10	13	4	18
CICP21	2	0	1	0	0	0
FCRL2	0	0	0	0	2	0
SPATA17	8	11	3	0	3	10
LINC01354	2	0	1	0	1	0
PRRX1	4	8	4	4	2	4
LINC02257	0	0	0	0	0	2
IVNS1ABP	2912	3245	3262	2488	2919	3052
LYPLAL1-AS1	2	0	2	2	0	2
ERLNC1	0	0	0	0	0	0
SNRPEP10	0	0	0	0	0	0
C8B	0	0	0	0	2	0
ASTN1	0	0	0	6	0	0
FMO10P	0	0	0	0	0	0
LINC01698	0	0	0	0	0	0
KRT18P32	0	0	0	0	0	0
RIMKLBP2	8	8	4	7	3	10
DTL	979	1109	1179	1299	1555	1419
TRMT1L	814	867	815	789	906	807
LINC02474	0	0	0	0	0	0
HSD11B1	0	2	2	2	0	1
LINC01347	26	41	53	42	45	46
SOAT1	291	280	281	463	502	492
SPATA17-AS1	0	0	0	0	0	0
USH2A-AS2	0	0	0	0	0	0
BATF3	2	4	2	7	3	4
MIPEPP2	0	0	0	0	0	0
CNST	467	485	518	716	712	826
FTH1P25	0	0	0	0	0	0
C4BPAP2	0	0	0	0	1	0
SOX13	79	82	90	74	78	103
SRP14P4	0	0	0	2	0	0
NID1	48	34	23	62	70	132
LINC01705	1	0	0	0	0	2
BTG2	8355	9449	8051	8849	9977	8925
RPL21P28	42	38	18	15	21	15
ADORA2BP1	0	0	0	0	0	0
ZNF678	191	178	189	195	293	233
KIF28P	1	7	4	2	6	6
MRPS14	880	963	850	1124	1358	1240
SLC9C2	0	1	2	0	0	0
UBBP2	0	0	2	0	0	2
LHX9	0	2	2	4	0	4
UTP25	1003	1100	1142	925	1220	1166
CHCHD2P5	0	0	0	0	2	0
DESI2	283	272	293	315	370	352
SLC26A9	2	4	2	0	3	2
LINC01142	1	0	0	0	0	0
SLC45A3	91	88	79	110	102	90
ILDR2	0	3	2	2	0	4
KIF26B	2	9	8	5	6	5
USH2A-AS1	0	0	0	0	0	0
UQCRBP2	0	0	0	0	0	0
PRR13P1	0	0	0	0	0	0
LINC01675	0	0	0	1	0	0
LINC02815	0	0	0	0	0	0
LINC01222	0	0	0	0	0	0
RRP15	2443	2322	2692	2747	3410	3124
OR2L13	2	0	0	2	0	4
TMEM59	3577	3898	3783	2937	3314	3099
LMX1A-AS2	0	0	0	0	0	0
LINC01221	0	0	0	0	0	0
TTC13	1232	1318	1475	1008	1166	1132
MRPS18BP1	0	0	0	0	0	0
LARP7P1	0	0	0	0	0	0
ISCA1P2	0	0	0	1	0	0
CACYBP	4817	5157	5078	5456	6406	5706
LINC01035	0	0	0	0	2	0
LINC00210	0	0	0	0	0	0
TMCC2-AS1	1	4	2	6	2	2
PPP1R12B	1202	1294	1235	1280	1422	1346
PTPN14	25	41	29	47	42	47
LINC02814	0	0	0	2	2	0
FMO9P	0	0	0	0	0	0
CAPN2	770	846	758	646	667	719
NEK2	4732	4893	5306	3728	4241	3859
C1orf53	5	4	2	5	10	8
ITLN2	2	3	2	0	3	0
PRELP	4	4	2	4	6	5
RAB4A	585	641	659	667	788	732
ENTR1P2	0	0	0	0	0	2
TOMM20	1724	1807	1874	1756	2275	2145
ST13P19	14	16	19	23	23	14
RASAL2-AS1	2	2	3	0	1	5
MTRNR2L11	0	0	0	0	0	0
TADA1	232	204	218	153	212	200
REN	2	1	0	5	0	0
SLAMF6P1	0	0	0	0	0	0
LINC01653	0	0	0	0	0	0
GS1-279B7.1	0	4	0	2	2	2
OR2AK2	0	0	0	0	0	0
HMGB1P11	4	0	2	2	0	2
ARV1	1787	1938	1750	1070	1324	1225
LYPD9P	0	2	0	0	0	2
LINC00303	0	0	2	0	0	0
LINC01341	7	3	12	4	10	7
TP53BP2	7734	8515	8260	6466	7462	7339
OR2L6P	0	0	0	0	0	0
SYT14	0	0	0	0	0	0
DHX9	6685	6686	6746	7997	9289	9023
BTF3L4	878	963	903	1019	1250	1174
TEDDM2P	0	0	0	0	0	0
SWT1	761	735	814	583	682	680
FBXO28	713	680	817	706	806	770
CEP170	1393	1404	1581	1486	1855	1802
RPL4P2	1	1	6	2	5	1
COP1	861	923	966	883	1113	958
FMOD	69	61	44	42	60	38
CYCSP4	0	0	0	0	0	0
OR2L9P	0	0	0	0	0	0
TEX35	2	0	1	1	1	2
SLAMF7	12	8	7	2	4	2
RGS18	18	14	20	25	38	33
GNPAT	780	863	785	790	838	860
TGFB2	4	2	2	5	5	12
NUAK2	12	8	22	26	9	31
ODR4	1173	1274	1423	1370	1482	1446
LINC01741	0	0	2	0	0	0
LINC01724	0	0	0	0	0	0
FMO4	40	36	28	22	26	31
PROX1-AS1	0	2	5	0	0	0
RPL22P24	3	5	0	2	0	5
UAP1-DT	6	0	2	6	2	12
NSL1	810	794	860	864	1067	1021
MTCYBP15	0	0	0	0	0	0
HFM1	37	42	43	65	75	79
OR2T32P	3	0	8	2	1	4
ATP1A4	4	6	8	4	2	1
MORF4L1P7	0	0	0	0	0	0
MCRIP2P2	0	2	0	0	0	0
LINC00538	0	0	0	0	0	0
GALNT2	6267	6925	6973	7528	8436	7975
LINC01132	10	12	8	9	2	3
FMO1	0	0	0	1	0	0
SPRTN	534	486	502	516	643	532
EGLN1	225	194	201	281	276	240
YPEL5P1	1	0	0	0	0	0
PP2672	0	6	0	4	1	2
RPL5P5	6	9	4	8	6	6
FCRL1	0	0	0	0	0	0
WNT9A	2	0	4	0	3	4
GNG4	2	0	0	1	2	2
TGFB2-OT1	0	0	0	0	0	0
TUBB8P10	0	0	0	0	0	0
LINC00184	4	0	4	2	1	0
C1orf220	53	34	39	38	45	34
QRSL1P2	0	0	0	0	0	0
PAPPA2	18	10	15	4	19	4
NPHS2	0	0	0	0	0	0
TSNAX-DISC1	0	0	0	0	0	0
LINC02773	0	0	2	1	0	4
CLPTM1LP1	0	0	0	0	0	0
LEMD1-AS1	0	0	0	0	0	0
GOT2P2	2	0	2	0	8	1
LRRN2	464	487	426	116	112	121
PPP2R5A	504	586	579	553	607	618
DDR2	60	63	76	81	92	83
CICP26	0	0	0	0	0	6
OPTC	0	0	0	0	0	2
C1orf100	0	2	0	2	0	0
SUCO	2686	2729	2857	2239	2622	2336
MTND6P15	0	0	0	0	0	0
ATF3	575	784	708	1385	1741	1618
RNASEL	387	428	553	368	405	428
OR2L1P	0	0	0	2	4	7
PLXNA2	223	257	211	360	445	455
KRT18P12	0	0	0	0	0	0
SPATA45	0	0	0	0	0	0
PLA2G4A	45	87	102	101	102	105
EIF1P3	1	1	0	1	0	2
TOP1P1	60	91	47	60	63	48
RPS3AP9	0	0	0	0	0	0
LINC02869	0	0	0	0	0	6
ETNK2	2	0	0	2	1	1
HES2	14	16	9	7	6	11
SHCBP1L	50	36	52	10	25	12
RPL23AP22	0	0	0	0	0	0
TRAF3IP3	224	205	225	41	55	42
RPL10AP5	0	0	0	0	0	0
SEPTIN14P17	0	0	0	0	0	0
LPGAT1	397	390	492	393	437	377
PROX1	1	7	6	3	7	6
RPL23AP18	1	2	6	6	3	5
LINC01351	0	0	0	0	0	0
DUTP6	3	5	6	4	2	1
PFKFB2	806	735	688	878	803	722
SNRPD2P2	0	0	0	0	0	0
NENF	759	900	890	730	922	950
PTP4A1P7	0	0	0	0	0	0
LINC01740	1	0	0	0	0	0
TATDN3	635	755	706	734	851	694
HMGN1P4	48	31	32	29	46	26
MTND5P18	0	0	0	0	0	0
SELP	24	12	12	42	48	45
SLC4A1APP2	0	0	0	2	0	0
RSL24D1P4	0	0	0	0	0	0
PTPRC	1389	1423	1462	526	714	719
BPNT2P1	0	0	0	0	0	0
CAMK1G	0	0	2	0	2	0
ZNF672	861	876	988	882	993	1025
UAP1	487	543	548	663	722	751
UHMK1	2256	2210	2385	2421	3188	2762
LINC02771	0	0	2	0	1	0
LINC01735	2	0	0	0	2	1
C1orf74	75	105	127	146	164	155
LAMB3	688	751	604	226	184	198
DSTYK	1888	2086	1858	1725	1978	1985
LEMD1	1	0	0	5	0	0
LINC01710	0	0	0	0	0	1
IPO8P1	0	0	0	0	0	0
AHCYP8	0	0	0	0	0	0
ARHGEF10L	8	6	2	0	8	1
TSNAX	742	717	690	830	1048	884
TBCE	331	311	266	443	499	409
LINC01138	16	11	20	16	24	26
RPS27AP5	4	16	2	12	2	4
LINC02769	0	0	0	0	0	0
NOS1AP	8	12	2	12	18	7
FAM71A	0	0	0	0	2	0
RNPEP	205	259	210	234	264	272
ANGEL2	541	595	660	488	670	600
ITLN1	1057	1067	871	79	119	104
KIAA0040	113	110	114	60	93	65
RGSL1	2	0	0	0	1	0
G0S2	547	638	535	660	738	747
DISC1-IT1	0	0	0	0	0	0
LINC01346	0	0	0	0	4	0
RPS26P13	0	0	0	0	0	0
EXOC8	671	707	670	793	909	849
BLACAT1	0	0	2	0	4	2
GAPDHP75	0	0	0	0	0	0
RGS16	400	386	284	135	150	122
CCNQP1	0	0	0	0	0	0
BRINP2	0	0	0	3	0	2
KCNH1-IT1	0	0	0	2	0	0
NEK7	925	841	988	993	1195	1080
PGBD5	2	6	6	10	2	18
COX5BP8	0	0	0	0	0	0
ANKRD45	0	2	2	0	0	0
SYT2	34	33	34	25	28	35
ZNF695	6	17	11	13	19	18
SMYD3-IT1	0	0	0	0	2	1
CLEC20A	2	0	0	0	0	2
LINC02789	0	0	2	0	0	0
YWHAQP9	0	0	0	0	0	0
RPS6KC1	1078	1169	1253	1281	1562	1362
KRT18P28	0	0	0	0	2	0
TMCC2	28780	27187	27637	13797	15193	16545
PM20D1	4	0	2	6	2	3
LINC01686	6	6	1	8	0	2
TGIF2P1	1	2	0	1	0	2
RPL23AP16	0	0	0	0	0	0
ZNF670-ZNF695	4	0	6	2	9	4
NUP133	700	669	858	838	911	947
MTARC2	4	2	3	2	8	3
LINC01717	0	0	0	0	2	0
LINC01704	0	0	2	0	0	0
PRELID1P5	4	7	10	2	11	10
LINC01743	0	0	0	0	0	0
RGS21	0	0	0	0	0	0
RCC2-AS1	0	0	0	0	0	0
RGS1	61	36	14	20	4	6
RGS5-AS1	2	0	0	1	0	0
LINC01774	0	0	0	0	0	0
PYHIN5P	0	0	0	0	0	0
AIM2	1	9	7	9	10	7
ABL2	239	233	283	232	286	265
PGBD2	1929	2021	2151	1486	1695	1641
PPIAP37	0	0	0	0	2	0
PRKAB2	529	564	604	648	702	681
RAC1P7	0	0	0	0	0	0
FLVCR1	385	354	383	460	487	530
LEMD1-DT	0	2	0	1	0	0
SLC41A1	1378	1456	1444	1553	1475	1631
USH2A	3	3	5	7	8	3
LINC02817	2	0	0	0	0	0
RPL23AP25	15	34	27	19	17	16
RPL31P13	0	0	0	0	0	0
LINC01344	12	14	24	3	6	8
SMYD3-AS1	0	1	0	0	0	0
ZNF670	32	31	21	22	29	30
ADSS2	1249	1282	1237	1172	1480	1344
PLD5	0	0	2	1	2	0
NXNP1	0	0	2	0	0	0
ELF3-AS1	9	18	11	17	10	13
BANF1P4	2	0	0	0	0	0
LMOD1	29	33	18	8	14	14
ACBD6	1689	1801	1786	1901	2161	2133
KCNH1	2	2	0	0	0	0
ST7L	251	303	263	234	298	289
SLC35F3-AS1	0	0	0	0	0	0
RBBP5	1488	1577	1685	1971	2153	2127
XPR1	1273	1330	1283	1120	1362	1335
SNRPGP10	76	70	53	48	51	75
LINC01699	0	0	0	0	0	0
RPSAP20	0	0	0	0	0	0
CHCHD4P5	0	0	0	0	0	0
KIF14	2807	2843	3078	2828	3763	3386
RPS7P3	0	0	0	1	2	0
STYXL2	2	2	0	7	4	0
COLGALT2	4	6	5	12	10	6
LYPD8	0	1	0	0	0	0
GAPDHP29	0	0	0	0	0	0
PCNX2	0	0	4	3	4	4
CNIH3	10	21	11	5	19	20
PDIA3P1	230	221	265	270	285	305
UBE2V1P13	1	1	0	0	0	0
SDCCAG8	869	894	899	1198	1351	1345
CELSR2	208	207	241	156	175	188
HNRNPA1P54	1	0	0	1	2	0
SLC35F3	0	2	0	0	4	0
DPY19L4P1	0	0	0	0	0	0
LYST-AS1	2	2	2	2	3	3
ZNF281	571	612	585	552	647	653
VDAC1P4	0	0	0	0	0	0
MAEL	2	0	0	2	0	1
RABGAP1L-AS1	2	2	2	3	4	2
ARID4B	4513	4598	4412	5429	6036	6189
TMEM78	0	0	0	0	0	0
SH3BP5L	2653	2798	2471	3045	3297	3273
WNT2B	14	33	34	22	19	40
RABGAP1L-DT	66	57	61	35	51	50
SETP10	0	0	0	0	0	0
LDHAP2	0	0	0	2	4	0
GEMIN8P4	66	48	73	48	76	42
PEBP1P3	0	0	0	0	0	0
NUCKS1	38579	41723	39884	40682	48231	45412
MAP3K21	22	6	21	11	6	9
FYB2	0	2	0	0	1	0
TIMM17A	736	735	847	712	892	905
CDC7	1388	1548	1629	1571	1994	1758
TEX50	0	0	0	0	0	0
COX20	40	29	19	27	45	31
NDUFAF4P4	0	0	0	0	0	0
RABGAP1L-IT1	2	0	0	0	1	0
LINC01691	0	0	0	0	0	0
TSEN15P2	2	0	3	0	1	1
LINC01363	0	0	0	2	0	0
SERTAD4-AS1	0	2	1	2	0	0
GPR52	0	0	2	6	2	0
RPL10P4	0	0	0	0	0	0
FEN1P1	2	5	5	2	2	0
SMYD3	95	91	107	56	113	78
KLHL20	793	884	848	946	1133	1120
EIF4A1P11	0	0	0	0	0	0
HAX1	2545	2867	2718	2933	3395	3132
NTPCR	431	485	474	329	399	373
HMGB3P6	1	7	5	4	15	8
ABHD17AP3	0	0	0	2	2	1
RAB29	70	66	54	36	49	39
C8A	0	0	0	0	1	0
LINC01681	0	0	0	0	0	0
SERTAD4	0	3	0	0	0	2
OVAAL	2	2	2	0	10	1
KCTD3	1437	1444	1449	1501	1934	1810
BMP8B-AS1	0	0	0	0	0	0
LINC01682	0	0	0	0	0	0
ZC3H12A	110	93	110	121	162	161
RAD1P2	1	0	3	0	2	1
HHAT	3	6	3	5	5	4
CD244	122	143	117	10	1	4
CR2	2	6	4	4	4	0
RBM34	8	1	0	2	4	11
RPL23AP23	0	2	0	0	0	0
KCNK1	66	90	48	62	67	93
TEDDM1	16	20	10	4	20	2
NMNAT1P2	0	0	0	0	0	0
CLCA2	0	2	2	0	0	0
LINC00272	1	0	3	0	0	1
VDAC1P10	0	0	0	0	0	1
LINC02786	0	0	0	0	2	0
PFN1P8	4	4	2	5	6	4
LINC00582	0	0	0	0	0	0
HNRNPU	82371	90686	93480	103752	123867	116615
GAPDHP24	0	0	0	0	0	2
LINC01677	0	2	0	0	2	2
HMCN1	42	36	27	32	25	33
LINC01350	0	0	0	1	0	0
PDC-AS1	6	3	12	7	18	5
PDC	2	0	1	0	0	2
MIR6859-2	0	5	2	6	4	1
U6	0	0	0	0	0	0
MIR6808	0	0	0	0	0	0
RNU1-8P	0	0	0	0	0	0
MIR4689	0	0	0	0	0	0
RN7SL451P	0	0	0	0	0	0
RN7SKP269	4	0	0	0	1	4
Y_RNA	0	0	1	0	0	0
MIR5697	0	0	0	0	0	0
RNU6-291P	0	0	0	0	0	0
MIR4252	2	0	0	1	3	0
RN7SL614P	0	0	3	0	0	0
RNU6-304P	0	0	0	0	0	1
RNU6-1072P	0	0	0	0	0	0
MIR6728	0	0	0	0	0	0
RNU6-771P	0	0	0	0	0	0
SNORA59A	0	1	0	2	0	1
RNU6-1265P	0	0	0	0	0	0
MIR6726	0	0	0	0	0	0
MIR551A	0	0	0	0	0	0
SNORA70	0	0	0	0	0	0
RNU7-179P	0	0	1	0	0	0
Y_RNA	2	0	0	0	1	1
RNU1-7P	0	0	0	0	0	0
RNU6ATAC18P	0	0	0	0	0	0
MIR6730	0	0	0	0	0	0
MIR6727	0	0	0	0	0	0
MIR4253	0	0	0	0	0	0
RNU4-28P	0	0	0	0	0	0
RNU6-1208P	0	0	2	0	0	0
RNA5SP40	0	0	0	0	0	0
MIR4695	0	0	0	0	0	0
MIR1290	0	0	0	0	0	0
MIR34A	0	0	0	0	0	0
MIR6731	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RN7SL679P	0	1	0	0	0	0
RNU6-110P	0	0	0	0	0	0
RN7SKP91	0	0	0	0	0	0
RNU6-48P	3	3	2	8	7	6
RN7SL371P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
SCARNA21B	0	0	0	0	0	0
MIR4425	0	0	0	0	0	0
RNU6-176P	0	0	0	0	0	0
Y_RNA	0	0	0	1	1	0
MIR552	0	0	0	0	0	0
MIR4420	4	3	1	1	1	4
SNORA63	0	0	2	3	1	2
Y_RNA	0	0	0	0	0	0
RNU6-584P	0	0	0	0	0	0
RNU6-605P	0	0	0	2	0	0
MIR4255	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU6-636P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNA5SP43	0	0	0	0	0	0
MIR1976	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU7-29P	0	0	0	0	0	0
MIR3659	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
RNU6-510P	1	0	2	1	0	1
RNU6-753P	0	0	0	0	0	0
RN7SL290P	0	0	0	0	0	0
RNA5SP46	0	0	0	0	0	0
Metazoa_SRP	0	0	0	0	0	0
MIR6732	0	0	0	0	0	0
MIR6733	0	0	0	0	0	0
RNU2-30P	0	0	0	0	0	0
RNU6-969P	6	0	0	5	4	2
U6	0	0	0	0	0	0
RNU6-1237P	0	0	0	0	0	0
Y_RNA	0	0	0	0	0	0
