	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
706	10	68450695	68451095	401	*	2.386247917	3.162076408	0.589521694	2.291957219	0.031056763	0.746556792
637	10	28302871	28303271	401	*	4.869883105	4.644582875	5.064705199	-0.611388363	0.03165895	0.748561643
3812	22	43449869	43450269	401	*	3.32194684	3.807378485	2.584970004	1.014390317	0.031740707	0.748561643
2415	17	42388399	42388799	401	*	5.637736155	5.442941332	5.809330969	-0.558900677	0.031963015	0.748561643
1471	12	123497161	123497561	401	*	3.00001037	3.523560955	2.16996443	1.139396144	0.031978553	0.748561643
4578	5	57423114	57423514	401	*	3.000039924	3.523601198	2.169966667	1.13943415	0.031978553	0.748561643
2570	18	5814516	5814916	401	*	2.999992039	3.523552263	2.169921465	1.139430417	0.031978553	0.748561643
3679	21	45316917	45317317	401	*	3.000000925	3.52356988	2.169908041	1.139461457	0.031978553	0.748561643
350	1	154974278	154974678	401	*	5.189081612	4.973028789	5.376953642	-0.595799582	0.032253009	0.752169055
5018	6	80004336	80004736	401	*	4.426263145	4.169922323	4.643855349	-0.663923765	0.032739848	0.756464531
1569	13	51803600	51804000	401	*	4.426273029	4.169927514	4.643868613	-0.663931838	0.032739848	0.756464531
1032	11	62664999	62665399	401	*	4.686115798	4.459023511	4.882275755	-0.614151663	0.032800302	0.756464531
2530	17	75779719	75780119	401	*	4.808829169	4.584704879	5.002771785	-0.609245699	0.033135225	0.758517763
1102	11	76768461	76768861	401	*	4.108061514	3.807214944	4.356868459	-0.738084937	0.033443979	0.758517763
1258	12	26938225	26938625	401	*	5.002458727	4.783771458	5.192318683	-0.600097132	0.034002218	0.758517763
2607	18	35465894	35466294	401	*	3.087416957	2.584941827	3.459371984	-1.051850481	0.034237538	0.758517763
5460	7	157727307	157727707	401	*	3.087496509	2.584985083	3.459471333	-1.051906573	0.034237538	0.758517763
2078	16	1611940	1612340	401	*	5.276980864	5.06787092	5.459583211	-0.58372806	0.034272551	0.758517763
769	10	95202352	95202752	401	*	2.173474086	0.01076952	3.002643984	-3.026306929	0.034412407	0.758517763
4609	5	78929681	78930081	401	*	2.755263337	3.322476031	1.807238925	1.293141118	0.034565464	0.758517763
5742	9	17626078	17626478	401	*	2.755102497	3.322007177	1.807958168	1.291953716	0.034648156	0.758517763
1901	15	45049001	45049401	401	*	4.149660294	3.858020753	4.392143188	-0.722829119	0.034662546	0.758517763
5352	7	104858094	104858494	401	*	2.755093663	3.322247732	1.807236814	1.292915067	0.034699003	0.758517763
2734	19	5904436	5904836	401	*	6.269993494	6.109508755	6.414399647	-0.498008764	0.034726796	0.758517763
2765	19	11435161	11435561	401	*	5.021229299	4.805378256	5.208948804	-0.595181049	0.034781163	0.758517763
2123	16	14004518	14004918	401	*	2.75481825	3.322013312	1.806844238	1.293073131	0.03492655	0.758517763
2923	19	48623982	48624382	401	*	4.833926817	4.614321568	5.024477976	-0.601417522	0.035074365	0.758517763
5278	7	66092638	66093038	401	*	3.209453244	3.700439064	2.459432754	1.031536898	0.035720921	0.758517763
841	10	119086366	119086766	401	*	3.209452695	3.700438842	2.459431436	1.031537994	0.035720921	0.758517763
4509	5	2013430	2013830	401	*	3.209453466	3.700439925	2.459431468	1.031539045	0.035720921	0.758517763
5132	6	158908904	158909304	401	*	3.209453594	3.700440421	2.459430727	1.031540281	0.035720921	0.758517763
1202	12	165911	166311	401	*	3.491341799	3.087146514	3.806725238	-0.903010317	0.035979326	0.758517763
4124	3	141793910	141794310	401	*	3.492274899	3.08764535	3.80792199	-0.90370809	0.035979326	0.758517763
1203	12	172105	172505	401	*	5.35009004	5.147715272	5.527537471	-0.571987406	0.036201111	0.758517763
4978	6	42939086	42939486	401	*	4.02234522	4.426203577	3.459484439	0.76649995	0.036396632	0.758517763
4577	5	57173591	57173991	401	*	5.531369219	5.33868155	5.701327345	-0.555060427	0.036433852	0.758517763
5982	9	136790781	136791181	401	*	5.923724467	5.751861996	6.077275666	-0.518270227	0.036611218	0.758517763
1459	12	121794231	121794631	401	*	4.943761117	4.729227876	5.130483585	-0.592739678	0.0367087	0.758517763
2822	19	19320340	19320740	401	*	4.228832382	3.954280127	4.459395902	-0.694308949	0.036992253	0.758517763
1919	15	53038516	53038916	401	*	2.6450478	3.250336293	1.582292953	1.43920332	0.037199263	0.758517763
4211	3	196851560	196851960	401	*	2.645388164	3.249433476	1.586576843	1.434028272	0.037286838	0.758517763
2827	19	19935010	19935410	401	*	2.645070382	3.24945524	1.585183383	1.435440386	0.037360892	0.758517763
2549	17	80147018	80147418	401	*	4.614933336	4.392295406	4.807762519	-0.606256794	0.037421777	0.758517763
4334	4	64208651	64209051	401	*	2.857996391	3.392336086	2.000006819	1.175155486	0.037619742	0.758517763
3539	20	40886007	40886407	401	*	2.858003428	3.392358498	1.999973495	1.175211218	0.03763175	0.758517763
1301	12	51814567	51814967	401	*	3.169916214	2.700432493	3.523552286	-1.002297518	0.037636816	0.758517763
5813	9	85502868	85503268	401	*	3.169924401	2.700437632	3.523562195	-1.002302286	0.037636816	0.758517763
882	10	128464332	128464732	401	*	2.644440292	3.248625512	1.585185872	1.434610029	0.037661668	0.758517763
4172	3	183275566	183275966	401	*	2.644798217	3.247785566	1.589331754	1.429635002	0.037727214	0.758517763
6040	KI270466.1	311	711	401	*	6.108824758	5.946424831	6.254779403	-0.501368114	0.037817021	0.758517763
2461	17	51646600	51647000	401	*	2.857939604	3.392287473	1.999928574	1.175185116	0.037856916	0.758517763
1488	12	130133253	130133653	401	*	2.857888184	3.392202017	1.999966499	1.175061744	0.037957665	0.758517763
1750	14	74493267	74493667	401	*	5.161102122	4.954588327	5.341722479	-0.579015251	0.038106472	0.758517763
1468	12	122887266	122887666	401	*	3.906884703	3.584957256	4.169918677	-0.772258166	0.038109091	0.758517763
21	1	4709904	4710304	401	*	3.392282999	3.857840517	2.70064185	0.950828238	0.038319103	0.758517763
961	11	16607639	16608039	401	*	3.392303638	3.857934544	2.700498803	0.951065285	0.038319103	0.758517763
763	10	92461990	92462390	401	*	2.642775236	3.246902445	1.583704563	1.434368854	0.038350658	0.758517763
5188	7	12671288	12671688	401	*	2.641299881	3.245957734	1.580547276	1.436576123	0.038802354	0.761622745
204	1	46312202	46312602	401	*	2.584750615	1.806872197	3.087362463	-1.440114516	0.038873225	0.761622745
3385	2	222318201	222318601	401	*	2.584750615	1.806872197	3.087362463	-1.440114516	0.038873225	0.761622745
4326	4	54830648	54831048	401	*	2.582735975	1.804229677	3.085606213	-1.440996228	0.039532948	0.772127889
3687	21	46543484	46543884	401	*	3.554602182	3.999953726	2.907031072	0.888712964	0.040007723	0.773467126
2267	16	87093193	87093593	401	*	3.0874375	3.584916393	2.321952591	1.051722733	0.040154268	0.773467126
4923	6	29970552	29970952	401	*	3.087456614	3.584967806	2.32189419	1.051832543	0.040154268	0.773467126
3086	2	43595987	43596387	401	*	4.339854121	4.087475529	4.554586771	-0.656905334	0.040220291	0.773467126
4338	4	67545375	67545775	401	*	4.339881102	4.087468773	4.554638156	-0.656963475	0.040220291	0.773467126
1080	11	72112290	72112690	401	*	4.905764127	4.697960633	5.087369872	-0.580893159	0.040510628	0.776660807
1064	11	66883060	66883460	401	*	3.61473205	3.247826531	3.906990816	-0.844149294	0.040654227	0.777030334
737	10	76011703	76012103	401	*	3.247923224	2.807352878	3.584956902	-0.958251877	0.040938365	0.777162374
1	1	821105	821505	401	*	3.999890982	3.700449081	4.247737493	-0.735316876	0.041259793	0.777162374
2014	15	85088358	85088758	401	*	2.85797263	2.321929628	3.247913939	-1.099530649	0.04240053	0.777162374
136	1	30718125	30718525	401	*	5.837677311	5.670299019	5.987639795	-0.510146795	0.042436022	0.777162374
5341	7	100569112	100569512	401	*	4.044322083	3.754886327	4.285281122	-0.718740381	0.042757374	0.777162374
4011	3	73718446	73718846	401	*	2.755323005	2.170598489	3.170241497	-1.170001768	0.042985303	0.777162374
3365	2	211905107	211905507	401	*	2.755206552	2.169710564	3.17051072	-1.171158452	0.043231945	0.777162374
3013	2	12316699	12317099	401	*	3.285419802	3.754907079	2.5849756	0.962417521	0.04338477	0.777162374
3007	2	10478732	10479132	401	*	3.285400347	3.754887305	2.584956859	0.962416489	0.04338477	0.777162374
2356	17	19464796	19465196	401	*	3.285407717	3.754908698	2.584932677	0.962462063	0.04338477	0.777162374
5590	8	54250088	54250488	401	*	2.755057134	2.169188297	3.170547588	-1.171717316	0.043439829	0.777162374
4676	5	128464610	128465010	401	*	2.754890018	2.16969748	3.170042523	-1.170703498	0.043607625	0.777162374
2503	17	67066213	67066613	401	*	2.754835583	2.170034428	3.169792403	-1.17011668	0.043654135	0.777162374
6150	X	70417836	70418236	401	*	2.754654765	2.169508356	3.169784209	-1.170634317	0.043876359	0.777162374
630	10	23359701	23360101	401	*	2.754610749	2.170376776	3.169283846	-1.169266133	0.04389765	0.777162374
5313	7	80224353	80224753	401	*	2.754534879	2.169683895	3.169516617	-1.170191379	0.044002544	0.777162374
1048	11	65146358	65146758	401	*	3.321938509	2.906909201	3.64386169	-0.918844456	0.044132616	0.777162374
6151	X	71108003	71108403	401	*	3.321938509	2.906909201	3.64386169	-0.918844456	0.044132616	0.777162374
4802	5	177478254	177478654	401	*	3.321972553	2.906935482	3.643900391	-0.918856876	0.044132616	0.777162374
4781	5	171306477	171306877	401	*	3.321916302	2.906792266	3.643896317	-0.91899601	0.044132616	0.777162374
1224	12	7188302	7188702	401	*	3.321971337	2.906810477	3.643973443	-0.91905492	0.044132616	0.777162374
2436	17	44808267	44808667	401	*	2.754114142	2.169075375	3.169189772	-1.170472886	0.044436239	0.777162374
3217	2	119366742	119367142	401	*	4.507836927	4.285486681	4.700450373	-0.605513363	0.044917152	0.777162374
3633	21	32944262	32944662	401	*	2.954193022	3.459422933	2.169934907	1.076039357	0.045062891	0.777162374
1044	11	64713334	64713734	401	*	2.954205071	3.459436233	2.169943899	1.076043665	0.045062891	0.777162374
47	1	11187350	11187750	401	*	2.954195343	3.459427601	2.16993149	1.076047442	0.045062891	0.777162374
3932	3	39797650	39798050	401	*	2.954189914	3.459421814	2.169926934	1.076046211	0.045062891	0.777162374
4277	4	21857781	21858181	401	*	2.954196021	3.459430117	2.169927678	1.07605377	0.045062891	0.777162374
1827	14	102772720	102773120	401	*	2.954201048	3.459440309	2.169920077	1.076071563	0.045062891	0.777162374
5344	7	101000233	101000633	401	*	2.954203243	3.459443516	2.1699198	1.076075046	0.045062891	0.777162374
5531	8	25822324	25822724	401	*	2.954197856	3.459436921	2.169917364	1.076070887	0.045062891	0.777162374
1330	12	57520420	57520820	401	*	5.707256075	5.537060958	5.859475224	-0.515104895	0.045153092	0.777162374
2742	19	7069156	7069556	401	*	4.728053938	4.524005255	4.90678651	-0.573964328	0.045357642	0.777162374
2363	17	21551083	21551483	401	*	3.459305103	3.906852595	2.807038713	0.894822234	0.045457509	0.777162374
5990	9	137741997	137742397	401	*	2.9541837	2.459430067	3.321909402	-1.03856271	0.045483394	0.777162374
5938	9	128327105	128327505	401	*	2.954178611	2.459425602	3.321903971	-1.038561743	0.045483394	0.777162374
3696	22	17854457	17854857	401	*	2.954205869	2.459418098	3.321950347	-1.038615622	0.045483394	0.777162374
3169	2	88627388	88627788	401	*	4.846023782	4.644543286	5.02278356	-0.569659221	0.045529368	0.777162374
2701	19	2270943	2271343	401	*	4.129408138	3.858062022	4.357708313	-0.68854725	0.045598573	0.777162374
1007	11	47487028	47487428	401	*	2.324806216	1.005998817	3.002096891	-2.117830543	0.045740522	0.777162374
5912	9	122940704	122941104	401	*	4.539192981	4.321819255	4.728062547	-0.596916454	0.045759321	0.777162374
1958	15	68003492	68003892	401	*	2.317331295	0.988965643	2.997008111	-2.129559381	0.046222904	0.78290827
5809	9	79571659	79572059	401	*	4.756221337	4.554827736	4.932914256	-0.569353998	0.047012687	0.792776778
2481	17	59837601	59838001	401	*	4.75544386	4.554464439	4.931818004	-0.568621332	0.04705923	0.792776778
4995	6	52299534	52299934	401	*	3.392610134	3.000205582	3.700786045	-0.88353596	0.047213396	0.793235827
4709	5	139661017	139661417	401	*	4.599926241	4.391965651	4.781651907	-0.580584694	0.047351905	0.793430046
4911	6	27814405	27814805	401	*	5.188181865	4.998184059	5.356044514	-0.549884759	0.047882197	0.800170399
2375	17	28711242	28711642	401	*	4.629111923	4.426284917	4.806906818	-0.571623535	0.048103758	0.801729294
2094	16	3124228	3124628	401	*	4.209429648	3.95416536	4.426246251	-0.661450945	0.048238869	0.801842901
5150	6	167684757	167685157	401	*	2.527427772	3.172270865	1.331252517	1.602583501	0.048453911	0.803281024
427	1	182380944	182381344	401	*	3.169913937	3.643835384	2.459442692	0.975509268	0.049117751	0.807692259
4559	5	38902850	38903250	401	*	3.169926161	3.643855928	2.459436009	0.975536496	0.049117751	0.807692259
1200	11	134866983	134867383	401	*	3.169916484	3.643847367	2.459423795	0.975540147	0.049117751	0.807692259
5325	7	92833788	92834188	401	*	4.247995464	4.000058899	4.459506153	-0.649025143	0.049485831	0.807692259
2696	19	1605424	1605824	401	*	4.247926644	3.999941058	4.459472982	-0.649109807	0.049485831	0.807692259
3806	22	42553705	42554105	401	*	4.782887857	4.585935161	4.956154358	-0.561568113	0.049734818	0.807692259
1343	12	62728935	62729335	401	*	3.044382705	2.584965294	3.39229789	-0.985473388	0.049904516	0.807692259
5541	8	28067562	28067962	401	*	3.044403785	2.584951762	3.392338748	-0.985527777	0.049904516	0.807692259
3447	2	241561486	241561886	401	*	3.04438092	2.584924595	3.39231834	-0.985534535	0.049904516	0.807692259
1240	12	13123153	13123553	401	*	2.520790487	3.16676768	1.320544839	1.607755659	0.050012305	0.807692259
4908	6	27754008	27754408	401	*	3.459358202	3.087444097	3.754779661	-0.851208437	0.050177142	0.80826582
1861	15	31092935	31093335	401	*	2.396496922	1.32024021	3.006008173	-1.825524018	0.050350603	0.808974988
2195	16	57299771	57300171	401	*	4.285424847	4.04439514	4.49189157	-0.63726677	0.050685342	0.812265102
1686	14	49620560	49620960	401	*	4.80774403	4.613925023	4.978581428	-0.556081529	0.051255736	0.814046654
5877	9	109156536	109156936	401	*	2.644771896	2.000819052	3.088424029	-1.253866416	0.051259608	0.814046654
762	10	92095867	92096267	401	*	2.393263048	1.320226858	3.001771774	-1.821328462	0.051445998	0.814046654
5432	7	149284086	149284486	401	*	3.357622478	3.807370497	2.700628426	0.900841207	0.051681567	0.814046654
1995	15	77676970	77677370	401	*	3.357583688	3.807338655	2.700574676	0.900863114	0.051681567	0.814046654
1340	12	62248943	62249343	401	*	3.357601689	3.807431199	2.700432125	0.901098191	0.051681567	0.814046654
129	1	28643012	28643412	401	*	4.807944359	4.614783417	4.97827046	-0.554912813	0.051819619	0.814046654
899	10	133393904	133394304	401	*	4.321977316	4.087480164	4.523634753	-0.626103532	0.051838491	0.814046654
1653	14	22556898	22557298	401	*	3.930728765	3.643861647	4.169906687	-0.713976337	0.052855651	0.819750601
2137	16	21519763	21520163	401	*	3.930713206	3.64384101	4.169894653	-0.713984939	0.052855651	0.819750601
2806	19	17511306	17511706	401	*	3.930740194	3.643837314	4.16994295	-0.714036932	0.052855651	0.819750601
3044	2	23689307	23689707	401	*	3.930730279	3.643827461	4.169932991	-0.714036825	0.052855651	0.819750601
2814	19	18388478	18388878	401	*	4.357565798	4.129281286	4.554614206	-0.615447956	0.052946408	0.819750601
4691	5	135019876	135020276	401	*	3.523224142	3.169853166	3.806846095	-0.821663437	0.053022282	0.819750601
91	1	21034716	21035116	401	*	3.522830942	3.953412126	2.906269461	0.843317712	0.053119839	0.819750601
4361	4	83496011	83496411	401	*	3.129273714	2.700437954	3.459417861	-0.938815764	0.054143657	0.825027296
3854	3	9070664	9071064	401	*	3.129282175	2.700444106	3.459427687	-0.938819439	0.054143657	0.825027296
1039	11	63826174	63826574	401	*	3.129306734	2.700458222	3.459458416	-0.938836051	0.054143657	0.825027296
901	11	326435	326835	401	*	3.129286939	2.700425878	3.459446036	-0.938856014	0.054143657	0.825027296
572	1	244970248	244970648	401	*	4.831854781	4.642916285	4.998890288	-0.547473322	0.054228003	0.825027296
3909	3	32570722	32571122	401	*	4.714031766	4.522509914	4.883082541	-0.551849589	0.054253795	0.825027296
2435	17	44806341	44806741	401	*	2.326536332	3.093632362	0.580691403	2.233343439	0.054819956	0.831379754
517	1	225415566	225415966	401	*	3.044410143	3.523573893	2.321953517	0.991068719	0.055595535	0.831379754
2469	17	56617036	56617436	401	*	3.044397878	3.523573794	2.321913271	0.991108864	0.055595535	0.831379754
4719	5	141762156	141762556	401	*	3.044391824	3.523573737	2.321893424	0.991128654	0.055595535	0.831379754
4000	3	68622875	68623275	401	*	3.044410279	3.523600315	2.321893194	0.991155461	0.055595535	0.831379754
2135	16	20275570	20275970	401	*	2.701204436	3.248785096	1.80786755	1.219820642	0.055725801	0.831379754
5523	8	22566081	22566481	401	*	3.584939734	3.247814481	3.858017364	-0.79557161	0.055748757	0.831379754
2086	16	2762900	2763300	401	*	2.700813042	3.248818075	1.80632338	1.221395857	0.055940001	0.831379754
2306	17	7329188	7329588	401	*	4.459447517	4.247925451	4.643885739	-0.586509683	0.056010463	0.831379754
3131	2	65045775	65046175	401	*	2.700917768	3.247846898	1.809348257	1.217404624	0.056060301	0.831379754
6104	X	20403279	20403679	401	*	2.807563905	3.322113883	2.000266967	1.105577744	0.056170852	0.831379754
1312	12	53048021	53048421	401	*	4.022468903	3.754886451	4.248101173	-0.681785957	0.056320261	0.831379754
5146	6	166823369	166823769	401	*	2.807436646	3.322142842	1.999749113	1.106124439	0.056585018	0.831379754
4949	6	34137416	34137816	401	*	2.807284821	3.322063262	1.999416599	1.106377304	0.056906956	0.831379754
5607	8	65634041	65634441	401	*	4.49185759	4.285363892	4.672462581	-0.577774655	0.056949206	0.831379754
5731	9	4792611	4793011	401	*	5.663077449	5.505301077	5.80528744	-0.492692047	0.057050041	0.831379754
5595	8	57209824	57210224	401	*	5.874451677	5.726856361	6.008338795	-0.474391797	0.057489893	0.831379754
4669	5	122751153	122751553	401	*	3.209453101	2.807354793	3.523561609	-0.897458222	0.058194473	0.831379754
1160	11	117951580	117951980	401	*	3.209453356	2.807354925	3.523561938	-0.897458419	0.058194473	0.831379754
2379	17	29590822	29591222	401	*	3.20945339	2.807354976	3.523561962	-0.897458393	0.058194473	0.831379754
4144	3	155271015	155271415	401	*	3.209453371	2.807354929	3.52356196	-0.897458437	0.058194473	0.831379754
2441	17	45803558	45803958	401	*	3.209453361	2.807354907	3.523561957	-0.897458456	0.058194473	0.831379754
687	10	49177698	49178098	401	*	3.209455213	2.807355292	3.523564702	-0.897460816	0.058194473	0.831379754
