	seqnames	start	end	width	strand	Conc	Conc_2	Conc_1	Fold	p.value	FDR
3008	2	10560374	10560774	401	*	3.246432273	3.729438215	2.515099664	0.000293264	0.148578338	0.999630628
3133	2	65140320	65140720	401	*	2.998147756	3.488821946	2.248863578	0.000282026	0.149653883	0.999630628
763	10	92461990	92462390	401	*	2.588978839	3.148076942	1.663901077	0.000235122	0.149706362	0.999630628
3789	22	39532683	39533083	401	*	4.83219869	4.478431715	5.116075234	-0.000543594	0.150577582	0.999630628
4756	5	156783240	156783640	401	*	3.326915227	3.76768334	2.689072452	0.000319571	0.150636123	0.999630628
5727	9	2790562	2790962	401	*	2.849241079	2.06130716	3.355972051	-0.000268475	0.150725277	0.999630628
3879	3	14631378	14631778	401	*	2.84688211	2.072403399	3.348092118	-0.000270757	0.150726282	0.999630628
2669	18	74147668	74148068	401	*	4.36308561	3.956886478	4.679684577	-0.000473001	0.151053694	0.999630628
4211	3	196851560	196851960	401	*	2.613728472	3.163725005	1.713812171	0.000235312	0.151137499	0.999630628
5663	8	116272647	116273047	401	*	3.639076992	3.088889359	4.036407591	-0.000358488	0.151222355	0.999630628
3802	22	41713025	41713425	401	*	3.008183313	3.488821946	2.282328753	0.000282986	0.151554557	0.999630628
3920	3	37555947	37556347	401	*	3.081196834	2.335543675	3.570330949	-0.000281621	0.151934935	0.999630628
994	11	43680480	43680880	401	*	5.469964428	5.195935773	5.700158904	-0.00067644	0.152062987	0.999630628
4742	5	150641232	150641632	401	*	3.57340719	2.963032988	4.000984636	-0.000333352	0.152341688	0.999630628
5773	9	35518113	35518513	401	*	2.103699676	2.798272754	0.713812171	0.000162623	0.152612256	0.999630628
637	10	28302871	28303271	401	*	4.888012386	4.555809566	5.15785618	-0.000561744	0.15269951	0.999630628
1459	12	121794231	121794631	401	*	4.96925217	4.642444897	5.235530218	-0.000573983	0.152772568	0.999630628
4911	6	27814405	27814805	401	*	5.20200307	4.898673684	5.452503782	-0.000617021	0.152899839	0.999630628
1919	15	53038516	53038916	401	*	2.597719551	3.168903535	1.638282714	0.000227159	0.152913757	0.999630628
2026	15	89430723	89431123	401	*	3.169460287	2.501192247	3.624413484	-0.000302498	0.152922316	0.999630628
1258	12	26938225	26938625	401	*	5.032034303	4.701019327	5.301094988	-0.000566051	0.15312817	0.999630628
5647	8	101051742	101052142	401	*	3.652433889	3.09977626	4.051043575	-0.00035336	0.153421873	0.999630628
2428	17	43545371	43545771	401	*	3.436648244	2.831308673	3.861767355	-0.00032826	0.153432287	0.999630628
4867	6	13574294	13574694	401	*	4.430900292	4.038692762	4.738954956	-0.0004832	0.153565445	0.999630628
3661	21	42046502	42046902	401	*	2.841279358	2.072403399	3.340168909	-0.000267899	0.153756252	0.999630628
1628	13	109740640	109741040	401	*	3.092875597	2.38977579	3.56354157	-0.000286879	0.153838661	0.999630628
5735	9	7166138	7166538	401	*	2.87302019	3.371923978	2.104109951	0.000266872	0.154611492	0.999630628
4331	4	56908123	56908523	401	*	3.693757144	3.163725005	4.080524719	-0.000364243	0.154805795	0.999630628
4977	6	42830569	42830969	401	*	2.284425288	2.914175382	1.141062236	0.000188522	0.15492155	0.999630628
4368	4	89111335	89111735	401	*	4.566172518	4.18958018	4.864531948	-0.000502624	0.155351574	0.999630628
1243	12	18478441	18478841	401	*	2.261674447	2.895553256	1.104109951	0.000187633	0.155524167	0.999630628
3387	2	224245678	224246078	401	*	2.261674447	2.895553256	1.104109951	0.000187633	0.155524167	0.999630628
6106	X	23332673	23333073	401	*	3.016051394	3.492957177	2.298774672	0.000277726	0.15627348	0.999630628
3100	2	47068121	47068521	401	*	3.246429065	2.60461768	3.689072452	-0.000309687	0.156620599	0.999630628
2923	19	48623982	48624382	401	*	4.86018698	4.517639341	5.136805824	-0.00054613	0.156837838	0.999630628
1075	11	71787047	71787447	401	*	5.779335907	5.529823857	5.991991311	-0.000721066	0.158046984	0.999630628
4282	4	25449755	25450155	401	*	3.207716496	3.661045761	2.542979595	0.000299557	0.158355932	0.999630628
4407	4	124712484	124712884	401	*	4.153952695	3.722411104	4.485693373	-0.000431222	0.158528711	0.999630628
703	10	63802362	63802762	401	*	2.454115773	1.492957177	3.025895229	-0.000215937	0.159811625	0.999630628
832	10	117025383	117025783	401	*	3.20955379	3.6573659	2.556720089	0.000299797	0.159906961	0.999630628
2530	17	75779719	75780119	401	*	4.838895564	4.488821946	5.120393158	-0.000528154	0.160115807	0.999630628
666	10	43436613	43437013	401	*	4.573212538	4.194666892	4.872794084	-0.000488284	0.160560992	0.999630628
3729	22	24084539	24084939	401	*	2.872165469	3.362914546	2.1227044	0.000261698	0.161150591	0.999630628
1848	15	22837331	22837731	401	*	2.943323898	2.229922771	3.41853264	-0.000273957	0.162258212	0.999630628
5352	7	104858094	104858494	401	*	2.716818102	3.234869452	1.900730873	0.000244508	0.16315079	0.999630628
4040	3	111669564	111669964	401	*	2.420337736	2.998369383	1.440932728	0.000207222	0.163332678	0.999630628
1054	11	65497338	65497738	401	*	6.647868859	6.443449658	6.826885536	-0.000858811	0.163338723	0.999630628
4265	4	10142753	10143153	401	*	2.439357271	1.492957177	3.006001284	-0.000214138	0.163534577	0.999630628
4609	5	78929681	78930081	401	*	2.720349583	3.23979923	1.900730873	0.000243115	0.163789687	0.999630628
1959	15	68014407	68014807	401	*	2.147062194	0.88300361	2.810296606	-0.000169174	0.163797285	0.999630628
4630	5	94389556	94389956	401	*	2.458351541	1.509380578	3.025895229	-0.000212329	0.164492746	0.999630628
2885	19	41859697	41860097	401	*	5.529307438	5.263127497	5.75394248	-0.000660715	0.164866327	0.999630628
446	1	194296873	194297273	401	*	2.166509642	0.932560195	2.821722253	-0.000169844	0.164900063	0.999630628
3357	2	206106701	206107101	401	*	2.166509642	0.932560195	2.821722253	-0.000169844	0.164900063	0.999630628
3927	3	39168433	39168833	401	*	2.937267075	2.209964671	3.41853264	-0.000268193	0.164966181	0.999630628
3847	3	4653647	4654047	401	*	2.465653144	1.509380578	3.035740266	-0.000210513	0.165311432	0.999630628
2123	16	14004518	14004918	401	*	2.707130403	3.229922771	1.879020268	0.000240595	0.165515235	0.999630628
149	1	34472454	34472854	401	*	2.829127558	2.050124914	3.332201946	-0.00025187	0.16567207	0.999630628
588	10	5068490	5068890	401	*	2.443636528	1.509380578	3.006001284	-0.000210549	0.168286746	0.999630628
1584	13	73058697	73059097	401	*	4.188029769	3.771092625	4.511096452	-0.000421921	0.169010565	0.999630628
671	10	45465015	45465415	401	*	3.955745079	3.467966111	4.319620248	-0.000376234	0.169354899	0.999630628
4879	6	16277254	16277654	401	*	3.641362498	3.077919677	4.045518575	-0.000328749	0.170004245	0.999630628
1373	12	92883694	92884094	401	*	2.284174597	1.219978233	2.889916409	-0.000188285	0.170009378	0.999630628
5044	6	100881127	100881527	401	*	4.375220416	3.983750923	4.682820661	-0.000451589	0.170201708	0.999630628
1032	11	62664999	62665399	401	*	4.701111224	4.358388643	4.977843952	-0.000507474	0.170436097	0.999630628
1903	15	45403278	45403678	401	*	3.318423892	2.722411104	3.738954956	-0.000306819	0.170511397	0.999630628
5854	9	97039078	97039478	401	*	4.039476651	3.593106576	4.379882775	-0.000399806	0.171025269	0.999630628
722	10	72001671	72002071	401	*	3.391690735	3.804940734	2.810296606	0.000309541	0.172932013	0.999630628
3242	2	131517795	131518195	401	*	3.030879387	2.362914546	3.485693373	-0.000275937	0.173023011	0.999630628
3679	21	45316917	45317317	401	*	2.959649542	3.433709447	2.248863578	0.00026356	0.173767828	0.999630628
1569	13	51803600	51804000	401	*	4.459890786	4.080669927	4.759894163	-0.000456922	0.173915805	0.999630628
5742	9	17626078	17626478	401	*	2.725495025	3.229922771	1.943195855	0.000236531	0.174010084	0.999630628
5018	6	80004336	80004736	401	*	4.443548813	4.066865947	4.741964943	-0.00045862	0.174333683	0.999630628
3812	22	43449869	43450269	401	*	3.293978057	3.718884671	2.689072452	0.000298909	0.174504858	0.999630628
3224	2	121043089	121043489	401	*	3.033720699	2.371923978	3.485693373	-0.000274676	0.174889792	0.999630628
2570	18	5814516	5814916	401	*	2.958844647	3.425078844	2.265693197	0.00026369	0.176242181	0.999630628
4939	6	32938032	32938432	401	*	2.944137496	2.249608536	3.410987983	-0.000259834	0.176323616	0.999630628
2719	19	4350283	4350683	401	*	3.468949622	2.88300361	3.884478625	-0.000304764	0.177078671	0.999630628
3851	3	7543204	7543604	401	*	2.541627112	3.083414944	1.663901077	0.000215939	0.177547469	0.999630628
5877	9	109156536	109156936	401	*	2.694773845	1.920329721	3.195969567	-0.00023611	0.178581785	0.999630628
3169	2	88627388	88627788	401	*	4.868489656	4.555809566	5.125325625	-0.000528541	0.178733623	0.999630628
1080	11	72112290	72112690	401	*	4.9189617	4.58924904	5.187162578	-0.000509916	0.179005991	0.999630628
4116	3	139653953	139654353	401	*	2.428769879	1.509380578	2.985829172	-0.000201824	0.179531775	0.999630628
2549	17	80147018	80147418	401	*	4.640307438	4.297950562	4.916802073	-0.000487479	0.180155108	0.999630628
3539	20	40886007	40886407	401	*	2.822034242	3.307373605	2.085272712	0.000245036	0.182462533	0.999630628
5132	6	158908904	158909304	401	*	3.174483856	3.612241038	2.542979595	0.00027981	0.182860907	0.999630628
603	10	11320839	11321239	401	*	3.053992538	2.38977579	3.507082101	-0.000263531	0.182959846	0.999630628
561	1	236924356	236924756	401	*	2.414815287	2.980809371	1.470268554	0.000192463	0.183154572	0.999630628
1901	15	45049001	45049401	401	*	4.168667589	3.76768334	4.482097552	-0.0004109	0.183191955	0.999630628
4509	5	2013430	2013830	401	*	3.176363936	3.608434394	2.556720089	0.000281774	0.183265511	0.999630628
3458	20	1821686	1822086	401	*	2.555380431	3.083414944	1.713812171	0.000213826	0.183380302	0.999630628
4334	4	64208651	64209051	401	*	2.824434158	3.302669777	2.104109951	0.000246458	0.183401574	0.999630628
5463	7	158704831	158705231	401	*	5.462388276	5.208635826	5.678113975	-0.00062538	0.183728233	0.999630628
3365	2	211905107	211905507	401	*	2.803089088	2.06130716	3.290575147	-0.000242452	0.184074262	0.999630628
856	10	123423356	123423756	401	*	2.536550747	3.066865947	1.689072452	0.00021309	0.184175099	0.999630628
2425	17	43433581	43433981	401	*	2.551420551	3.077919677	1.713812171	0.000213654	0.184188965	0.999630628
5448	7	153415768	153416168	401	*	2.042623508	2.722411104	0.713812171	0.000145245	0.184985265	0.999630628
4124	3	141793910	141794310	401	*	3.538422491	3.004175543	3.9274176	-0.000318311	0.185113236	0.999630628
1649	14	21242853	21243253	401	*	2.291132069	1.179500089	2.911464873	-0.00017157	0.185128526	0.999630628
4676	5	128464610	128465010	401	*	2.791514318	2.06130716	3.274034953	-0.000243523	0.185176815	0.999630628
1064	11	66883060	66883460	401	*	3.643117215	3.148076942	4.011000547	-0.000338882	0.186835512	0.999630628
4978	6	42939086	42939486	401	*	3.99719341	4.326170237	3.570330949	0.000381024	0.186913043	0.999630628
841	10	119086366	119086766	401	*	3.171212163	3.600790841	2.556720089	0.000278239	0.187143269	0.999630628
5460	7	157727307	157727707	401	*	3.13983292	2.509380578	3.577088526	-0.000271356	0.187221937	0.999630628
1468	12	122887266	122887666	401	*	3.923224528	3.480515756	4.261504162	-0.000372674	0.187261337	0.999630628
2450	17	48382487	48382887	401	*	2.207054487	2.824761731	1.104109951	0.00016838	0.187902791	0.999630628
5813	9	85502868	85503268	401	*	3.200280714	2.596953825	3.624413484	-0.000283169	0.187929206	0.999630628
2481	17	59837601	59838001	401	*	4.779300599	4.45941718	5.040970275	-0.000500911	0.188138844	0.999630628
2503	17	67066213	67066613	401	*	2.792418167	2.083414944	3.265693197	-0.000243458	0.18832246	0.999630628
2359	17	21043014	21043414	401	*	5.575959748	5.322689507	5.791337084	-0.000622438	0.188576113	0.999630628
1268	12	31835004	31835404	401	*	2.383118212	2.96898282	1.380408503	0.000183249	0.188895827	0.999630628
2070	16	1025203	1025603	401	*	2.1156389	0.907994676	2.763667057	-0.000154701	0.188908706	0.999630628
2461	17	51646600	51647000	401	*	2.806399442	3.293215859	2.066186258	0.000237736	0.189252157	0.999630628
2822	19	19320340	19320740	401	*	4.253901466	3.870161142	4.556720089	-0.000415492	0.189424572	0.999630628
129	1	28643012	28643412	401	*	4.830637103	4.521692906	5.084950201	-0.000507922	0.19144464	0.999630628
5313	7	80224353	80224753	401	*	2.779845932	2.06130716	3.257302928	-0.000237673	0.192623054	0.999630628
1686	14	49620560	49620960	401	*	4.828782137	4.513574355	5.087318879	-0.000499404	0.192759017	0.999630628
5901	9	120868581	120868981	401	*	5.219382525	4.949382531	5.446729856	-0.000570949	0.19341088	0.999630628
6144	X	65508575	65508975	401	*	3.225745168	2.619824325	3.651148759	-0.000269483	0.193556625	0.999630628
6150	X	70417836	70418236	401	*	2.782317003	2.050124914	3.265693197	-0.00023394	0.19400091	0.999630628
2742	19	7069156	7069556	401	*	4.748913268	4.435859055	5.006001284	-0.000491132	0.194048228	0.999630628
3687	21	46543484	46543884	401	*	3.527844657	3.904894365	3.015982547	0.000314768	0.194289257	0.999630628
3086	2	43595987	43596387	401	*	4.364188046	4.001275384	4.653912627	-0.00042845	0.194339341	0.999630628
961	11	16607639	16608039	401	*	3.362477458	3.760840503	2.810296606	0.000293604	0.194715429	0.999630628
4923	6	29970552	29970952	401	*	3.046248814	3.492957177	2.395779262	0.000259236	0.194773528	0.999630628
1471	12	123497161	123497561	401	*	2.977239596	3.429400599	2.315035227	0.000246837	0.194894392	0.999630628
424	1	182163194	182163594	401	*	2.191871851	2.804940734	1.104109951	0.000164607	0.194974501	0.999630628
3738	22	24923502	24923902	401	*	2.191871851	2.804940734	1.104109951	0.000164607	0.194974501	0.999630628
2816	19	18522141	18522541	401	*	6.0967667	5.872634829	6.290714991	-0.00067993	0.195251646	0.999630628
2927	19	49085074	49085474	401	*	4.906846741	4.606527299	5.15529345	-0.000512405	0.195947071	0.999630628
5278	7	66092638	66093038	401	*	3.180116761	3.600790841	2.583814599	0.000270663	0.196154219	0.999630628
5809	9	79571659	79572059	401	*	4.786833931	4.463637434	5.05071332	-0.000479683	0.196199963	0.999630628
2969	19	57065441	57065841	401	*	2.558267077	3.077919677	1.738134789	0.000203515	0.197024091	0.999630628
4158	3	169382519	169382919	401	*	2.183039735	2.804940734	1.066186258	0.000160861	0.197598978	0.999630628
2086	16	2762900	2763300	401	*	2.659885438	3.163725005	1.879020268	0.000218782	0.197633071	0.999630628
2607	18	35465894	35466294	401	*	3.101390718	2.476344659	3.53605996	-0.000261375	0.197669039	0.999630628
4578	5	57423114	57423514	401	*	2.98899893	3.44655931	2.315035227	0.000241132	0.197813108	0.999630628
4412	4	128060953	128061353	401	*	5.385200568	5.124205334	5.606134671	-0.000577586	0.19817933	0.999630628
5341	7	100569112	100569512	401	*	4.062373615	3.661045761	4.376012949	-0.000384745	0.198193728	0.999630628
2014	15	85088358	85088758	401	*	2.889310674	2.229922771	3.340168909	-0.000248131	0.198322574	0.999630628
2135	16	20275570	20275970	401	*	2.672561101	3.163725005	1.9221196	0.000221023	0.199034656	0.999630628
767	10	94325029	94325429	401	*	2.350095295	2.914175382	1.410987983	0.00018422	0.199034749	0.999630628
3075	2	36966522	36966922	401	*	5.157559531	4.889201925	5.383742249	-0.000551973	0.199507323	0.999630628
5912	9	122940704	122941104	401	*	4.560780269	4.219978233	4.836261507	-0.000450515	0.199585281	0.999630628
737	10	76011703	76012103	401	*	3.272152366	2.708253358	3.676541661	-0.000283574	0.199661491	0.999630628
2701	19	2270943	2271343	401	*	4.160685806	3.771092625	4.467129085	-0.000393359	0.200464331	0.999630628
4338	4	67545375	67545775	401	*	4.380547345	3.998369383	4.682394365	-0.000403891	0.200711012	0.999630628
3007	2	10478732	10479132	401	*	3.251192077	3.661045761	2.676541661	0.000278609	0.200999072	0.999630628
1488	12	130133253	130133653	401	*	2.802175478	3.278917799	2.085272712	0.000228849	0.201327292	0.999630628
4937	6	32195607	32196007	401	*	5.867064721	5.635033653	6.066896757	-0.000636635	0.201621803	0.999630628
5291	7	72096407	72096807	401	*	2.362491556	2.920329721	1.440932728	0.000182745	0.202371748	0.999630628
5022	6	82501758	82502158	401	*	2.550352314	3.066865947	1.738134789	0.000199126	0.203343843	0.999630628
572	1	244970248	244970648	401	*	4.843231621	4.541906328	5.092365531	-0.000490465	0.20369117	0.999630628
1048	11	65146358	65146758	401	*	3.354751744	2.818184943	3.744968662	-0.000290427	0.2037534	0.999630628
6151	X	71108003	71108403	401	*	3.354751744	2.818184943	3.744968662	-0.000290427	0.2037534	0.999630628
3806	22	42553705	42554105	401	*	4.813646385	4.501192247	5.070330078	-0.000473482	0.204460397	0.999630628
2094	16	3124228	3124628	401	*	4.229559059	3.857387672	4.525142497	-0.000402682	0.20472028	0.999630628
1827	14	102772720	102773120	401	*	2.923163624	3.380877496	2.248863578	0.000239239	0.205960407	0.999630628
4802	5	177478254	177478654	401	*	3.360943215	2.824761731	3.750957405	-0.000287114	0.206259676	0.999630628
2696	19	1605424	1605824	401	*	4.269074068	3.898673684	4.56354157	-0.000403925	0.206359931	0.999630628
1202	12	165911	166311	401	*	3.50021844	2.974908214	3.884478625	-0.000292743	0.206898309	0.999630628
3696	22	17854457	17854857	401	*	2.994533513	2.344725117	3.440932728	-0.000245977	0.207155391	0.999630628
3013	2	12316699	12317099	401	*	3.266880876	3.672029362	2.701495341	0.000272342	0.207260458	0.999630628
4709	5	139661017	139661417	401	*	4.61914113	4.286084542	4.889547125	-0.000445941	0.207292655	0.999630628
1871	15	37774412	37774812	401	*	2.223997	1.219978233	2.810296606	-0.000167349	0.207729072	0.999630628
2195	16	57299771	57300171	401	*	4.310197057	3.950886446	4.597625627	-0.000410181	0.208175957	0.999630628
1224	12	7188302	7188702	401	*	3.357457955	2.791573813	3.762860823	-0.000276589	0.208348996	0.999630628
5531	8	25822324	25822724	401	*	2.914770768	3.376407682	2.231835314	0.000235376	0.20855345	0.999630628
4277	4	21857781	21858181	401	*	2.921512119	3.362914546	2.282328753	0.000242781	0.208581422	0.999630628
3217	2	119366742	119367142	401	*	4.532873882	4.20226349	4.801667594	-0.000436491	0.209000977	0.999630628
5344	7	101000233	101000633	401	*	2.926224963	3.385333503	2.248863578	0.000235202	0.209118833	0.999630628
2363	17	21551083	21551483	401	*	3.419373384	3.811578036	2.879020268	0.000286641	0.209135406	0.999630628
1301	12	51814567	51814967	401	*	3.1819761	2.581502887	3.604706866	-0.000257542	0.210255045	0.999630628
695	10	58689558	58689958	401	*	2.382178439	1.509380578	2.9221196	-0.000184851	0.21044292	0.999630628
5979	9	136483185	136483585	401	*	5.057654965	4.788115944	5.28467565	-0.000524848	0.210645129	0.999630628
