ID	proerythroblast	early_basophilic	late_basophilic	polychromatic	orthochromatic
GOLGA2P5	8.847579504	8.807354922	7.898853478	4.459431619	4.459431619
LPCAT4	10.76044302	10.25738784	8.353146825	2.415037409	2.415037409
SCAI	10.76845977	10.4794438	9.725650338	7.375039431	7.375039431
HCG11	10.56160586	10.35314683	9.905888326	8.158189062	8.158189062
OSBPL1A	11.25207404	10.5574637	8.849665623	4.662964823	4.662964823
CSGALNACT1	8.258958394	8.468963245	7.641449933	0.415037463	0.415037463
NLE1	11.61685527	11.26561505	10.05211561	5.235216589	5.235216589
IL34	0	0	0.415037463	0	0
PDSS1	9.951770341	9.683579441	8.44156108	3.273018544	3.273018544
PICK1	9.317412614	8.912889336	8.299208018	5.763765565	5.763765565
MGAT4A	10.32605528	9.342074668	7.166581893	4.984893259	4.984893259
XRCC2	11.15924065	11.25601227	10.52356196	8.698125737	8.698125737
MIR451A	0.415037463	2.115477106	4.11547694	6.594946639	6.594946639
ANKRD36B	6.763766096	6.820178962	5.604862157	2.415037409	2.415037409
XPA	8.999060534	8.816983623	7.832890014	5.426264755	5.426264755
BCL6	4.437405534	6.841302673	8.518325439	10.91538122	10.91538122
PRRG4	8.113742166	8.269906038	7.609794108	6.345774778	6.345774778
MIS18A	11.68577068	11.70563239	11.28038395	9.089229856	9.089229856
C22orf34	7.483815777	7.44570436	6.794415866	4.481126474	4.481126474
TMEM144	8.382263902	7.868308339	6.169925001	2	2
ATAD5	13.57947269	13.92592526	13.57970838	11.49285462	11.49285462
CHD1L	12.96890668	13.11634396	12.68372562	9.918863237	9.918863237
MB21D1	10.50514959	10.56795608	9.666519969	7.169925001	7.169925001
NT5DC3	9.979663838	9.957585713	8.426264755	2.662964937	2.662964937
XAF1	8.8008999	8.83710216	8.062495746	6.544320465	6.544320465
ALG10B	10.13869802	10.11591109	9.836050355	7.718818476	7.718818476
PAX9	7.279223334	7.417852515	7.17990909	4.481126474	4.481126474
WDR35	10.61317524	10.3626748	9.288481535	5.285402219	5.285402219
MLH3	10.29882668	9.912390443	8.793332464	4.662964823	4.662964823
ZNF491	8.103287808	7.770388375	6.653442286	3.058893631	3.058893631
C1orf135	11.58715259	11.84679612	11.63934071	9.226412193	9.226412193
IFNAR2	10.98275619	10.90839262	9.987264012	6.291554384	6.291554384
RANBP1	11.9739366	12.18539178	11.66918049	9.153974265	9.153974265
BCL2	7.973458021	8.022367813	6.950313265	3.321928095	3.321928095
AKAP1	12.54174205	12.47691501	11.20538579	5.681823946	5.681823946
LY86-AS1	4.662964823	4.142958226	3.459431619	0	0
SNORD87	4.841302422	4.906890596	5	3.321928095	3.321928095
UBA5	11.50928017	11.61762036	11.02767589	8.249508391	8.249508391
ETAA1	10.32904845	10.35828526	10.12066945	8.477083502	8.477083502
COX18	10.33464537	10.17658832	9.537218401	6.176588665	6.176588665
DDN	13.64667121	12.79184113	10.46147945	3.906890596	3.906890596
ZAR1	4.790077104	4.3457746	2.736965666	0	0
CHML	11.75808452	11.61639584	10.87190524	8.518325439	8.518325439
MPV17L	7.612254438	7.029747711	5.073249125	0	0
C4orf27	11.11200481	11.30928705	10.82336724	8.212699187	8.212699187
SAAL1	10.93147623	11.03571531	10.52747701	7.845490051	7.845490051
FAM92A1	8.874469015	8.969626255	8.154818109	4.969626197	4.969626197
KHDRBS3	8.759333296	7.761551232	5.502500234	1.874469249	1.874469249
HOTAIRM1	5.502500234	5.321928095	5.029747491	3.772589856	3.772589856
HENMT1	9.321176571	9.076815597	8.329422781	5.380821899	5.380821899
WDR41	11.90964299	11.78776669	10.96434087	7.515699838	7.515699838
DDX10	11.55106751	11.40194612	10.69870467	6.327926776	6.327926776
CCNJ	11.44863257	10.92827186	9.5980525	6.918863237	6.918863237
BEND3	10.55714488	10.39553414	9.161551904	5.142957818	5.142957818
LOC441666	6.380821726	6.022367813	5.247927513	0.736965623	0.736965623
SPIN4	12.49560523	12.35333074	12.04610085	10.28886607	10.28886607
GPT	11.42329085	11.33539035	10.01308953	4.62449106	4.62449106
C9orf142	10.4743823	10.65731845	10.05120894	6.156504418	6.156504418
TNFRSF1B	13.11688536	13.45968776	12.8619916	8.276124405	8.276124405
SNRPD1	12.20864071	12.29920802	11.69028919	9.495855027	9.495855027
GPR56	11.22098285	10.80197748	9.018663937	5.209453366	5.209453366
NUFIP1	10.05120894	9.915879379	8.805206348	5.209453366	5.209453366
MTX3	10.61624281	10.55106703	9.74931084	7.417852515	7.417852515
EML2	10.30720081	9.932214752	8.844444345	4.700439718	4.700439718
UBE2D1	8.642653563	8.47032007	7.386580766	5.029747491	5.029747491
NUAK1	0	0	0	0.415037463	0.415037463
QTRT1	11.52796564	11.56811431	10.57490852	5.59494649	5.59494649
RAD54B	10.47471995	10.70275017	10.16783584	7.202939732	7.202939732
AGXT2L1	5.513069688	5.969626428	4.481126474	0	0
ZNF695	7.920848855	7.862120932	7.333900438	4.681824227	4.681824227
C3orf33	8.818049416	8.731319031	8.037089502	5.156504621	5.156504621
NSMAF	11.40283461	10.83736539	9.690579997	6.398031017	6.398031017
AFAP1L1	9.757667854	7.66296525	4.736965775	0.736965623	0.736965623
DDX11	11.71109348	11.8637991	11.36230933	9.142107057	9.142107057
TXNRD3	8.359017267	7.930737338	6.176588665	1.584962501	1.584962501
SLC5A3	12.76866673	12.22188916	10.58151414	5.898853357	5.898853357
ANKRD26	10.80036041	10.72138377	10.0023467	7.266786541	7.266786541
PRRG1	6.741466986	6.426264755	5.044394119	2.584962501	2.584962501
FLT4	9.125844019	9.357552005	8.921840937	4.459431619	4.459431619
LOC100507032	8.225608973	7.557144301	5.961931882	0.415037463	0.415037463
CYP4F3	0.415037463	1.222392215	3.369233763	8.657020768	8.657020768
GZMM	3.169925001	2	3.22239237	6.303780748	6.303780748
ZBTB38	11.01309023	10.92431742	9.915381518	4.938599612	4.938599612
TMX3	12.43575698	12.41256985	11.85213933	9.594946527	9.594946527
HMGB1	13.9798119	13.94921847	13.56116859	12.33715719	12.33715719
KCNIP4	6.658211483	6.686500527	5.992466403	2.222392524	2.222392524
ANKRD36	8.099785944	8.282316085	7.641449933	4.437405534	4.437405534
TRAF3IP2	10.14423378	9.862120777	9.216745858	5.798741878	5.798741878
ECHDC2	5.727920455	5.709658156	4.984893259	1.222392215	1.222392215
ERO1L	10.63994389	9.84601262	7.992466516	3.169925001	3.169925001
CDCA7L	12.22420281	12.30568188	11.63360058	8.21916852	8.21916852
LOC728554	9.790620066	9.759888183	9.197216693	6.315904368	6.315904368
SFXN2	10.72962074	10.70937077	9.60486212	5.459431619	5.459431619
SACS	12.58707428	12.31628153	11.23541594	8.080373594	8.080373594
MRPL1	11.3126941	11.46079733	10.97823353	8.268346899	8.268346899
TMEM97	12.87881728	12.58041569	11.61654884	8.722238195	8.722238195
CDKN2B	2.415037409	5.073249125	6.285402219	9.544964433	9.544964433
TRAF5	9.854349013	8.027905997	5.297680426	2	2
SETD6	9.976324967	9.841302202	8.623271736	4.790077104	4.790077104
S1PR4	11.1401907	10.7596111	9.827607399	5.357552005	5.357552005
HOXA10	8.74707416	7.602389325	5.798741878	2	2
PANK1	9.826548487	8.90187242	7.232020803	2.502500425	2.502500425
CLDN7	7.624490621	7.52094627	7.291554753	3.772589856	3.772589856
CCDC57	9.080373328	8.804131021	7.946419155	4	4
PAK6	6.06608919	6.87036472	6.315904368	4.222392679	4.222392679
RCN1	10.6411486	10.44639375	9.725082122	7.523561956	7.523561956
PRORSD1P	6.437405368	6.235216398	5.380821899	3.273018544	3.273018544
ZNF624	8.871391812	8.634205899	8.430452552	5.554588852	5.554588852
CALB2	0.415037463	0	1	5.745954467	5.745954467
SPICE1	10.49718621	10.67536872	10.21269943	6.807354922	6.807354922
FGFR1	10.09011242	9.691743519	7.918863237	4.681824227	4.681824227
RIOK2	11.35167525	11.30073406	10.47471995	7.674780528	7.674780528
B3GNT8	4.736965775	5.273018619	6.94641857	10.19475685	10.19475685
ZNF439	8.852789468	8.3994561	7.241585669	3.273018544	3.273018544
CHRM4	2.662964937	3.169925001	3.584962501	6.820178962	6.820178962
RASA2	9.90438369	9.956618208	9.095397023	5.273018619	5.273018619
ARHGEF6	11.90375647	11.36340491	10.31816655	5.142957818	5.142957818
LANCL1	12.94104761	13.08070646	12.81003595	10.50415657	10.50415657
GSTA4	7.634206262	8.153129928	7.944467858	4.142958226	4.142958226
TLCD2	2.938599518	1	2.938599518	5.634206117	5.634206117
GCSH	6.007494462	5.209453366	3.459431619	1.73696545	1.73696545
CHST10	10.91687444	11.0409746	10.43323803	7.06967317	7.06967317
MAGED1	13.15202065	12.45712433	10.71681946	5.247927513	5.247927513
AMT	10.5574637	10.33203655	9.075924859	3.874469446	3.874469446
PCYOX1	11.42992974	10.58182856	8.796580559	3.772589856	3.772589856
LACE1	8.993410285	8.853829456	8.159871337	5.662965108	5.662965108
METTL17	12.44086917	12.60717609	12.07792825	9.293088335	9.293088335
NUP43	12.85824001	13.02479338	12.55314928	10.46318409	10.46318409
THYN1	11.77780311	11.87574935	11.33632077	8.233619677	8.233619677
FANCM	11.3777528	11.59882809	11.44777186	9.340591865	9.340591865
RUVBL1	13.16809746	13.18161817	12.51249357	8.14974712	8.14974712
RAD18	11.97787627	12.09077405	11.76666679	10.19270337	10.19270337
C18orf1	12.00410351	11.71209705	10.34096276	4.54432031	4.54432031
TIFA	8.412217121	7.579944175	6.129283017	5.798741878	5.798741878
DUT	13.67603089	13.81344753	13.28949013	11.21148256	11.21148256
TCEAL1	8.505149787	8.13442632	7.417852515	3.736965233	3.736965233
FARSB	13.13378441	13.45434171	12.94098651	9.513069648	9.513069648
C8orf38	9.516356588	9.513069648	8.444324588	5.491853096	5.491853096
ZNF675	9.582455708	9.827077961	9.657616248	6.874468708	6.874468708
TG	0	0	1.41503768	2.321928095	2.321928095
ZNF141	9.428360173	9.205385915	8.917869403	7.018664215	7.018664215
CGREF1	7.083922838	5.709658156	3.22239237	0	0
ITGA4	15.2065821	15.3823312	15.24759379	12.95843182	12.95843182
GULP1	2.938599518	6.18322189	8.32342997	10.97178279	10.97178279
PDE4A	9.807891485	9.101537939	7.853829144	2.938599518	2.938599518
MTHFS	8.020517203	7.604862305	6.745953929	4.502500553	4.502500553
NHLRC3	10.32267968	10.2078282	9.367778819	7.169925001	7.169925001
RFC4	12.98560485	13.27510602	12.94104761	11.22621167	11.22621167
ZNF285	6.559695691	5.790076844	4.169925001	1	1
LRRC37A4	7.665335917	7.369233519	6.614709844	2.321928095	2.321928095
ITGB3BP	10.34503593	10.75988818	10.68416389	9.339107759	9.339107759
CCDC58	9.54689446	9.464886117	8.49851696	4.969626197	4.969626197
NSMCE4A	11.18528863	11.39178061	10.99388166	8.810571635	8.810571635
WDR89	11.18135914	11.19701207	10.41679753	7.183221493	7.183221493
DPY19L2P2	9.772589559	9.906890596	9.888235934	8.196397049	8.196397049
SHQ1	11.40939094	11.36923363	10.45703915	6.763766096	6.763766096
TMCO4	8.353146825	8.318919194	7.876516947	4.718818065	4.718818065
GBAS	12.28549845	12.25305946	11.82031182	8.691161788	8.691161788
BPHL	9.397318033	8.840253298	7.723376302	2.807354922	2.807354922
RAP1GDS1	11.68737568	11.70217269	11.00234599	8.258958394	8.258958394
LOC100506844	12.05098218	11.92035286	10.97799537	7.50779464	7.50779464
LRRC20	11.08856764	11.18673329	10.41045135	6.29768061	6.29768061
FGFR3	11.19721669	11.25915477	10.75572215	8.6462588	8.6462588
APBA2	10.11461039	9.662965072	8.168254416	3.169925001	3.169925001
VMA21	12.24069207	12.1792871	11.46335424	9.486499795	9.486499795
USP13	10.85174904	10.09715383	8.608562737	5.247927513	5.247927513
GNA15	12.61133217	11.57222651	9.798201706	3.459431619	3.459431619
ZNF589	9.10241327	8.796580559	8.146356361	3.544320928	3.544320928
EHHADH	9.938599406	9.758223215	8.78354407	5.554588852	5.554588852
ZNF799	7.589963431	7.392317423	6.459431619	2.502500425	2.502500425
LOC100131067	8.829722735	8.571120449	7.670066305	6.222392486	6.222392486
ZNF32	8.844444345	8.417852515	7.297680243	3.321928095	3.321928095
RFC2	12.29481227	12.41618185	11.8272105	9.5268253	9.5268253
MCM4	16.05391167	16.25067463	15.57861829	12.97584797	12.97584797
SLC12A9	9.76708087	9.187352073	7.803054569	2.874469052	2.874469052
POLD3	12.41846748	12.76252053	12.33371443	9.458064714	9.458064714
SPTSSA	11.07324921	10.94129195	10.15902994	7.360481043	7.360481043
USP43	7.300734178	7.294620749	6.247927513	1.874469249	1.874469249
PEG3	8.925801568	8.865217643	7.478432311	2.736965666	2.736965666
TOM1L1	8.634205899	8.178250032	6.845490051	4.142958226	4.142958226
DCTD	11.99175814	11.53689458	10.14678121	4.906890596	4.906890596
C8orf37	7.896836729	8.049848549	7.549463563	3.841301918	3.841301918
GNGT2	1.222392215	1.222392215	1.73696545	5.502500234	5.502500234
ZNF93	7.251087539	6.781359714	6.222392486	3.938599142	3.938599142
NAE1	12.40061264	12.50291458	11.84992618	9.819114582	9.819114582
BCS1L	11.56779783	11.71881839	10.97751821	7.06608919	7.06608919
RRAD	2.321928095	1.73696545	3.169925001	2.807354922	2.807354922
POLR3G	8.956134211	8.790077039	7.46760555	5.169925001	5.169925001
SLC25A40	11.61010206	11.68577068	11.36048115	10.30454184	10.30454184
MKS1	11.92283226	11.70822173	11.01192607	7.776981054	7.776981054
SFXN1	13.07492199	13.3047791	12.79333242	10.34466541	10.34466541
DDHD2	12.53527538	12.96277547	12.94781955	10.16406846	10.16406846
PTBP2	9.660590146	9.530731516	8.996238175	6.727920455	6.727920455
NPM3	11.76058149	11.34318572	10.1297119	4.604861861	4.604861861
BBS5	8.344295908	7.944467858	6.64385619	1.222392215	1.222392215
ADH5	12.2911707	12.16060668	11.35810171	7.686500527	7.686500527
SLC25A21	12.31411105	12.55706468	12.36112133	10.13784546	10.13784546
ZC2HC1A	6.94641857	7.125844277	7.090994179	4.857980995	4.857980995
TMEM107	7.745954601	7.122396286	6.247927513	4.169925001	4.169925001
GALNTL6	4.662964823	4.790077104	3.874469446	1.222392215	1.222392215
GTF2H2	7.21916852	7.21916852	6.453956543	4.169925001	4.169925001
RPL22L1	12.91120471	12.82037844	11.87907278	8.277674702	8.277674702
TUBGCP5	10.98892109	11.07458772	10.60763824	7.431846065	7.431846065
ESRRG	8.97632554	7.315904005	5.196397344	0	0
GDPD1	10.0462141	9.652844973	8.618385502	5.014950193	5.014950193
TTC39C	8.239996081	7.803054569	6.101538096	4	4
PNMT	10.51471405	10.31665828	9.763765598	6.189824559	6.189824559
ISPD	8.206200225	8.527477006	8.682994584	5.662965108	5.662965108
MAD2L1	11.93073734	12.15101654	11.92654322	10.20089861	10.20089861
LHFP	9.495855027	8.721099189	6.781359714	1.584962501	1.584962501
C6orf115	10.48011665	10.21026587	9.339107759	5.369233693	5.369233693
TLE1	12.26131131	12.0261776	10.7876308	7.288481304	7.288481304
ZNF816	9.380100184	9.566054038	8.855906563	5.459431619	5.459431619
DTWD2	8.865217643	8.166581391	7.612254438	3.874469446	3.874469446
LOC100288432	5.64385619	5	4.169925001	1.222392215	1.222392215
NRXN3	0.736965623	1	3.273018544	8.30833903	8.30833903
FAM162A	10.85486838	10.68533312	9.464886117	3.807354922	3.807354922
IRAK1BP1	8.491853096	8.681824157	8.064293856	4.3457746	4.3457746
ZNF571	7.285402219	6.820178962	6.448460446	3.772589856	3.772589856
HILPDA	9.331663347	8.957102042	7.412216698	3	3
SYCP1	4.790077104	3.807354922	2.115477106	0	0
FXN	12.37340896	12.45857758	11.70520038	7.241585669	7.241585669
FAM45B	11.46011438	10.89203653	9.322679228	6.1223967	6.1223967
IFNGR2	11.33035672	11.05120894	10.01402047	6.528779613	6.528779613
FA2H	6.453956543	6.996238458	6.87036472	2.115477106	2.115477106
GPR37L1	0	0	0	2.321928095	2.321928095
NPM1	14.26101727	13.95122369	12.79914662	9.552028675	9.552028675
DIXDC1	8.723376643	8.176588566	6.369233868	2.584962501	2.584962501
ERCC8	10.07770632	10.06339508	9.395891177	7.202939732	7.202939732
LOC100505687	8.189824559	6.84966531	5.727920455	2.874469052	2.874469052
MGMT	10.3268036	10.06294602	9.310612782	5.392317423	5.392317423
LOC100128881	10.27224136	9.946419009	8.475733431	3.502499916	3.502499916
MUC1	12.01808436	11.74357219	10.59898297	6.475733431	6.475733431
TMEM161B	10.42241488	10.51208167	10.1382718	8.788990046	8.788990046
NUP35	10.8444445	11.05188866	10.50944546	7.965784285	7.965784285
USP40	9.628141658	9.324930508	8.141255488	5.357552005	5.357552005
BCKDHB	10.509775	10.20904755	9.486499795	6.06608919	6.06608919
PSMG1	12.56446701	12.59261284	11.78545247	9.180737904	9.180737904
NARS2	11.06519194	10.74371271	9.524215137	5.285402219	5.285402219
LOC100505876	11.29001885	11.42958092	11.05324713	8.266786541	8.266786541
FAM120C	9.099786207	8.856944308	7.695808037	5.448460611	5.448460611
SEC14L3	9.315149562	9.228017051	8.132714094	5.584962501	5.584962501
MIR27A	0	0.415037463	0.736965623	1.222392215	1.222392215
CDC7	11.92913522	12.51906294	12.65403918	10.64775791	10.64775791
PTPRVP	6.339850003	6.437405368	5.84966581	2.807354922	2.807354922
CASP6	11.08569353	10.63026713	9.449836393	6.403722243	6.403722243
SPATA7	8.626925672	8.62935662	7.984892918	4.415037274	4.415037274
PI4K2B	12.17534152	12.44121501	12.32361776	10.59867319	10.59867319
ACTR3B	9.35974956	9.253453496	7.807354922	3	3
FUCA2	11.32923574	11.29710714	10.65910396	8.027905997	8.027905997
DIMT1	12.24634484	11.95686	10.64295422	7.670066305	7.670066305
EFHC1	8.92283204	9.275348632	8.849665623	5.922832219	5.922832219
GRAMD1A	10.49585503	9.782998209	8.048032878	2.662964937	2.662964937
THRB	11.3089078	11.08613623	9.855906719	6.723376985	6.723376985
FBXO6	7.52094627	7.779172373	7.303780748	3.058893631	3.058893631
SEPN1	12.49160261	11.6891244	9.943003092	4.437405534	4.437405534
VARS2	11.82945835	11.96998614	11.51438515	8.77368881	8.77368881
NOX1	5.073249125	5.044394119	4.874468954	2.938599518	2.938599518
SNTB1	12.59245704	12.74364224	12.57372599	10.01680829	10.01680829
LOC90784	10.64084774	10.54206454	9.52160044	5.64385619	5.64385619
ALDH3A2	10.44017672	10.2675674	9.155661459	4.662964823	4.662964823
BPNT1	10.82336724	10.51602795	9.637228577	6.051662047	6.051662047
C1QTNF3	5.866248529	5.709658156	4.984893259	2.584962501	2.584962501
MEG3	7.101537676	6.958068933	5.866248529	0	0
PGAP2	10.46284271	10.48683502	10.24753238	8.198035872	8.198035872
INTU	8.693486957	8.636624621	7.639038932	3	3
ME2	12.03468446	11.70072884	10.54882191	8.277674702	8.277674702
DCTPP1	12.44337536	12.22881869	11.10197567	6.464885994	6.464885994
FBXO36	7.206200713	6.99246595	6.156504418	2.807354922	2.807354922
DFNB59	5.101537886	4.19639695	2.807354922	0	0
DBR1	11.03296383	11.25463479	10.91637737	9.043483131	9.043483131
KHK	9.955649908	9.417852515	7.634206262	0.415037463	0.415037463
AQP5	0	0	0	0	0
SESTD1	10.52192722	10.85460896	10.56256013	8.249508391	8.249508391
LYAR	12.41670967	12.30397106	10.96048492	6.981091157	6.981091157
FGF19	0	0	0	1.874469249	1.874469249
GOT2	13.59331292	13.70534404	13.17201067	10.06653727	10.06653727
PNN	13.87904041	13.89589048	13.0760361	10.70246102	10.70246102
VAV2	9.251087775	9.196397295	7.739218271	3.502499916	3.502499916
DFFB	9.605479518	9.575539247	8.624490987	5.415037612	5.415037612
ZNF714	11.67404525	11.53300504	10.98963079	8.751544059	8.751544059
ZNF124	8.445704773	7.798742008	6.398031017	3.321928095	3.321928095
TGFBRAP1	12.6968226	12.38478375	11.00726069	6.754887502	6.754887502
FAM213B	13.0141368	13.47180221	12.98601977	7.912889336	7.912889336
ENOPH1	11.67727919	11.74329153	11.06765821	8.491853096	8.491853096
GPR180	10.55106703	10.77066389	10.33947926	8.957102042	8.957102042
ALKBH8	9.856425529	10.08525069	9.344295908	5.437405201	5.437405201
OLA1	12.23880268	12.19444908	11.64970527	9.569855608	9.569855608
TMEM218	9.960484633	9.951770341	9.460114483	6.209453366	6.209453366
ZNF665	5.321928095	5.459431619	5.260527425	3.459431619	3.459431619
CERS6	11.20314425	10.9794252	10.21472346	8.335390355	8.335390355
ARHGAP15	11.35093918	11.04211557	10.3022585	8.647458426	8.647458426
CCDC51	10.90739169	10.65642486	9.862637358	6.686500527	6.686500527
SLC9A2	7.658211483	6.619608595	4.273018246	0.415037463	0.415037463
APPL1	9.544320581	7.928765293	7.108524457	5.82442852	5.82442852
MSRB3	9.67654475	8.880603802	7.080373061	2.502500425	2.502500425
TCTEX1D1	5.142957818	5.415037612	4.984893259	0.736965623	0.736965623
FAM82B	11.59618976	11.3459596	10.58746532	8.32342997	8.32342997
IMPACT	11.36376956	11.18755807	10.40123473	8.094517423	8.094517423
SP6	4.3457746	3.700439718	4.169925001	5.798741878	5.798741878
PARP2	11.75251989	11.99576715	11.82296909	9.369233737	9.369233737
TTC19	11.91001793	11.52780294	10.51602795	7.345775132	7.345775132
TRPC4	0	0	0	4.984893259	4.984893259
CPQ	11.21634148	11.00632608	9.921840937	5.64385619	5.64385619
KIAA0754	11.27670602	10.80466911	9.292321633	2.807354922	2.807354922
ABCE1	13.51117571	13.56664869	12.66578003	9.407267764	9.407267764
EFCAB4B	10.14210706	9.600532362	7.994353437	3.169925001	3.169925001
