ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	entrezID
LINC02783	1.881285397	0.940642698	4.783972612	0.004047423	0.059578942	-1.932910271	400743
MALL	1.881285397	0.940642698	4.783972612	0.004047423	0.059578942	-1.932910271	7851
HCN4	1.881285397	0.940642698	4.783972612	0.004047423	0.059578942	-1.932910271	10021
ADA	-1.138882251	3.505226099	-4.782887746	0.004051557	0.059581343	-1.934048254	100
ZNF334	1.345151442	5.973108252	4.770953094	0.004097362	0.060029744	-1.946578633	55713
GDF9	1.310186501	4.688318769	4.766847668	0.004113256	0.060091743	-1.950893813	2661
RAB37	-1.175864368	5.897946943	-4.764479528	0.004122456	0.06017251	-1.953384071	326624
SDC3	-1.196019671	7.473844964	-4.760708988	0.004137154	0.060323143	-1.957350747	9672
PDE7A-DT	1.722104583	3.409004355	4.752834016	0.004168045	0.06063973	-1.965642095	118568829
RIIAD1	-1.76180074	2.654876401	-4.75235458	0.004169934	0.06063973	-1.966147175	284485
SGCG	-2.269118307	1.662879987	-4.749577123	0.004180899	0.060681368	-1.969073856	6445
SRARP	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	149563
CACNA2D3	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	55799
UPK1B	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	7348
HMGN2P25	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	729687
ADGRL3	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	23284
USP26	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	83844
ADRB3	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	155
LINC02908	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	401563
ST13P11	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	728162
LINC01065	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	102723875
HOMER2P1	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	317768
GOLGA6L6	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	727832
MIR3194	1.635630199	0.817815099	4.73842195	0.004225269	0.060681368	-1.980839799	100422889
LINC02373	-1.635630199	0.817815099	-4.73842195	0.004225269	0.060681368	-1.980839799	105369822
LRG1	-2.628014431	3.175661382	-4.72912304	0.00426267	0.061018224	-1.990661852	116844
HIF3A	-2.107309365	3.574402157	-4.728262432	0.004266151	0.061036208	-1.991571521	64344
SYNM	1.94774752	5.356275402	4.72600266	0.004275306	0.061103474	-1.993960637	23336
ARAP1-AS2	-2.485109073	2.242554537	-4.721909943	0.004291944	0.061215419	-1.998289528	100506020
SNCG	-1.479135104	2.903518584	-4.703785958	0.004366525	0.062012071	-2.017489109	6623
NUDT11	2.440642698	2.276963016	4.698766961	0.00438744	0.062220026	-2.022814553	55190
ACE	1.367343724	5.578387165	4.695286719	0.004402011	0.062350918	-2.026509478	1636
EEF1A1P24	-1.742939563	1.204803115	-4.69493502	0.004403487	0.062350918	-2.026882971	645715
ARHGEF15	1.742939563	1.204803115	4.69493502	0.004403487	0.062350918	-2.026882971	22899
TSSK5P	-1.138550887	5.177462454	-4.684155251	0.00444899	0.062679691	-2.038339648	648630
BDH2	-1.423662176	4.835030204	-4.674008416	0.004492316	0.063087844	-2.049139384	56898
SERPINB9	1.008110896	8.169928563	4.669597469	0.004511301	0.063322057	-2.05383892	5272
LGALS9DP	-1.528320834	1.09749375	-4.665989156	0.004526901	0.063508526	-2.057685457	645754
MIR7-3HG	2.535776771	1.267888386	4.664200754	0.004534655	0.063552332	-2.059592648	284424
ITGA9	2.100184815	5.155519585	4.660300625	0.004551619	0.063692487	-2.063753479	3680
CXCL8	-1.638559394	4.621879314	-4.65581157	0.004571234	0.063870464	-2.068545402	3576
CATIP	-1.773084654	3.666492328	-4.649685836	0.004598158	0.064082305	-2.075089262	375307
RNLS	-1.003302517	5.786737201	-4.643438656	0.004625804	0.064342075	-2.08176861	55328
PHLDA1	1.089644315	7.447654798	4.63770777	0.004651332	0.064530407	-2.08790106	22822
FAM110D	-1.453298648	2.557267023	-4.629829265	0.004686692	0.064895867	-2.096339603	79927
ACTR3C	-2.153143873	1.938226103	-4.62543476	0.004706549	0.065017586	-2.101050509	653857
NFIL3	1.312592596	6.162114331	4.624240392	0.004711963	0.065017586	-2.10233137	4783
TDH-AS1	1.697527638	3.792004731	4.622861232	0.004718223	0.065029011	-2.103810667	100129129
TRPM3	2.163951032	2.138617183	4.618868392	0.004736401	0.065083411	-2.108095023	80036
WHRN	1.033178558	3.70400342	4.617219358	0.004743931	0.065121673	-2.109865146	25861
DSG2	-1.195504317	5.492923939	-4.613586492	0.00476057	0.065229559	-2.113766209	1829
GIPR	-1.062025134	7.571966604	-4.606968877	0.004791052	0.065506361	-2.120877439	2696
PKD1P5	1.002862964	7.246606356	4.603267737	0.004808198	0.065610026	-2.124857506	348156
RGS4	1.314952815	2.488094106	4.596090683	0.004841647	0.065968044	-2.132581279	5999
MORC4	1.004794765	6.631405522	4.595524465	0.004844297	0.065971397	-2.133190958	79710
MLF1	1.704645018	4.739581875	4.592337508	0.004859245	0.066070645	-2.136623427	4291
FOSL1P1	1.830617699	1.248642183	4.584101946	0.004898119	0.066365374	-2.145500473	100419062
VCX3B	1.830617699	1.248642183	4.584101946	0.004898119	0.066365374	-2.145500473	425054
RALY-AS1	1.040170936	5.980013626	4.58329178	0.004901962	0.066365374	-2.146374294	101926888
LINC02608	1.453835066	4.362547732	4.578394528	0.004925268	0.066527184	-2.151658416	101929541
TNXA	-1.866571228	5.832781494	-4.578262915	0.004925896	0.066527184	-2.151800475	7146
NETO2	-1.300201736	5.254694598	-4.573564098	0.004948381	0.066661027	-2.156873961	81831
C2CD2	-1.62485278	5.806074002	-4.572415186	0.004953896	0.066702584	-2.158114988	25966
SEMA4F	1.444633579	2.640612623	4.56823155	0.00497404	0.066908157	-2.162635723	10505
CELF2-AS1	1.071530422	3.882528451	4.56425729	0.004993263	0.067100949	-2.166932645	414196
SLC25A27	1.658535632	4.790657989	4.563589634	0.004996501	0.067111593	-2.167654739	9481
H3C12	1.103595846	4.389871559	4.560996833	0.005009097	0.067247868	-2.170459583	8356
ZNRD2-DT	1.027487387	4.901836506	4.558460903	0.005021453	0.067265776	-2.173203882	254100
TMPRSS4	-2.810472414	3.69535778	-4.557882366	0.005024276	0.067265776	-2.173830091	56649
MAP1A	1.152352505	10.41519279	4.557705665	0.005025139	0.067265776	-2.174021362	4130
TNFSF10	-1.247876441	4.03951842	-4.554931096	0.005038708	0.067348855	-2.17702533	8743
MMP19	-1.130772474	2.534349769	-4.550395036	0.005060983	0.067446968	-2.181938921	4327
CD300A	-2.821628683	4.329110176	-4.550332677	0.00506129	0.067446968	-2.182006492	11314
SPICE1	1.232794774	5.30894747	4.549435041	0.005065712	0.067446968	-2.182979212	152185
ABCC11	-1.533634682	2.59743504	-4.546981093	0.005077822	0.067542668	-2.185639043	85320
ABCA4	-1.117505472	2.935180408	-4.538026433	0.005122297	0.067969509	-2.195352675	24
NRBF2P5	2.113283334	1.056641667	4.530393464	0.00516056	0.068226125	-2.203642124	100118954
C5orf58	-1.968963532	0.984481766	-4.529453995	0.005165292	0.068226125	-2.204663001	133874
TLR2	-1.968963532	0.984481766	-4.529453995	0.005165292	0.068226125	-2.204663001	7097
SVIL2P	1.861654167	0.930827083	4.522713062	0.005199391	0.068483681	-2.211991949	645954
SH3GL3	3.097440544	1.548720272	4.504148577	0.005294643	0.069384098	-2.232211262	6457
TMEM238	-1.184180341	2.668363067	-4.500818038	0.005311942	0.069544376	-2.235844189	388564
SERPINI1	1.056605863	6.916806467	4.49618108	0.005336135	0.069794515	-2.24090494	5274
PURG	2.228905333	4.391026912	4.493015072	0.005352726	0.069911549	-2.244362172	29942
NPAS1	-1.298272588	3.779908768	-4.492059917	0.005357743	0.069943784	-2.245405484	4861
LINC00607	-1.578988531	2.374456766	-4.490258557	0.00536722	0.07000089	-2.247373477	646324
MOCS1	2.358938532	1.7077901	4.483717547	0.005401791	0.070251446	-2.254523688	4337
CHST8	1.992426641	1.329546654	4.479765351	0.005422804	0.070424587	-2.258847111	64377
NPC1L1	-2.362330432	3.345116248	-4.47648456	0.005440317	0.070514104	-2.262437862	29881
MIR124-1HG	3.056641667	2.302296865	4.475996435	0.005442929	0.070514104	-2.262972243	157627
FJX1	-1.239869531	4.098838613	-4.46813775	0.005485168	0.07079892	-2.271580604	24147
SLC25A48	-1.440642698	2.638617183	-4.467371864	0.005489305	0.070819001	-2.272420053	153328
FAM81B	-3.207045371	2.872640993	-4.464427612	0.00550524	0.070991211	-2.275647923	153643
SLA	-1.380445694	6.382964111	-4.46166416	0.005520245	0.071087357	-2.278678772	6503
TMED10P2	-1.102707432	3.317756389	-4.45402099	0.005561991	0.07138402	-2.287067543	100129727
FUNDC2P1	2.302296865	1.679469266	4.453025913	0.005567452	0.07138402	-2.288160343	220793
SYT5	-1.710183588	3.862547732	-4.443426219	0.005620456	0.071540186	-2.29871051	6861
TMEM204	-1.045834508	2.825214119	-4.443362543	0.00562081	0.071540186	-2.298780538	79652
TNFSF14	-1.441269548	4.683929498	-4.436508814	0.005659009	0.071892988	-2.30632149	8740
CERS4	-1.394455755	4.697110456	-4.433011964	0.005678612	0.072041981	-2.310171719	79603
PFN4	1.226023968	2.689284881	4.427209795	0.005711312	0.072399116	-2.316564336	375189
H2AC20	1.217964608	6.679586392	4.416293721	0.005773418	0.072915824	-2.328605146	8338
LINC00891	-1.543118873	2.29988027	-4.415584597	0.00577748	0.072915824	-2.329387961	441501
H2BC19P	1.227472771	7.220610221	4.415253287	0.005779378	0.072915824	-2.329753728	337874
INKA2-AS1	2.581611279	2.926435838	4.408891968	0.00581597	0.073200022	-2.336779857	100506343
OSBPL10	1.454190026	4.198656758	4.40855612	0.005817909	0.073200022	-2.337150975	114884
C2orf74	1.096998745	3.563297412	4.40782446	0.005822136	0.073219637	-2.337959532	339804
CRB2	-2.421776179	4.148815153	-4.404303223	0.00584253	0.073393809	-2.341851991	286204
SAXO1	1.127538674	3.589374536	4.404062935	0.005843925	0.073393809	-2.342117679	158297
SQLE-DT	1.217358899	3.870224398	4.403127282	0.005849359	0.073393809	-2.343152324	105375744
MEIOB	-1.404174059	3.685848601	-4.401288672	0.005860054	0.073491185	-2.345185847	254528
PCDH12	1.81981054	3.147987109	4.400872893	0.005862476	0.073491185	-2.345645775	51294
HSD3B7	-2.055155118	2.61254006	-4.395606592	0.005893249	0.073641459	-2.351473548	80270
LY86-AS1	-2.128312631	2.861595456	-4.394963561	0.005897019	0.073655029	-2.352185425	285780
MIR126	1.47120931	3.704568187	4.390502031	0.005923253	0.073915412	-2.357126372	406913
SNRPGP2	-2.269118307	2.191200821	-4.388315059	0.005936162	0.073973617	-2.359549456	100130003
HEATR5A-DT	1.15766469	3.529415359	4.385616906	0.005952131	0.074107278	-2.362539914	101927124
C11orf65	1.087697352	4.747523609	4.38083546	0.005980553	0.074359924	-2.367842089	160140
APBB1IP	-1.112149883	6.486428646	-4.376784283	0.006004755	0.074479111	-2.372337195	54518
MIR223HG	-2.020364041	5.022239891	-4.376052641	0.006009138	0.074479111	-2.373149277	115891964
LINC02303	-3.034429269	2.045535468	-4.37384541	0.006022382	0.074580283	-2.375599679	105370479
LINC02412	-2.238081839	1.647361753	-4.369917823	0.006046032	0.074580283	-2.379961808	102724933
DAP3P1	1.333333333	0.666666667	4.369724863	0.006047197	0.074580283	-2.380176178	359804
RNU6-882P	1.333333333	0.666666667	4.369724863	0.006047197	0.074580283	-2.380176178	106481457
MIR5091	1.333333333	0.666666667	4.369724863	0.006047197	0.074580283	-2.380176178	100847023
CBY3	1.333333333	0.666666667	4.369724863	0.006047197	0.074580283	-2.380176178	646019
SENCR	1.333333333	0.666666667	4.369724863	0.006047197	0.074580283	-2.380176178	100507392
SEPTIN12	1.333333333	0.666666667	4.369724863	0.006047197	0.074580283	-2.380176178	124404
RNVU1-7	1.115821062	3.79599237	4.364409071	0.006079382	0.074873344	-2.386084011	26864
IGSF9	1.038181135	5.072942381	4.363999017	0.006081873	0.074873344	-2.386539913	57549
H2AC5P	1.869937313	4.644729662	4.358510009	0.006115329	0.075116682	-2.39264513	10341
DMKN	1.101813324	4.539982082	4.354733841	0.006138467	0.07519896	-2.396847895	93099
FOXH1	-2.117225146	1.586933407	-4.349108389	0.006173122	0.07540795	-2.403112903	8928
IFITM4P	-2.117225146	1.586933407	-4.349108389	0.006173122	0.07540795	-2.403112903	340198
PCOTH	-2.056641667	1.361654167	-4.347561266	0.006182692	0.075455777	-2.404836767	542767
ST8SIA1	-1.548460681	4.597274681	-4.34361435	0.006207184	0.075530754	-2.409236232	6489
NPTX2	2.730411836	3.936621091	4.341165956	0.006222432	0.075556536	-2.411966553	4885
SETD9	1.077579687	5.354656463	4.338976021	0.006236108	0.075625186	-2.414409434	133383
KCNAB3	1.383792928	5.770306107	4.338889959	0.006236646	0.075625186	-2.41450545	9196
MUCL3	2.752462614	1.376231307	4.33764411	0.006244442	0.075686273	-2.415895544	135656
PRKCZ	1.547952063	2.547952063	4.324292771	0.006328691	0.07638739	-2.43080762	5590
C3AR1	-1.760428703	3.646617025	-4.321771175	0.006344748	0.07638739	-2.43362705	719
SUSD5	1.133512643	2.643029218	4.320922136	0.006350165	0.07638739	-2.434576592	26032
FAM3C2P	1.076047197	7.54805782	4.319266313	0.006360744	0.07638739	-2.436428736	286460
ZMIZ1-AS1	-1.088928847	2.934439424	-4.300805895	0.006480069	0.077326279	-2.45710637	283050
CD72	1.203811571	2.765856817	4.291075822	0.00654399	0.077736891	-2.468026136	971
ERO1B	1.582570145	5.843404953	4.29065485	0.006546771	0.077736891	-2.468498908	56605
ACTBP4	2.043094339	1.021547169	4.289406135	0.006555031	0.077777033	-2.469901436	64
F13A1	1.014926208	4.866401636	4.287558503	0.006567274	0.077850432	-2.471977095	2162
STXBP5-AS1	-2.220988338	3.520100399	-4.281559895	0.006607202	0.077948634	-2.478719637	729178
RANP4	-3.066635333	2.997423474	-4.272717558	0.006666565	0.078451223	-2.488668665	100130621
LTF	-1.102935724	5.054726197	-4.269233686	0.006690121	0.078622526	-2.492591874	4057
TLNRD1	1.212497184	4.616011001	4.268733927	0.006693507	0.078628655	-2.493154808	59274
SHCBP1L	-1.583162702	4.74501837	-4.265705422	0.006714074	0.078802778	-2.496566973	81626
FGD2	-1.097593916	2.379414657	-4.262291508	0.006737344	0.078907148	-2.500415065	221472
MYCT1	1.097593916	2.379414657	4.262291508	0.006737344	0.078907148	-2.500415065	80177
CTCFL	-1.77062481	2.275287406	-4.259161109	0.006758762	0.079056774	-2.50394516	140690
LINC00885	-1.724790302	2.252370152	-4.256052726	0.006780107	0.079171453	-2.507451921	401109
TBXT	2.163951032	1.081975516	4.250703473	0.00681702	0.079332418	-2.513490227	6862
DPP9-AS1	1.111300246	4.076397597	4.249080323	0.006828266	0.079429607	-2.515323331	100131094
ATP2C2	1.389975	1.028320834	4.243617006	0.006866274	0.079635432	-2.521496307	9914
EFR3B	1.037083031	5.190346533	4.231162856	0.006953824	0.080170769	-2.535585373	22979
H2AZ1-DT	1.094653415	4.860397335	4.229101717	0.006968436	0.080277437	-2.537919392	256880
LGR6	-2.076272897	1.899790615	-4.228060861	0.006975828	0.08029173	-2.539098299	59352
MIR3153	1.175515271	3.051863443	4.214786007	0.007070895	0.080813178	-2.55414847	100422936
DEPP1	-1.694574988	4.98516347	-4.211630069	0.007093713	0.080875812	-2.557730466	11067
SSTR3	2.163951032	1.61029635	4.210573818	0.007101369	0.080877838	-2.558929657	6753
ACKR2	-1.158439168	5.30468856	-4.21033807	0.007103079	0.080877838	-2.559197331	1238
ZCCHC12	3.693552554	3.728061674	4.207171186	0.007126095	0.081054485	-2.562793926	170261
COL10A1	1.968963532	1.846135933	4.205981599	0.007134763	0.081098467	-2.564145326	1300
ADAMTS4	-1.02915428	3.507003781	-4.203069691	0.00715603	0.081211179	-2.567454248	9507
ZNF114	-1.580897402	4.000234241	-4.202549135	0.00715984	0.081220823	-2.568045914	163071
HSPA8P15	1.912321865	1.817815099	4.200253417	0.007176668	0.081344469	-2.57065574	100420051
FAM153CP	-1.024038292	3.699433288	-4.196027525	0.007207764	0.081562163	-2.57546196	653316
LINC02334	-1.424487535	4.08867144	-4.193296945	0.007227938	0.08172305	-2.578568986	101929077
TMEM59L	1.623454907	2.340048287	4.191642414	0.007240193	0.081760552	-2.580452176	25789
MIR9-1HG	1.305845947	3.943044546	4.188824509	0.00726112	0.081862122	-2.583660493	10485
HOPX	-1.723308334	0.861654167	-4.18661492	0.007277578	0.081946665	-2.586177071	84525
USP17L2	1.723308334	0.861654167	4.18661492	0.007277578	0.081946665	-2.586177071	377630
TMEM163	2.557475114	2.581034422	4.179280814	0.007332511	0.082227801	-2.594535545	81615
AKR1C6P	-1.182812208	2.967833776	-4.172613005	0.007382863	0.082691084	-2.602141868	389932
H3C5P	2.667605005	2.774445201	4.168577428	0.00741353	0.08282417	-2.606748801	115482688
CLEC4OP	-1.346880661	3.536345209	-4.165115289	0.007439955	0.082958063	-2.610703113	102724279
ZNF385D	-1.279314414	2.803608239	-4.160032156	0.007478946	0.083291299	-2.616512214	79750
RANGRF	-1.290121573	2.701702454	-4.157631537	0.007497442	0.083348656	-2.619257075	29098
A2ML1	-2.573374028	4.298744885	-4.153141338	0.007532176	0.08354505	-2.624393547	144568
LINC02573	-2.414920078	1.735780873	-4.151653222	0.007543729	0.083596953	-2.626096536	111216285
ALOXE3	-2.527150561	2.565872146	-4.150117531	0.007555671	0.083636615	-2.627854326	59344
ADRB2	1.273286689	3.959052097	4.145865817	0.007588848	0.08383477	-2.63272285	154
CEBPA	1.362487614	2.681243807	4.143325002	0.007608753	0.083900776	-2.635633602	1050
GALNT12	1.326849212	3.517505414	4.142762548	0.007613168	0.083900776	-2.636278083	79695
MCF2L2	-1.735285847	4.552737069	-4.138898384	0.007643575	0.083936993	-2.640707112	23101
SLAMF6	-2.603309622	2.603951676	-4.138157149	0.007649423	0.083936993	-2.641556965	114836
ZNF423	1.848106839	1.785707586	4.136759611	0.007660464	0.084017108	-2.643159524	23090
RNU1-4	2.37481482	4.489704275	4.13116194	0.00770487	0.084268368	-2.649581411	6060
GIMAP2	-1.2527952	5.226967053	-4.130749969	0.00770815	0.084270651	-2.650054232	26157
DRP2	-1.209624066	5.821773185	-4.126006049	0.00774603	0.084583693	-2.655500757	1821
CNN1	-1.825555306	6.202465529	-4.12095816	0.007786572	0.084832166	-2.661300092	1264
LRAT	2.238081839	2.175682587	4.119758535	0.007796242	0.084861827	-2.662678877	9227
RIMBP2	-1.329982112	2.721632723	-4.116349877	0.007823793	0.085011303	-2.666597823	23504
LINC01123	1.904748506	1.81402842	4.116072009	0.007826044	0.085011303	-2.666917369	440894
RNVU1-24	1.648523688	4.665449163	4.107627786	0.007894798	0.085561281	-2.676633827	106480167
NDST3	2.1949875	1.09749375	4.104892937	0.007917213	0.0856263	-2.679783084	9348
LINC02177	1.251629167	0.959147917	4.101956319	0.007941363	0.0856263	-2.683165973	101927009
SSTR5	1.251629167	0.959147917	4.101956319	0.007941363	0.0856263	-2.683165973	6755
RSPO1	1.251629167	0.959147917	4.101956319	0.007941363	0.0856263	-2.683165973	284654
IVL	1.251629167	0.959147917	4.101956319	0.007941363	0.0856263	-2.683165973	3713
MIR4489	-1.251629167	0.959147917	-4.101956319	0.007941363	0.0856263	-2.683165973	100616284
ST6GALNAC4P1	-1.251629167	0.959147917	-4.101956319	0.007941363	0.0856263	-2.683165973	100874524
SLC25A5P1	-1.251629167	0.959147917	-4.101956319	0.007941363	0.0856263	-2.683165973	266623
SMIM2-IT1	1.251629167	0.959147917	4.101956319	0.007941363	0.0856263	-2.683165973	100874377
ADAMTS7P4	1.251629167	0.959147917	4.101956319	0.007941363	0.0856263	-2.683165973	642935
ZDHHC19	2.056641667	1.889975	4.098869134	0.007966841	0.085833559	-2.686723749	131540
CLDN7	-1.578585494	4.366681889	-4.097479117	0.007978343	0.085866067	-2.688326132	1366
L1TD1	1.620798762	2.64101708	4.094657968	0.008001745	0.085881804	-2.691579217	54596
CSF2	1.307988036	3.313087326	4.094553185	0.008002616	0.085881804	-2.691700067	1437
DUSP2	1.033024653	6.765070435	4.093056697	0.008015063	0.085981756	-2.693426201	1844
NECTIN1-DT	-1.330043252	3.648783198	-4.092620194	0.008018697	0.085987133	-2.693929753	102724301
ST8SIA4	-1.17759701	6.173291149	-4.077651621	0.008144484	0.086835544	-2.711215444	7903
PARD3B	-1.451930516	3.69492879	-4.074462496	0.008171572	0.087028458	-2.714902725	117583
CRYBA4	-1.900366714	3.521598529	-4.074307403	0.008172892	0.087028458	-2.715082085	1413
TLL2	-1.421289686	3.207929208	-4.072736788	0.008186273	0.087075509	-2.716898653	7093
FMNL1-DT	-2.954542519	4.142055739	-4.07143048	0.008197421	0.087154375	-2.718409816	339192
P2RY2	-2.608142812	1.832392239	-4.05590887	0.008331216	0.088200962	-2.736385752	5029
TP53I11	1.20403377	4.504469929	4.052571665	0.008360306	0.088406606	-2.74025552	9537
EDDM13	1.073119454	5.48065862	4.051542292	0.008369302	0.08844477	-2.741449512	100506374
SFTPD-AS1	-1.598427363	2.768177213	-4.042599144	0.008447925	0.089161347	-2.751829774	105419997
H3C15	1.965427751	4.738309389	4.041437235	0.008458201	0.089234775	-2.753179304	333932
DPEP3	-1.497284365	1.081975516	-4.033216613	0.008531315	0.089605769	-2.762733341	64180
MIR4637	1.497284365	1.081975516	4.033216613	0.008531315	0.089605769	-2.762733341	100616271
HS1BP3-IT1	1.497284365	1.081975516	4.033216613	0.008531315	0.089605769	-2.762733341	100874343
PAWRP1	1.961785811	2.89918874	4.022402903	0.008628588	0.090097826	-2.775317019	100420526
ABHD1	1.955416204	1.506028935	4.016727758	0.008680142	0.090361071	-2.781928309	84696
CORIN	-1.955416204	1.506028935	-4.016727758	0.008680142	0.090361071	-2.781928309	10699
GAL3ST4	1.523204845	3.087362397	4.013097782	0.008713301	0.090524366	-2.786159685	79690
PINLYP	-1.368733135	4.464316568	-4.00344427	0.008802187	0.091044404	-2.797422487	390940
ESAM	1.429698901	3.683812982	4.001959627	0.008815948	0.09111805	-2.799155908	90952
PYGO1	-1.784545652	3.413020301	-3.996034806	0.008871109	0.091447071	-2.806076939	26108
MMP24	1.059869185	3.985375331	3.993927843	0.00889082	0.091547085	-2.808539481	10893
PKD1L2	1.709761006	1.71653467	3.985711683	0.008968159	0.092090787	-2.818148802	114780
SNORA73B	1.005901839	5.039959185	3.984238572	0.008982106	0.092106863	-2.819872804	26768
MYO5B	-1.1949875	4.451574558	-3.983870331	0.008985596	0.092108234	-2.820303814	4645
C6orf141	1.881285397	1.468963532	3.981270138	0.009010285	0.092193614	-2.823347825	135398
RPL31P30	1.881285397	1.468963532	3.981270138	0.009010285	0.092193614	-2.823347825	729203
RNF175	-2.500833447	2.886046922	-3.981224019	0.009010724	0.092193614	-2.823401825	285533
PRUNE2	-1.64804588	3.693133044	-3.970250022	0.009115781	0.092858271	-2.836260548	158471
H1-6	1.000480658	2.822168424	3.970196979	0.009116292	0.092858271	-2.836322746	3010
MPRIPP1	1.382164102	3.239034114	3.967870042	0.009138749	0.092930506	-2.839051738	100421374
ABCB4	-1.290677279	4.888120545	-3.962682885	0.009189034	0.093115976	-2.845138166	5244
SAMD5	-1.01963123	5.19705185	-3.952302639	0.009290609	0.093867304	-2.857330493	389432
FAM138E	-2.330789409	3.782644385	-3.94799191	0.009333165	0.094101173	-2.862398648	100124412
GPR85	-3.372362157	2.621966052	-3.947153967	0.009341463	0.094101173	-2.863384158	54329
PDE6A	-1.497417627	4.343587095	-3.946775666	0.009345212	0.094101173	-2.863829115	5145
OLFML3	1.249487078	2.701016436	3.946574134	0.00934721	0.094101173	-2.864066167	56944
TATDN2P3	-2.076272897	1.566457282	-3.946445018	0.00934849	0.094101173	-2.864218042	100420458
SEC14L5	2.076272897	1.566457282	3.946445018	0.00934849	0.094101173	-2.864218042	9717
SMG1P3	1.077858771	6.779737385	3.944236456	0.00937042	0.09425722	-2.866816308	100271836
LRRC71	-1.57922892	3.940018164	-3.942013052	0.009392556	0.094410672	-2.869432798	149499
CYP4F26P	-1.049342177	6.912190594	-3.935205237	0.009460705	0.094817821	-2.877448956	106478958
ANO7L1	-1.442437733	4.736130742	-3.929579998	0.009517439	0.095140681	-2.884078051	101927546
PALM	-3.519655764	3.802922221	-3.928860216	0.009524726	0.095146707	-2.884926635	5064
POU3F1	1.440642698	3.120212131	3.926612527	0.009547523	0.095270391	-2.887577057	5453
TIAM1	2.081567528	3.496224502	3.916478875	0.009651074	0.095659223	-2.899536123	7074
FAM114A1	-1.294824747	5.481772491	-3.916260287	0.009653322	0.095659223	-2.899794262	92689
SOX11	1.871569948	1.992426641	3.91601054	0.009655891	0.095659223	-2.900089206	6664
TBX19	1.064792682	3.91902012	3.912584724	0.009691205	0.09592146	-2.90413597	9095
LINC02910	-1.242915029	4.164576388	-3.91204061	0.009696828	0.09592309	-2.904778874	284756
EMB	1.635630199	1.679469266	3.908455153	0.009733969	0.096162853	-2.90901646	133418
IL1B	-1.014716923	3.532072283	-3.907245062	0.009746541	0.096190002	-2.910447093	3553
ADM	1.01989648	5.584715976	3.907071363	0.009748347	0.096190002	-2.910652467	133
DACT3	3.192887169	3.468013532	3.903332776	0.009787312	0.09640724	-2.915073952	147906
GPRACR	-1.674286986	2.667761192	-3.903084559	0.009789906	0.09640724	-2.915367586	401554
FIBCD1	2.1949875	1.625814584	3.902937476	0.009791443	0.09640724	-2.915541585	84929
COL9A3	-3.070165803	3.332522043	-3.900327488	0.009818763	0.096477086	-2.918629758	1299
GAR1-DT	-2.043094339	2.021547169	-3.89990941	0.009823147	0.096477086	-2.919124533	118568816
FZD8	1.391075875	4.813621065	3.897419631	0.009849303	0.096519454	-2.922071616	8325
HOXA1	2.354914255	2.177457127	3.896388762	0.009860155	0.096564069	-2.923292108	3198
FAM222A	1.439325732	6.230047191	3.893848556	0.009886956	0.09679199	-2.926300274	84915
SEMA6B	-1.666666667	3.159093308	-3.889927114	0.009928491	0.097094696	-2.930946085	10501
NUP210L	1.593406264	5.014318123	3.885366392	0.009977046	0.097257593	-2.936352255	91181
SLC16A6P1	-1.711506555	3.556849214	-3.883460149	0.009997421	0.097352456	-2.938612822	440459
CNOT7P1	2.16926488	2.08463244	3.881647602	0.010016837	0.097403272	-2.940762797	100421338
GUCY2F	-1.692667504	3.367081227	-3.874805665	0.010090517	0.097736456	-2.948883021	2986
ASB9	-1.910657703	3.656424788	-3.874617204	0.010092555	0.097736456	-2.949106796	140462
FBXO27	-1.590276349	2.430768373	-3.868594592	0.010157935	0.098114715	-2.956260778	126433
DNAJC12	-1.581227323	4.248235348	-3.867602993	0.010168746	0.098175084	-2.95743919	56521
PLA2G4B	1.396261343	4.944724208	3.867365156	0.010171341	0.098175084	-2.957721858	100137049
GPR61	1.852989097	3.057267023	3.863219294	0.010216694	0.098578165	-2.962650577	83873
TRPM8	2.220592699	2.30528385	3.861788693	0.010232397	0.098625644	-2.964351932	79054
HMGB1P21	-1.01963123	2.094778116	-3.854442274	0.010313467	0.099059104	-2.973093704	100419947
NPY1R	2.130772474	1.593707071	3.850798267	0.01035395	0.099325644	-2.977432931	4886
ATP8B2	1.010958042	10.03340057	3.848481187	0.010379785	0.099470185	-2.980193141	57198
RAPH1	1.027943864	4.10639037	3.84727831	0.010393226	0.099470881	-2.981626388	65059
ATP6V1G1P3	-2.553926033	1.61029635	-3.846703818	0.010399652	0.099470881	-2.982310982	100462838
