ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezID
API5	539.0919424	1.105661149	0.283496362	3.900089378	9.62e-05	0.000599101	8539
TSC22D1	1380.490214	1.378071214	0.353394214	3.899529642	9.64e-05	0.000600218	8848
HSP90AB3P	67.42982876	1.014195769	0.260160727	3.898343073	9.69e-05	0.000602725	3327
SPIRE1	13.84762027	1.959253111	0.502883891	3.89603474	9.78e-05	0.000606939	56907
KDM1B	58.50157588	1.107444072	0.284289015	3.895486679	9.8e-05	0.000607868	221656
SNRK	36.06543304	1.392350433	0.35756176	3.894013811	9.86e-05	0.000611127	54861
CDC23	201.0598045	1.515839386	0.389443851	3.89231819	9.93e-05	0.000614295	8697
EPB41L5	17.57308031	1.885489418	0.484870985	3.888641467	0.000100807	0.000622767	57669
XBP1	570.7995	1.427498281	0.367355924	3.885872491	0.000101963	0.00062831	7494
SC5D	80.14663804	1.511610293	0.389012748	3.8857603	0.00010201	0.000628372	6309
NCOA7	78.12842146	1.043239706	0.268597137	3.884031365	0.000102739	0.000631883	135112
NUP205	263.9008148	1.430514395	0.368308021	3.884016405	0.000102745	0.000631883	23165
NCSTN	128.4218941	1.094772699	0.282066349	3.881259508	0.000103917	0.000638266	23385
SRSF10	1270.72206	1.067874418	0.275330408	3.87851973	0.000105094	0.000644099	10772
DENR	840.4338588	1.027581879	0.265065484	3.876709501	0.000105879	0.000648206	8562
RBM39	2661.454602	1.153341474	0.297634477	3.875026463	0.000106613	0.000651998	9584
HNRNPR	4697.474822	1.223237596	0.3157429	3.874157091	0.000106994	0.000654094	10236
TMEM69	68.21964457	1.064703523	0.274907759	3.872948248	0.000107527	0.000656544	51249
SNX24	62.0021878	1.054706502	0.272330175	3.872896208	0.00010755	0.000656544	28966
LIN28B	17.03200862	2.05597545	0.530913822	3.872521986	0.000107715	0.000657317	389421
RALGPS2	44.1285099	1.361218745	0.351701614	3.870379579	0.000108666	0.000662407	55103
ANXA2P2	37.06075293	1.257253742	0.324999297	3.86848142	0.000109515	0.000666446	304
MARS2	12.12645806	1.86940315	0.483456363	3.866746397	0.000110297	0.000670298	92935
KIF18A	155.9355987	1.58521059	0.410060328	3.865798475	0.000110726	0.000672072	81930
CCDC112	441.7030519	1.373256416	0.35559334	3.861873272	0.000112521	0.000682233	153733
FUCA1	91.57764087	1.086760826	0.28152425	3.860274291	0.00011326	0.000685735	2517
DEPDC1B	80.18125629	1.411277299	0.366142384	3.85444942	0.00011599	0.000700519	55789
SPIN3	14.20346708	1.773153113	0.460313606	3.852054533	0.000117131	0.000706654	169981
TTC33	47.11924552	1.510963515	0.392648174	3.848135847	0.00011902	0.00071557	23548
TNPO1	105.3476712	1.051570402	0.273281646	3.847936439	0.000119117	0.000715839	3842
DIAPH3	316.4883594	1.229246773	0.319726617	3.844680757	0.000120709	0.000724129	81624
CHRAC1	105.2548943	1.219462111	0.317242945	3.843937679	0.000121076	0.000725814	54108
KLHDC10	65.65452506	1.018040875	0.265020394	3.84136806	0.00012235	0.000732938	23008
FAM135A	9.790755326	2.712150614	0.706256372	3.840178613	0.000122945	0.000736239	57579
RYK	60.01862047	1.250522393	0.325685027	3.839668055	0.000123201	0.000737512	6259
CPD	44.77768171	1.176238088	0.306593463	3.836474777	0.000124813	0.000746374	1362
HNRNPK	4044.393729	1.320255674	0.344142961	3.836358208	0.000124872	0.000746465	3190
ALG13	109.8319418	1.214145597	0.316693275	3.833821856	0.000126168	0.000753678	79868
HCFC2	53.60000902	1.102092586	0.287725026	3.830367492	0.000127952	0.000762461	29915
CENPK	273.8066113	1.873936865	0.489343428	3.829492251	0.000128408	0.000764594	64105
GBE1	131.0818033	1.85438415	0.484469477	3.827659402	0.000129368	0.000769477	2632
BRWD1	211.6735792	1.087611261	0.284156392	3.827509395	0.000129446	0.000769477	54014
VDAC1	430.5712146	1.531070812	0.400271942	3.825076536	0.000130731	0.000775759	7416
SESN1	50.87421701	1.371965598	0.358749097	3.824303973	0.000131142	0.000777652	27244
ZNF521	69.23725432	1.322795957	0.3459206	3.823987227	0.000131311	0.000778317	25925
IFNGR1	65.2749373	2.085241825	0.545744877	3.820909575	0.00013296	0.000787061	3459
DNAJA2	927.6965623	1.426272357	0.374100021	3.812542838	0.000137544	0.000812215	10294
STK38L	73.51576029	1.177164484	0.30891378	3.810657081	0.000138598	0.000817867	23012
SEC31A	514.9762987	1.619024668	0.425199428	3.807683081	0.000140275	0.000825755	22872
YWHAZP2	5.021266215	4.287784352	1.126941837	3.804796495	0.000141921	0.000833711	150554
SLC25A24	20.96840949	1.968987789	0.517718953	3.803198195	0.00014284	0.000837374	29957
SRFBP1	70.95257349	1.599986753	0.420846584	3.801829008	0.000143632	0.000840855	153443
SKP2	77.26420406	1.055762387	0.277756417	3.801036881	0.000144092	0.000843257	6502
FRRS1L	19.43390179	1.887865513	0.496881712	3.799426438	0.000145031	0.000848171	23732
EZH2	1306.772208	1.15426802	0.303815464	3.799240514	0.00014514	0.000848516	2146
NAMPT	155.941965	1.575814228	0.414916064	3.797910868	0.000145921	0.000852199	10135
COP1	290.9849995	1.017380672	0.268018847	3.795929591	0.000147091	0.000857584	64326
C2orf42	39.50428896	1.248427322	0.328936869	3.795340204	0.000147441	0.000858967	54980
ZNF615	12.49346625	1.982231068	0.522301846	3.795182967	0.000147535	0.000858967	284370
SPIN1	35.86453783	1.436008989	0.378568933	3.793256295	0.000148685	0.000864181	10927
LIN9	78.44746152	1.135729626	0.299602018	3.790794309	0.000150166	0.000871898	286826
RRAGA	123.7558557	1.036064031	0.273337375	3.790422121	0.000150391	0.000872908	10670
ZBTB43	56.89847121	1.025465692	0.270582322	3.78984734	0.00015074	0.000874333	23099
AK3	201.3191238	1.476149396	0.389802752	3.786913737	0.00015253	0.000883811	50808
ZNF564	13.88857085	1.697098593	0.448415311	3.784657996	0.00015392	0.000890347	163050
ASPM	1110.974715	1.028730991	0.271931146	3.783056869	0.000154914	0.000893965	259266
KBTBD8	82.91015796	1.452836692	0.384086601	3.782575828	0.000155214	0.000895391	84541
CEP120	95.98628996	1.596654469	0.422239831	3.781392353	0.000155954	0.000899049	153241
PRG2	83.11463114	1.011800213	0.267582451	3.781265207	0.000156033	0.000899203	5553
TMPO	1250.731846	1.003519122	0.265446929	3.780488721	0.000156521	0.000901401	7112
TMED7	38.21600339	1.389877391	0.367709282	3.779826781	0.000156938	0.000903188	51014
PAPSS1	131.9732926	1.97514387	0.522642744	3.779147214	0.000157366	0.000905043	9061
KIF27	23.60235656	1.469241654	0.388792729	3.778984395	0.000157469	0.000905329	55582
ADAMDEC1	4.686163404	4.264251157	1.129751657	3.774503124	0.000160327	0.000920823	27299
NPEPPS	202.721162	1.156362924	0.306601444	3.771550804	0.000162236	0.00093053	9520
FEZ2	201.0315045	1.360399177	0.360854061	3.769942823	0.000163285	0.000935914	9637
SHQ1	65.68899259	1.54346826	0.409627949	3.767975954	0.000164577	0.000942074	55164
MTX3	46.10528138	1.38797287	0.368361073	3.767968368	0.000164582	0.000942074	345778
PANK3	143.0432658	1.193955136	0.317042434	3.765915873	0.00016594	0.000948889	79646
AGPAT5	417.4237775	1.201806042	0.31927027	3.764227847	0.000167065	0.000953396	55326
TAF4B	121.5595422	1.849613838	0.49149875	3.763211686	0.000167745	0.000956637	6875
TBK1	330.2004949	1.835777776	0.488098396	3.761081352	0.00016918	0.000964175	29110
HAUS3	299.9358784	1.305420319	0.347184604	3.760017884	0.000169901	0.000967958	79441
PRKX	102.7873555	1.165638772	0.310225048	3.757397346	0.00017169	0.000977165	5613
ERLEC1	174.8633798	1.230384077	0.327523076	3.756633247	0.000172215	0.000979496	27248
SPP1	6.588370857	2.470062197	0.657592381	3.756220828	0.000172498	0.000980126	6696
TMEM168	41.46125244	1.126756484	0.300047882	3.755255579	0.000173165	0.000982925	64418
PHLDA1	19.62862587	1.467185754	0.390731725	3.754969613	0.000173363	0.000983719	22822
VTA1	197.4850783	1.604684758	0.427411283	3.754427696	0.000173738	0.000985521	51534
SEC23B	115.2581146	1.091525599	0.290776529	3.753829798	0.000174153	0.000987546	10483
ZNF117	28.12340622	1.152921406	0.307181765	3.753222162	0.000174576	0.000989283	51351
CPNE3	32.03240945	1.648148329	0.439198154	3.75263037	0.000174989	0.000990961	8895
EIF2AK1	2957.6122	1.045407558	0.278844509	3.749069911	0.000177492	0.001002462	27102
CCNG1	160.8530727	1.347247287	0.359738017	3.745078979	0.000180337	0.001016505	900
TRAM1	80.41342421	1.219859989	0.326291497	3.738558925	0.000185078	0.001039435	23471
CMTM6	50.3640555	1.17052252	0.313607925	3.732439226	0.000189634	0.001062566	54918
SASS6	70.5721801	1.149953471	0.308146053	3.731845534	0.000190082	0.001064723	163786
ZBTB14	97.82127417	1.663905866	0.445890536	3.73164652	0.000190232	0.001065213	7541
GSPT1	1962.133128	1.286237049	0.34483754	3.729979775	0.000191495	0.001070873	2935
HMGN1	2107.182448	1.412254891	0.378655123	3.729660063	0.000191738	0.001071879	3150
NFIL3	24.52875513	1.688205374	0.453800484	3.720148908	0.000199105	0.001109413	4783
SCIN	10.05730906	2.119572284	0.570988706	3.712108948	0.000205539	0.001141637	85477
LACTB	142.5120662	1.20466507	0.324535982	3.711961496	0.000205659	0.001141812	114294
RESF1	351.6272757	1.298848668	0.349951084	3.711514917	0.000206023	0.001143314	55196
FUBP1	1519.967208	1.429723491	0.386149573	3.702512164	0.000213475	0.001180576	8880
MSL3	161.3369824	1.122844229	0.303287932	3.702238409	0.000213706	0.001181466	10943
CENPC	489.689669	1.465280197	0.395966522	3.70051536	0.000215162	0.001187727	1060
NFYB	389.7132938	1.061449777	0.286840707	3.700485157	0.000215188	0.001187727	4801
LRIF1	228.9054072	1.485024357	0.401529797	3.698416326	0.000216949	0.001196282	55791
LARP7	313.7682933	1.300367526	0.35159674	3.698462978	0.000216909	0.001196282	51574
IL6ST	57.82292412	1.176209389	0.318207044	3.696365022	0.000218708	0.001205593	3572
ZNF436	21.09867109	1.680021118	0.454527151	3.696195295	0.000218855	0.001206008	80818
GCFC2	88.21380628	1.412359375	0.382354656	3.693846411	0.000220887	0.001215631	6936
PLSCR4	19.59125996	1.622519138	0.439361972	3.692898435	0.000221713	0.001219383	57088
FBXO8	37.90815427	1.976309284	0.535363951	3.691524766	0.000222914	0.001225196	26269
FAM8A1	47.70013054	1.092527949	0.29610762	3.689631323	0.000224579	0.001233154	51439
ELOVL5	532.7661504	1.309030392	0.35484629	3.689006839	0.000225131	0.001235385	60481
N4BP2	60.01543398	1.366613265	0.370627075	3.687300144	0.000226646	0.001242494	55728
LONRF1	69.09285475	1.508181959	0.409312536	3.684670822	0.000228998	0.001252768	91694
BMT2	17.16946561	1.652599412	0.448912372	3.681340757	0.000232011	0.00126659	154743
LMO7	42.64032117	1.035522072	0.281306026	3.681122964	0.000232209	0.001266677	4008
CALCOCO2	1992.172777	1.086399497	0.295145519	3.680894432	0.000232417	0.001267181	10241
MIS18BP1	465.1668875	1.852903496	0.50340301	3.680755692	0.000232544	0.001267464	55320
SCAMP1	16.21434108	2.03752269	0.554104292	3.677146561	0.000235858	0.001283878	9522
SLFN11	116.308388	1.224637546	0.333240768	3.674933148	0.000237912	0.001293816	91607
C2orf69	71.83722125	1.338640847	0.364332528	3.674228198	0.000238569	0.001296563	205327
ATR	76.68531397	1.616168704	0.439939142	3.673618801	0.000239139	0.001299245	545
TBCEL	88.14732106	1.026580092	0.279739951	3.669765758	0.000242773	0.0013173	219899
PAPSS2	7.800826737	2.459099862	0.670551445	3.667279938	0.000245144	0.001329744	9060
BARD1	54.10594479	1.652526319	0.450951481	3.664532412	0.000247791	0.001342385	580
HSPD1P4	5.770277767	4.080424947	1.113719956	3.663780044	0.00024852	0.001345907	644745
FAM133DP	13.1463064	2.033121968	0.556210571	3.655309828	0.000256872	0.001387155	728066
WHAMMP3	24.62393114	1.184935976	0.32423289	3.654582901	0.0002576	0.001390649	339005
NFKB1	147.4135334	1.17281873	0.321022808	3.653381314	0.000258809	0.001395403	4790
SSR1	323.945351	1.16130259	0.317866729	3.653426053	0.000258764	0.001395403	6745
CTH	24.68274421	1.502761051	0.411484658	3.652046368	0.000260159	0.001401344	1491
MICB	55.11546315	1.099779738	0.301294211	3.650185429	0.000262051	0.001410195	4277
HPRT1	322.5888699	1.111136638	0.304761307	3.645924246	0.000266432	0.001431959	3251
MED20	60.7332616	1.438108624	0.394606523	3.644411688	0.000268004	0.001439495	9477
TMEM161B	35.07097032	1.026625475	0.281775952	3.643410549	0.000269049	0.001444651	153396
CEP170	94.06288684	1.10024001	0.302056662	3.642495423	0.000270008	0.001448883	9859
RHOT1	95.36364167	1.328621682	0.365139816	3.638665586	0.000274054	0.001468278	55288
CDC40	217.3146242	1.231659999	0.338683352	3.636612174	0.000276247	0.001478163	51362
POC1B	50.96705948	1.223395701	0.336495333	3.635698862	0.000277228	0.00148201	282809
BRMS1L	75.10008083	1.055462239	0.290427574	3.634166768	0.00027888	0.001489437	84312
MORF4L1P1	1259.693069	1.405289744	0.386839218	3.632748905	0.000280418	0.001496707	326591
ZMAT3	55.10626522	1.030538651	0.284037315	3.628180513	0.000285426	0.001519617	64393
PLS1	40.60627145	1.435739731	0.395963243	3.625941942	0.00028791	0.001530448	5357
WDR44	72.41272176	1.679405686	0.463199794	3.625661559	0.000288223	0.001530902	54521
GRSF1	480.5037202	1.017472435	0.281322985	3.616741222	0.000298335	0.001577472	2926
FCGR2B	19.0125263	1.455836367	0.402729672	3.614922041	0.000300438	0.001586615	2213
SDAD1	677.7095599	1.149496202	0.318216708	3.612306245	0.000303486	0.001601218	55153
PDK1	71.26789448	1.054216931	0.291907136	3.611480504	0.000304454	0.001604061	5163
CHML	81.46293383	1.46145299	0.404693952	3.611254835	0.000304719	0.001604734	1122
PLCL1	17.83207932	2.021518894	0.559822342	3.611000748	0.000305018	0.001605809	5334
ACAP2	104.0836268	1.019249275	0.282294652	3.610586549	0.000305505	0.00160738	23527
EEF1A1P6	53.44251235	1.427475022	0.395377887	3.610406828	0.000305717	0.001607996	221838
CSGALNACT1	32.56612832	1.345819752	0.372842369	3.609621293	0.000306644	0.001612374	55790
MIOS-DT	18.75593288	1.337424715	0.370606008	3.608750763	0.000307675	0.001616293	101927391
FNBP1L	97.31939648	1.124957156	0.31212751	3.604158945	0.000313165	0.001640376	54874
AASS	28.80558461	1.021287848	0.283364531	3.604148491	0.000313178	0.001640376	10157
PNPT1	230.2192281	1.111553345	0.308630825	3.601562948	0.00031631	0.001654491	87178
PGM3	70.58953072	1.055662846	0.294172943	3.588578999	0.000332485	0.001731635	5238
VCPKMT	32.07511794	1.260821892	0.351552447	3.586440386	0.000335223	0.00174162	79609
PNPLA8	137.6100522	1.863804381	0.519756551	3.585918016	0.000335894	0.001744577	50640
FARSB	331.3962959	1.190914018	0.332175771	3.585192304	0.00033683	0.001748901	10056
TASP1	64.61446791	1.100662495	0.307139796	3.583588023	0.000338906	0.001757534	55617
SPRTN	53.9408892	1.11277965	0.310741784	3.581042875	0.000342225	0.001771502	83932
RAB2B	45.06991069	1.572455825	0.439192168	3.580336668	0.000343152	0.001775756	84932
YPEL5	288.7893683	1.159031039	0.32377898	3.579698225	0.000343991	0.001779558	51646
CCDC91	268.2210074	1.256054279	0.351464895	3.573768806	0.00035188	0.001814289	55297
FGGY	28.66318615	1.11625752	0.312416399	3.572979921	0.000352942	0.001818111	55277
NSMAF	173.915549	1.090781959	0.305308213	3.572723933	0.000353287	0.001818786	8439
ZNF721	91.30143956	1.116721272	0.313100348	3.566656123	0.000361565	0.001857465	170960
TIGD7	8.698138658	2.026887762	0.568608966	3.564642634	0.000364352	0.00187065	91151
CSNK1A1	518.8439895	1.086438673	0.305789749	3.552894357	0.000381017	0.001946799	1452
TTC8	81.17036733	1.041776985	0.293420983	3.550451554	0.000384571	0.001960827	123016
BTBD3	22.94833397	1.351696806	0.380848384	3.549173009	0.000386443	0.001969191	22903
USP15	915.5674276	1.127933408	0.317816294	3.549010638	0.000386681	0.001969814	9958
RALGAPA1P1	12.59304881	1.58567754	0.447174702	3.545991157	0.000391139	0.001987755	26134
NUP42	150.5542402	1.182993076	0.334052131	3.541342703	0.000398096	0.002015851	11097
PDE4DIP	54.82347743	1.122859991	0.317256496	3.53928132	0.000401218	0.002027758	9659
SEC24B	78.3214505	1.213312362	0.342889895	3.538489704	0.000402423	0.002031728	10427
MED14	50.07808049	1.102332565	0.311796592	3.535422113	0.000407124	0.002053534	9282
OSGEPL1	20.46138094	1.33534311	0.37774426	3.535045402	0.000407705	0.002054732	64172
SELP	2.071823974	4.710259816	1.334913774	3.528512409	0.000417902	0.002098532	6403
ZNF432	27.6977795	1.233578365	0.34960919	3.528449479	0.000418002	0.002098532	9668
CARD8-AS1	20.728772	1.468009223	0.416439032	3.525148001	0.000423246	0.002123606	100505812
THAP12	156.0880296	1.388193213	0.393876081	3.524441516	0.000424376	0.00212802	5612
RFX3	22.76614081	1.517947421	0.431093618	3.521154939	0.000429671	0.002147599	5991
ZMYM2	197.4086246	1.12475883	0.319481367	3.520577237	0.000430609	0.002151017	7750
SNORD17	11.18346237	2.027900677	0.576103536	3.520028172	0.000431501	0.002154208	692086
UBE2N	118.0269747	1.096673673	0.31165579	3.51886186	0.000433402	0.002163065	7334
SPART	1417.900013	1.295492655	0.36831389	3.517360303	0.000435862	0.002173424	23111
DUSP11	46.34319389	1.129750407	0.321430131	3.514761984	0.000440148	0.002192868	8446
SLF1	59.17501407	1.526954046	0.434668034	3.51292004	0.000443211	0.002203602	84250
LRRIQ3	4.510870268	2.906117439	0.828951451	3.505775201	0.00045528	0.00225109	127255
GFPT1	118.1703885	1.179537704	0.337044496	3.499649802	0.00046587	0.002298101	2673
ARHGEF35	8.93590833	2.047453801	0.585184738	3.49881613	0.000467329	0.002304629	445328
CYP1B1	143.8564934	1.03561407	0.296090734	3.497624036	0.000469422	0.002312269	1545
CCDC18	453.754841	1.11353684	0.318437588	3.496876252	0.00047074	0.002318088	343099
CDKAL1	92.82886774	1.141053353	0.326401632	3.495856763	0.000472542	0.002324941	54901
SENP2	365.1720829	1.243679771	0.35591626	3.494304451	0.000475299	0.002337149	59343
RAB7A	1243.619021	1.201958345	0.343974141	3.494327632	0.000475257	0.002337149	7879
JADE3	27.87448078	1.401320454	0.401161342	3.493159251	0.000477342	0.002345837	9767
CAPN7	89.04120118	1.111229695	0.318178098	3.492477021	0.000478563	0.002349799	23473
ABITRAM	20.04730794	1.325742596	0.380402275	3.485106908	0.00049194	0.002409218	54942
PCBP1	104.8620351	1.279498554	0.368506808	3.472116462	0.000516372	0.002512933	5093
ABCD3	125.5300299	1.338888954	0.385938259	3.469179134	0.000522051	0.002534761	5825
KCTD5	79.69753495	1.05768848	0.305214496	3.465393995	0.000529455	0.002565577	54442
RAB12	40.6831117	1.126561136	0.325300888	3.463135753	0.000533919	0.002584259	201475
DDX5	8784.596168	1.392141516	0.402274981	3.460671388	0.00053883	0.00260432	1655
DOCK10	53.6096297	1.1456782	0.331134975	3.459852581	0.000540471	0.002611509	55619
COPB2	971.4863405	1.508551248	0.436694238	3.454479402	0.000551356	0.002658057	9276
MGC16275	24.44770825	1.5196173	0.439917982	3.454319579	0.000551683	0.002658878	85001
SCP2	271.0234276	1.534770611	0.445175261	3.447564913	0.000565664	0.002719319	6342
WDR11	246.6053417	1.145826525	0.332428825	3.446832643	0.0005672	0.00272558	55717
ZNF235	24.4667801	1.42046606	0.412112645	3.446790767	0.000567288	0.00272558	9310
NRIP1	59.98609219	1.295601417	0.376125215	3.44460133	0.000571902	0.002744646	8204
PALS1	87.68304346	1.059316102	0.307595799	3.443857511	0.000573478	0.002750654	64398
PABPC4	2459.247955	1.194232936	0.346926952	3.442318125	0.000576752	0.002764795	8761
B3GALNT1	70.20887377	1.136841549	0.330281456	3.442038687	0.000577348	0.002765897	8706
JMJD1C	302.7599688	1.164652686	0.338366928	3.441981436	0.00057747	0.002765897	221037
CCDC122	23.33187686	1.827295675	0.531043799	3.44095097	0.000579674	0.002773324	160857
BNIP3L	2004.86403	1.000252397	0.290721267	3.440589009	0.000580449	0.002776255	665
GPSM2	165.4586666	1.129356219	0.328740801	3.43540022	0.000591679	0.002823607	29899
SESTD1	85.78555311	1.023952804	0.298107743	3.434841357	0.000592901	0.002827054	91404
STX11	9.093725976	2.159185776	0.628657439	3.434598305	0.000593433	0.002828796	8676
MAP3K21	2.288439038	4.499481043	1.310208028	3.434173008	0.000594365	0.002832444	84451
TOPBP1	466.0312556	1.151671761	0.335772937	3.429912401	0.000603776	0.002869246	11073
CD83	62.09122546	1.040271516	0.303451865	3.428126945	0.000607761	0.002886568	9308
SMARCA1	13.0893639	2.396334004	0.699312978	3.426697459	0.000610969	0.002898967	6594
CAND1	269.2387598	1.007773013	0.294239155	3.425013284	0.000614769	0.002911714	55832
RAP1GDS1	103.8497006	1.004981761	0.293879802	3.419703415	0.000626894	0.002958419	5910
SPOPL	27.87254671	1.972993972	0.577542434	3.416188763	0.000635042	0.002994374	339745
PLXNC1	62.1788617	1.019950245	0.298729357	3.414295322	0.000639472	0.003011085	10154
AKAP11	111.0455259	1.059835963	0.310410057	3.414309362	0.000639439	0.003011085	11215
HSPA4L	215.9689995	1.440942857	0.422092961	3.413804518	0.000640625	0.003015678	22824
LIPA	15.17044104	1.627461064	0.47727404	3.409909043	0.000649845	0.00304642	3988
TOMM70	301.2087455	1.024944071	0.300763225	3.407810483	0.000654864	0.003067405	9868
PPM1D	82.91725184	1.43768079	0.421967538	3.407088603	0.000656598	0.003073834	8493
CEP76	42.17203591	1.006606495	0.295759909	3.40345822	0.000665386	0.003108122	79959
ZSCAN21	64.77621044	1.150337854	0.338032633	3.40303788	0.00066641	0.003112052	7589
POLE2	91.19340641	1.155378407	0.340002687	3.398144927	0.000678445	0.003158701	5427
CENPQ	178.0090437	1.579341787	0.46481385	3.397794167	0.000679315	0.003161367	55166
AQR	293.8303119	1.149448167	0.338433374	3.396379477	0.000682836	0.003175665	9716
UTP18	931.1030925	1.070331711	0.315186989	3.395862608	0.000684127	0.003179057	51096
SOCS5	19.0717316	1.457175835	0.429331351	3.394058762	0.000688649	0.003193956	9655
DBR1	130.6856324	1.235313757	0.364185579	3.391989764	0.00069387	0.003215538	51163
SCRN3	156.1941365	1.575190288	0.465012408	3.38741561	0.000705544	0.003262518	79634
BCLAF3	50.63436639	1.033923287	0.305310229	3.386467887	0.000707986	0.003271183	256643
NUP62CL	63.24430472	1.208192771	0.357279705	3.381643997	0.000720535	0.003320087	54830
LRRC37A16P	16.98269721	1.396723269	0.413027285	3.381673128	0.000720458	0.003320087	651250
ZNF100	37.47473593	1.012445838	0.299820127	3.37684414	0.000733226	0.003372164	163227
CYRIB	275.4580659	1.549222706	0.459350562	3.372637014	0.00074452	0.003413942	51571
FAM3C2P	38.82483972	1.980067218	0.587152155	3.372323853	0.000745367	0.003415983	286460
CDC5L	952.3778568	1.126992789	0.33428529	3.371350232	0.000748007	0.003424384	988
SNX13	226.0721984	1.076871933	0.319550216	3.369961522	0.000751787	0.003440761	23161
FBXO33	17.95718733	1.290351222	0.383226929	3.367068241	0.000759719	0.003472387	254170
OCIAD1-AS1	2.106836092	4.473689982	1.330030894	3.363598546	0.000769334	0.003509723	100861517
ACP3	8.987911807	2.024955425	0.602949251	3.358417679	0.000783901	0.003568512	55
ATXN7L3B	175.1561926	1.477520551	0.439979309	3.358159172	0.000784634	0.003570895	552889
SH3YL1	23.97341257	1.030533672	0.307006696	3.356713987	0.000788747	0.003583471	26751
MMP9	3.1210786	4.305539768	1.282912335	3.356067014	0.000790594	0.003588808	4318
DCBLD2	70.12927197	1.055740877	0.314847111	3.353185848	0.00079887	0.003623067	131566
NAAA	10.66733916	1.793089694	0.534769904	3.353011607	0.000799374	0.003624381	27163
DYNC2H1	12.05780832	1.776256895	0.530129491	3.350609471	0.000806339	0.00365012	79659
ZNF823	14.62980579	1.850585234	0.552350535	3.350381896	0.000807002	0.003651174	55552
HECW2-AS1	14.75009671	1.621939758	0.484209914	3.34966243	0.000809101	0.003656775	101927482
DUSP16	49.59200373	1.055269988	0.315605513	3.343636109	0.000826881	0.003731178	80824
LGALS12	16.71365314	1.763507266	0.52746774	3.343346204	0.000827746	0.003733095	85329
ZNF853	7.347942711	3.261205574	0.976475074	3.339773499	0.000838467	0.003775437	54753
FAM114A2	298.5170427	1.238027481	0.371086182	3.336226301	0.00084924	0.003815853	10827
LSM12P1	42.59873983	1.163108634	0.348671229	3.335831976	0.000850445	0.003820259	653122
SLC16A9	14.8832789	2.031303207	0.608970612	3.33563421	0.000851051	0.003821966	220963
PLCB4	17.86583782	1.392146176	0.418097758	3.329714523	0.000869351	0.003893857	5332
TPP2	227.8256567	1.01098227	0.303820093	3.327568828	0.000876073	0.0039219	7174
PDHB	935.8976421	1.272106666	0.382666344	3.32432336	0.000886334	0.003961568	5162
BDNF-AS	9.968634151	1.948496829	0.586353048	3.323077857	0.000890301	0.003978253	497258
PIGA	22.99466007	1.561409142	0.470054154	3.321764376	0.000894502	0.003993875	5277
RFPL1S	4.588916682	4.256731795	1.281463392	3.321774014	0.000894471	0.003993875	10740
SNHG1	220.5573354	1.094114657	0.329411931	3.321417819	0.000895614	0.003997787	23642
ING3	261.8963922	1.105881182	0.333162556	3.319344152	0.000902292	0.004022312	54556
CHD1L	18.39546565	1.624719057	0.489559892	3.318733999	0.000904265	0.004028996	9557
TMEM33	54.47491637	1.130023671	0.340711888	3.316654665	0.000911021	0.004054845	55161
SNX4	256.0581716	1.0297042	0.310768438	3.313413056	0.000921648	0.004096774	8723
MS4A2	103.0509064	1.747147606	0.52750129	3.312120063	0.000925918	0.004111453	2206
DYNC2LI1	158.0356061	1.287271432	0.389009208	3.309102729	0.000935955	0.004147349	51626
UBE2V1	36.59802628	1.020100741	0.308380337	3.307930561	0.000939881	0.004162576	7335
SLC38A1	61.64397699	1.554424291	0.470500964	3.303764308	0.00095396	0.004221627	81539
PIGW	39.26342994	1.013953895	0.307078279	3.301939482	0.000960188	0.00424587	284098
MGME1	236.3490979	1.038748135	0.314833591	3.299356122	0.000969069	0.004279571	92667
OLA1	1063.995104	1.033971574	0.313653064	3.29654543	0.000978818	0.004319256	29789
VPS50	296.1053126	1.066449747	0.323820567	3.293335436	0.000990063	0.004357559	55610
RAB38	42.35250385	1.623628587	0.493279643	3.291497248	0.000996556	0.004378197	23682
EPB41L3	12.23489995	1.768268813	0.537509708	3.289743028	0.001002789	0.004402167	23136
HOMER1	26.17648593	1.237623839	0.37644042	3.287701784	0.001010088	0.004428485	9456
APTX	622.8124625	1.018868481	0.310147875	3.285105472	0.001019442	0.004463737	54840
MDM1	259.7846639	1.583062437	0.482321174	3.28217487	0.001030097	0.004499953	56890
KLRA1P	6.849724278	2.253315467	0.686676719	3.281479342	0.001032641	0.004506431	10748
SMAD5	68.04831311	1.190162252	0.363062381	3.278120545	0.001045008	0.004554549	4090
TPD52	22.92689676	1.214065459	0.370482869	3.276981369	0.001049233	0.00457062	7163
UNC50	64.01808039	1.008014511	0.30767782	3.276201425	0.001052135	0.004579739	25972
CHROMR	18.26205743	1.39523968	0.425945984	3.275625857	0.001054281	0.004586731	101927027
FAM107B	42.33122609	1.081605608	0.330418407	3.273442355	0.001062461	0.004616666	83641
CCDC169	10.69900785	1.701728516	0.520738442	3.267914135	0.001083432	0.004690732	728591
CHMP1B	338.2385726	1.234305292	0.377781894	3.267243115	0.001086004	0.004698273	57132
LHFPL6	96.61246115	1.279264315	0.3923508	3.260511549	0.001112114	0.004787072	10186
SLC30A7	25.65130337	1.28661428	0.394668257	3.259989266	0.001114164	0.004793248	148867
SORBS1	43.92798032	1.171585442	0.359761655	3.256560075	0.001127711	0.004847843	10580
