ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezID
ILRUN-AS1	14.33447201	-1.845258559	0.555881454	-3.319518117	0.00090173	0.004020862	101929243
XG	1.589867535	-5.106456741	1.538572065	-3.31895844	0.000903539	0.004026815	7499
ZBTB7A	958.5607427	-1.14020008	0.343624891	-3.318153337	0.000906147	0.004035265	51341
SMPD2	43.58241878	-1.159826303	0.34964448	-3.31715891	0.000909379	0.004048594	6610
CC2D1A	843.4663226	-1.116422848	0.336894635	-3.313863537	0.000920164	0.00409125	54862
IBA57-DT	3.789407977	-3.439975192	1.038274337	-3.31316596	0.000922462	0.004098251	574432
MIR1281	11.26934363	-2.888404864	0.871867753	-3.312893331	0.000923362	0.004101175	100302237
ANO8	63.44168398	-1.157942411	0.349743673	-3.310831617	0.000930192	0.004125039	57719
INAFM1	32.575352	-1.576575675	0.47628645	-3.310141777	0.000932487	0.00413414	255783
RPS3AP29	1.541638999	-4.702618415	1.422400213	-3.306114814	0.000945993	0.004188553	730861
NPIPB11	422.826552	-1.640454409	0.49653312	-3.303816692	0.000953782	0.004221627	728888
ACAP1	553.6460938	-1.158008269	0.350620203	-3.302742565	0.000957442	0.004234832	9744
GLIPR2	53.15118913	-1.010404691	0.306011152	-3.301855781	0.000960474	0.004246032	152007
SNORD99	12.02020814	-1.765570793	0.535014368	-3.300043699	0.000966698	0.00427021	692212
LINC02245	29.07862187	-1.439498275	0.436644817	-3.296725893	0.000978189	0.004317603	400958
MMP23B	1.65257237	-4.800870269	1.456900476	-3.295263026	0.000983296	0.004336764	8510
LINC01978	6.058867417	-2.26797005	0.688280707	-3.295123671	0.000983784	0.004337789	101928738
ASRGL1	28.02837829	-1.182518379	0.358878569	-3.295037601	0.000984085	0.004337992	80150
SSBL2P	24.36774498	-1.16168461	0.352689241	-3.293790896	0.00098846	0.00435276	653588
LINC01001	11.51082067	-2.82035879	0.856260538	-3.293809146	0.000988396	0.00435276	100133161
ZACN	6.600876984	-3.905454483	1.185737303	-3.293692856	0.000988805	0.00435315	353174
INTS1	936.1653264	-1.579947956	0.47996004	-3.29183229	0.00099537	0.004374116	26173
MICALL2	2616.099745	-1.072793166	0.326051309	-3.290258728	0.001000953	0.004395242	79778
AMER1	77.44374728	-1.41470128	0.430598629	-3.285429129	0.001018272	0.004459762	139285
RHBDF1	14.58032791	-2.170302116	0.660581172	-3.285443496	0.00101822	0.004459762	64285
GCGR	3.307423239	-4.607638145	1.402940645	-3.284271619	0.001022463	0.004473507	2642
TSNAXIP1	20.56874383	-1.101229842	0.335581448	-3.281557568	0.001032354	0.004506431	55815
IFI27L2	42.26874145	-1.566860073	0.477930391	-3.278427369	0.001043872	0.004550769	83982
LY6G5C	13.18872456	-1.931059713	0.589584295	-3.275290285	0.001055535	0.004589833	80741
ODF3B	13.20537319	-2.838307251	0.867250134	-3.272766575	0.001065004	0.004622726	440836
GPR182	7.91118294	-3.830535725	1.170471765	-3.27264257	0.001065471	0.004623574	11318
ETV2	26.8995764	-1.487565069	0.454719666	-3.271389339	0.001070205	0.004640558	2116
CRTC2	160.7610471	-1.097885186	0.335753681	-3.269912583	0.001075807	0.004660094	200186
MCEMP1	7.784429134	-2.41926183	0.741133336	-3.264273393	0.001097452	0.004739353	199675
SRPK3	41.69572184	-1.628763936	0.499240901	-3.262480964	0.001104416	0.00476158	26576
FTH1P7	19.7397661	-1.244196944	0.381369629	-3.262443701	0.001104561	0.00476158	2500
LILRB3	10.42883956	-1.920522188	0.590039793	-3.25490282	0.001134312	0.004870059	11025
TONSL	946.6647073	-1.213723968	0.372988147	-3.254055063	0.001137702	0.004882148	4796
ARL2	71.74589416	-1.032658991	0.31744043	-3.253079617	0.001141615	0.004896465	402
ZGPAT	514.578441	-1.342689999	0.412763006	-3.252932018	0.001142208	0.004897773	84619
LINC01134	10.22232128	-1.839123455	0.565414723	-3.252698205	0.001143148	0.004899561	100133612
ADA2	7.114838526	-1.78688794	0.549662928	-3.250879491	0.001150486	0.004926462	51816
C17orf107	7.77148381	-2.112571982	0.650109709	-3.249562271	0.001155828	0.004945184	100130311
UNC13D	972.217907	-1.059478218	0.326214153	-3.247799669	0.001163011	0.004971917	201294
MPIG6B	34.6449604	-1.527172651	0.47067735	-3.244627456	0.001176044	0.005009982	80739
H4C9	6.565955261	-2.618514953	0.807277232	-3.243637809	0.001180137	0.005024899	8294
SLC26A1	29.4214431	-1.993991909	0.614790858	-3.24336623	0.001181263	0.005028432	10861
RPS4XP6	17.74676006	-1.891028251	0.583215497	-3.242417698	0.001185202	0.005042673	391777
STARD10	78.76532876	-1.288289599	0.397348234	-3.242218008	0.001186033	0.005044944	10809
ISCA1P4	7.367887048	-1.760510114	0.54313939	-3.241359671	0.00118961	0.005052571	100128012
C9orf43	13.31452814	-1.418372569	0.437686248	-3.240614883	0.001192722	0.005064522	257169
TMOD4	24.20561714	-1.253595213	0.387380221	-3.236084717	0.001211814	0.005134042	29765
OVOL3	2.989535012	-4.946776562	1.529734888	-3.233747627	0.001221774	0.005168504	728361
RTEL1-TNFRSF6B	27.88517082	-1.7426111	0.53893604	-3.233428403	0.00122314	0.005172996	100533107
ALDH16A1	338.2308766	-1.202043998	0.371966224	-3.231594481	0.001231016	0.005201128	126133
DES	2250.522172	-1.072766202	0.332009331	-3.231132684	0.001233007	0.005208243	1674
BRAT1	290.7489562	-1.318049537	0.408032045	-3.23025986	0.001236778	0.005221574	221927
ANO7L1	12.42478605	-1.247834958	0.386433276	-3.229108456	0.001241768	0.00524134	101927546
SYNE3	720.4593984	-1.210620951	0.37522854	-3.226356261	0.001253772	0.00528282	161176
TRIM74	4.179648055	-2.398554377	0.743483109	-3.226104733	0.001254874	0.005283534	378108
BAIAP2L2	28.82177133	-1.423809838	0.441329322	-3.226184546	0.001254524	0.005283534	80115
LRTOMT	23.26239172	-1.444015187	0.447737826	-3.225135569	0.00125913	0.005294863	220074
TMEM240	4.043668885	-4.185272844	1.297866626	-3.22473262	0.001260904	0.005299726	339453
CREB3L1	43.84352547	-1.077289078	0.334234096	-3.223157335	0.001267859	0.005327642	90993
SEMA6C	36.68403239	-1.367808955	0.424803835	-3.219860186	0.001282531	0.005376948	10500
EIF3C	798.4268093	-1.496663744	0.464805717	-3.219977059	0.001282009	0.005376948	8663
RIN1	16.34494188	-1.997888802	0.620652805	-3.219011958	0.001286331	0.00538789	9610
IRF7	66.84494349	-2.641528256	0.820619546	-3.218943869	0.001286637	0.00538789	3665
WDR97	20.16669379	-1.792616697	0.557229226	-3.217018444	0.001295303	0.005418837	340390
FBXW4	226.0142963	-1.033020888	0.32112366	-3.216894354	0.001295863	0.005419847	6468
RBM14	236.0235187	-1.074924203	0.334209239	-3.216321031	0.001298455	0.005428014	10432
LIPE-AS1	13.98729004	-1.690358009	0.525614859	-3.215963132	0.001300075	0.005430779	100996307
NAP1L4P1	27.61709243	-1.160994459	0.361120852	-3.214974855	0.001304559	0.005445494	728589
TTC36-AS1	15.69704945	-2.028293243	0.631436155	-3.212190541	0.00131727	0.005494499	101929089
RXFP4	9.217072607	-2.336689465	0.727979885	-3.209826963	0.001328149	0.005532331	339403
RPL35P5	17.1500664	-1.407207891	0.438718775	-3.207539704	0.001338756	0.005571808	441246
ERVH48-1	10.59078334	-2.050608476	0.639301138	-3.207578328	0.001338576	0.005571808	90625
SPDYE6	49.99834902	-1.589516078	0.495942245	-3.205042711	0.001350424	0.00561762	729597
COPG2IT1	39.667786	-1.732125833	0.540554875	-3.204347818	0.001353688	0.005629819	53844
SHCBP1L	9.95342974	-1.620336346	0.505860405	-3.20312942	0.001359429	0.005648952	81626
MFSD3	24.19696101	-1.618808321	0.505435449	-3.202799335	0.001360988	0.005653257	113655
GOLGA3	1769.855981	-1.225263459	0.382623072	-3.202272803	0.001363478	0.005660833	2802
PPAN	236.1510055	-1.375033793	0.42977216	-3.199448267	0.001376909	0.005709618	56342
SBF2-AS1	16.12563243	-1.478028603	0.4622842	-3.197229332	0.001387546	0.005743911	283104
LIX1L-AS1	13.88268315	-1.573792246	0.492303175	-3.196794831	0.001389637	0.005751169	105371260
C1R	6.231907234	-2.015988226	0.630699026	-3.19643466	0.001391373	0.00575555	715
PARP10	481.9812474	-1.339492781	0.419211002	-3.195271054	0.001396996	0.005773184	84875
C1QTNF4	2.547675756	-4.411990139	1.382505024	-3.191301344	0.001416335	0.005850258	114900
DLK2	23.85534748	-1.68439717	0.528088134	-3.189613747	0.001424631	0.005874527	65989
ATE1-AS1	3.937717758	-3.196606654	1.002710707	-3.187965016	0.001432779	0.005903568	100130887
SPTBN4	252.4698896	-1.204044602	0.377691188	-3.187907584	0.001433063	0.005903568	57731
FAM95C	13.1530668	-2.110132631	0.662340204	-3.185874296	0.001443173	0.005943773	100289137
IBA57	239.6419213	-1.090196344	0.342312014	-3.184803043	0.001448526	0.005962927	200205
ZNF609	502.8333474	-1.139525265	0.357824081	-3.184596362	0.00144956	0.005965742	23060
CSF3	1.490026381	-4.64633692	1.461800025	-3.178503791	0.001480373	0.006079298	1440
SYNJ2	34.40819992	-1.07286127	0.337675809	-3.177193157	0.00148708	0.006103889	8871
DIPK1B	30.6515517	-1.661543129	0.523572883	-3.173470558	0.001506282	0.006176737	138311
PLXNA2	69.21676564	-1.358077474	0.428064832	-3.172597638	0.001510817	0.006193841	5362
H3C2	9.880153109	-2.193536028	0.691601552	-3.171675976	0.00151562	0.006207724	8358
RNU6-322P	5.364504119	-2.051279135	0.646964341	-3.170621634	0.001521131	0.006228609	107105253
RNF215	97.9422951	-1.11610472	0.35211736	-3.169695238	0.001525989	0.00624549	200312
JRK	383.3635987	-1.311418022	0.413805376	-3.16916623	0.001528769	0.006253474	8629
RRP7BP	471.6356615	-1.204782971	0.380608883	-3.165409494	0.001548648	0.006318441	91695
MADCAM1	8.69335381	-1.540610603	0.486979331	-3.163605733	0.001558277	0.006354675	8174
SPTBN2	602.422901	-1.340213152	0.423772355	-3.162578058	0.001563788	0.006372558	6712
NTRK1	86.56263159	-1.124175431	0.355519136	-3.162067295	0.001566534	0.006380685	4914
NAV1	14.31554599	-1.487123019	0.470476471	-3.160887122	0.001572894	0.006403523	89796
LRFN1	14.01202887	-1.778362082	0.562805018	-3.159819165	0.001578671	0.006420886	57622
ABHD17A	1149.240432	-1.126474139	0.356737751	-3.157709373	0.00159014	0.006461414	81926
GP1BA	63.68203301	-1.142110805	0.361735141	-3.157312285	0.001592307	0.006468605	2811
AP1G2-AS1	22.38065772	-1.414639474	0.448345467	-3.155244291	0.001603638	0.006506855	102724814
NTN3	33.30614798	-2.491122666	0.789823985	-3.154022558	0.001610366	0.006531037	4917
ERI3-IT1	7.944238975	-2.812730545	0.892243939	-3.152423258	0.001619214	0.006562219	100874278
LINC00114	1.949476903	-4.179398414	1.326055711	-3.151751754	0.001622942	0.00657576	400866
ATP2A1-AS1	28.90301457	-1.390297109	0.441529747	-3.148818664	0.001639319	0.006627889	100289092
ZNF93	6.023448067	-2.200213419	0.699311531	-3.146256458	0.001653749	0.006681462	81931
RASGRP3	27.91030888	-1.363464856	0.433947096	-3.1420071	0.00167794	0.006767929	25780
ASIC3	22.8917553	-1.130623536	0.36019411	-3.138928444	0.001695668	0.006832031	9311
CLDND2	9.192702826	-1.719894171	0.548034727	-3.138294136	0.001699343	0.006839642	125875
LMF1	109.5065539	-1.221496673	0.389262519	-3.13797659	0.001701185	0.006845435	64788
DUS4L-BCAP29	54.9318943	-1.011372881	0.32240474	-3.136966543	0.001707056	0.006865308	115253422
H2BC11	10.80838188	-1.857168664	0.592657313	-3.13362988	0.001726585	0.006932865	8970
PIAS4	252.5753523	-1.003101634	0.320181053	-3.132920027	0.001730766	0.00694637	51588
IPO4	31.00029504	-1.103468676	0.352330024	-3.131917805	0.001736685	0.006965189	79711
IL11RA	21.73809646	-1.761010305	0.563318957	-3.126133574	0.001771211	0.007088598	3590
C1orf159	86.25158764	-1.150368378	0.368053044	-3.125550505	0.001774726	0.007100994	54991
CD200R1L	2.704790754	-4.467557694	1.429868512	-3.124453513	0.001781357	0.007122492	344807
HK3	8.41921721	-1.792472438	0.573886071	-3.123394222	0.001787781	0.0071381	3101
CHI3L1	14.03293998	-1.510389254	0.483709347	-3.122514096	0.001793135	0.007157795	1116
NCF1B	12.17233366	-1.589759052	0.509156242	-3.122340297	0.001794194	0.007160339	654816
HAMP	3.529328783	-4.210293271	1.348604153	-3.121963744	0.001796491	0.007164455	57817
CDHR2	3.45034117	-3.964263534	1.272883068	-3.114397256	0.001843211	0.007333564	54825
TUBA5P	3.250634076	-2.571886917	0.826075053	-3.113381656	0.001849567	0.007355405	730222
RAMP1	11.48883441	-1.867750216	0.600032776	-3.112746986	0.001853548	0.007366067	10267
PRR22	25.56387821	-1.371830218	0.440879194	-3.111578493	0.0018609	0.007393552	163154
GPBAR1	8.336007084	-2.7740368	0.892175614	-3.109294579	0.001875346	0.007445726	151306
TAC4	14.12562995	-1.565670021	0.503701602	-3.108328452	0.001881488	0.007466621	255061
PLEC	3527.239602	-2.223809689	0.715600684	-3.107612581	0.001886051	0.007482981	5339
TMPRSS9	141.4624396	-1.449238228	0.466476585	-3.106775936	0.001891397	0.007500687	360200
CCDC65	8.625059924	-2.117481879	0.682838085	-3.101001429	0.001928674	0.007618283	85478
PTOV1-AS1	13.5832013	-2.072652865	0.668934709	-3.098438216	0.001945435	0.007677352	100506033
DENND2B	28.10922323	-1.736298886	0.560730233	-3.096495934	0.001958225	0.007722445	6764
GNAS-AS1	4.561136124	-2.817922667	0.91016096	-3.096070685	0.001961036	0.007727045	149775
AATBC	18.11554439	-2.333707319	0.753770671	-3.096044206	0.001961211	0.007727045	284837
SUGT1P2	7.478860952	-2.308594322	0.745842459	-3.095284124	0.001966244	0.007743284	728706
ENDOG	33.03596456	-1.413507083	0.456800179	-3.094366303	0.001972338	0.007761884	2021
ITGB7	5.110876673	-2.290939574	0.740828942	-3.09240021	0.00198545	0.007807123	3695
C11orf80	26.04329261	-1.598615641	0.517222775	-3.090768074	0.001996395	0.007837258	79703
MIR4505	4.968062323	-3.682053885	1.191281045	-3.090835618	0.001995941	0.007837258	100616158
SRRM2	9865.832537	-1.30495174	0.422222366	-3.09067412	0.001997027	0.007837258	23524
TNRC18	2023.606335	-1.261130786	0.408102921	-3.090227299	0.002000034	0.007845434	84629
BIN1	8.777497056	-1.794825198	0.580980432	-3.089304043	0.00200626	0.00786441	274
C5AR1	20.85145178	-1.236332446	0.400618453	-3.086059653	0.002028281	0.007937911	728
SSBP4	265.1130208	-1.042313526	0.337745602	-3.086090591	0.00202807	0.007937911	170463
NLRP1	53.1476593	-1.079388937	0.349846791	-3.085318958	0.00203334	0.007955875	22861
HSD11B2	4.459470754	-4.252520392	1.378409995	-3.085091089	0.002034898	0.00796014	3291
MUC6	122.6414589	-2.362715688	0.767064591	-3.080204347	0.002068586	0.008082615	4588
WRAP53	72.81914774	-1.08798227	0.353388634	-3.07871325	0.002078967	0.008117575	55135
CHRM4	3.410727821	-3.334377286	1.083191534	-3.078289649	0.002081925	0.008125388	1132
RTEL1	191.0093352	-1.440098162	0.467909036	-3.077731033	0.002085831	0.00813316	51750
RPL22P4	3.312891762	-4.200750874	1.36692764	-3.073133318	0.002118238	0.008234954	100129102
STAB1	75.10968111	-1.440393257	0.468791694	-3.072565652	0.002122271	0.008248746	23166
MAMDC4	107.685248	-1.282291593	0.418252802	-3.065829059	0.002170674	0.008406104	158056
TBC1D24	134.2334823	-1.012842708	0.330387688	-3.065618801	0.002172201	0.008410099	57465
MIR5192	23.68284135	-1.650456988	0.538489224	-3.064976815	0.002176869	0.008426253	100847087
ITGA10	7.737482193	-2.338843569	0.763533125	-3.063185462	0.002189943	0.008472999	8515
GHRL	6.939614497	-2.133105505	0.697091658	-3.060007217	0.002213317	0.008542034	51738
FLJ13224	5.870163013	-3.551205587	1.161490279	-3.057456142	0.002232243	0.008609212	79857
PHYKPL	390.1821991	-1.224053654	0.400558063	-3.055870715	0.00224408	0.008647012	85007
RPL21P134	8.994279752	-1.86516666	0.611011693	-3.052587504	0.002268776	0.008732268	728782
RIPOR1	666.8766456	-1.186587906	0.388809727	-3.051847277	0.002274378	0.008749865	79567
JAK3	21.39922152	-1.770392491	0.580403681	-3.050277848	0.002286297	0.008785774	3718
CDC42EP1	2.443371282	-3.54441114	1.162285049	-3.049519688	0.002292076	0.008803997	11135
CIRBP-AS1	28.31644308	-1.750130912	0.574512992	-3.046286045	0.002316873	0.008887667	148046
IL16	12.36313126	-1.373239076	0.450895138	-3.04558413	0.002322288	0.008903938	3603
GPT	113.1950996	-1.14057824	0.37458064	-3.044947117	0.002327212	0.008916095	2875
SPAG5-AS1	23.74670155	-2.017542358	0.663145371	-3.042383233	0.002347129	0.008982962	100506436
ZBTB46	6.993358218	-2.010372586	0.661680489	-3.038283009	0.002379304	0.009093812	140685
RHPN1	45.76397098	-1.434087038	0.472299492	-3.036393351	0.002394268	0.009136617	114822
MIEN1	25.99267349	-1.250612973	0.412174023	-3.034186781	0.002411851	0.009193388	84299
TCAP	37.48683305	-1.384809094	0.456644194	-3.032577908	0.002424745	0.009236321	8557
MYO18B	259.950401	-1.228341074	0.405871415	-3.026429134	0.002474608	0.009403068	84700
SLC39A4	138.7265814	-1.061247795	0.350712844	-3.025973566	0.00247834	0.009413037	55630
SUPT6H	6841.707726	-1.179098826	0.389999481	-3.023334345	0.002500059	0.009482808	6830
SPIB	2.738258999	-4.321243473	1.429435255	-3.023042462	0.002502471	0.009487722	6689
PKD1	230.7046343	-1.551715361	0.513389121	-3.022493653	0.002507013	0.009500703	5310
NTN1	13.37568358	-1.29233283	0.427594731	-3.022331043	0.002508361	0.009503689	9423
H4C3	5.446828658	-2.503601305	0.828417691	-3.022148529	0.002509874	0.009507301	8364
ABCC6	8.547107092	-1.85431364	0.614002458	-3.020042699	0.002527391	0.009558735	368
DEGS2	13.97256359	-1.813874369	0.601029112	-3.017947604	0.002544929	0.009618643	123099
ZNF784	49.00056111	-1.142392325	0.378828614	-3.015591438	0.002564786	0.009689381	147808
ALOXE3	7.658610007	-3.712664313	1.233672928	-3.009439721	0.0026173	0.009861457	59344
PLA2G4B	23.31542128	-1.784562784	0.593277852	-3.007971354	0.002629979	0.009902641	100137049
RNF123	606.049305	-1.204034096	0.400714663	-3.004716843	0.002658282	0.009987075	63891
FAAP20	262.1122033	-1.031201695	0.343222574	-3.004469329	0.002660446	0.009992994	199990
RGS5	16.47807074	-1.067832022	0.355531558	-3.003480278	0.002669108	0.010023317	8490
TSPAN4	123.3021408	-1.074955096	0.358435663	-2.999018254	0.002708511	0.01016679	7106
PARL	23.95114215	-1.448517947	0.483725631	-2.994503196	0.002748922	0.010298	55486
RHOT2	865.8915296	-1.035602347	0.34583276	-2.994517779	0.00274879	0.010298	89941
PIM3	113.4880468	-1.155225855	0.386020346	-2.992655352	0.002765619	0.010355983	415116
RPL22P2	14.25577689	-3.103041486	1.037381634	-2.991224621	0.00277861	0.010397755	326292
C1orf54	15.75303029	-1.22406815	0.409314069	-2.990535247	0.00278489	0.010416665	79630
UBALD1	101.1958982	-1.097866388	0.367198188	-2.989846963	0.002791173	0.010433274	124402
ADCK5	81.83620485	-1.103146562	0.369002122	-2.989539889	0.00279398	0.010440162	203054
PNPLA7	43.03571942	-1.600092625	0.535722589	-2.986793273	0.002819203	0.010513559	375775
MEGF6	23.9166304	-1.69832083	0.56935743	-2.98287287	0.002855566	0.010635535	1953
CAMTA1-DT	14.65953093	-1.55128862	0.520451977	-2.980656596	0.002876311	0.010696926	110841581
MTCYBP35	5.218215668	-2.285308947	0.767661453	-2.976974989	0.002911078	0.010793605	109729150
TMEM150B	4.081261785	-3.589210948	1.205786315	-2.976655899	0.002914109	0.010797774	284417
NPEPL1	27.65022742	-1.27552872	0.429230438	-2.971664186	0.002961905	0.01095099	79716
LINC01118	3.501658482	-4.001123793	1.348882386	-2.96625105	0.003014543	0.011119751	388948
CLDN15	56.62240158	-1.060177847	0.357392665	-2.966423067	0.003012857	0.011119751	24146
TSPAN33	23.42594598	-1.178949998	0.397852235	-2.963286097	0.003043735	0.011204771	340348
KRT8P46	15.08544429	-1.585178223	0.535149814	-2.962120481	0.003055282	0.011239971	100418744
NONOP2	6.4623897	-2.054736686	0.693971925	-2.960835465	0.003068058	0.011284528	100271700
P2RY2	7.874487554	-2.2095156	0.746301125	-2.960622095	0.003070184	0.011288404	5029
AJUBA-DT	15.10340525	-1.283575319	0.433617827	-2.96015348	0.003074858	0.011299755	107984660
SH3TC2-DT	10.4173246	-1.300637654	0.439694683	-2.958047267	0.003095946	0.011367416	255187
RASA3-IT1	5.749147192	-2.741281783	0.927167686	-2.956619203	0.00311032	0.011407863	100874321
SLC41A1	236.9721496	-1.037671185	0.351232885	-2.954367966	0.003133102	0.011479031	254428
MGAM	10.25212846	-1.911214762	0.648738585	-2.946047616	0.003218628	0.011746784	8972
ATF4P3	15.29589087	-1.251745011	0.424888427	-2.94605579	0.003218543	0.011746784	643159
MIR3194	3.050922057	-3.425870309	1.163773253	-2.943760995	0.003242503	0.011818683	100422889
CCND1	5.660938598	-2.39109362	0.813625797	-2.938812449	0.003294724	0.011991016	595
NEIL1	72.42908623	-1.125772201	0.383223696	-2.937637244	0.003307238	0.012031404	79661
PRR7-AS1	38.70456365	-2.005187305	0.683289379	-2.934609209	0.00333968	0.012131243	340037
RN7SKP255	4.313891315	-2.711178106	0.924349366	-2.933066443	0.003356321	0.012178669	106479209
PLCD1	12.14092396	-1.664345818	0.567569585	-2.932408399	0.003363441	0.012191766	5333
CLEC12A	60.89287508	-1.227126546	0.418489898	-2.932272803	0.00336491	0.012194211	160364
PCNX3	310.2034518	-1.173163105	0.400157245	-2.93175525	0.003370523	0.012204136	399909
SCUBE3	32.74465906	-1.529077823	0.521814432	-2.930309567	0.003386245	0.01225584	222663
LSMEM2	4.020705019	-2.841963225	0.96991825	-2.93010594	0.003388465	0.012261262	132228
TECRP1	5.58184646	-3.175292159	1.084174129	-2.928765846	0.003403107	0.012293298	442777
PDE1B	13.9392182	-1.364383103	0.465948751	-2.928182765	0.003409496	0.012307733	5153
BORCS8	104.745547	-1.194011297	0.407759544	-2.928224037	0.003409043	0.012307733	729991
CCND2-AS1	3.357229608	-3.061107597	1.045466672	-2.927982001	0.003411698	0.01230863	103752584
EEPD1	22.45725467	-1.071774807	0.366186212	-2.92685735	0.003424059	0.012341011	80820
SDHDP6	10.75064264	-1.773942371	0.606177358	-2.926441158	0.003428644	0.012352736	29768
PILRB	116.5528144	-1.304282224	0.44584049	-2.92544588	0.00343963	0.01238573	29990
CYP2D6	24.53138219	-1.485507891	0.507849459	-2.925094957	0.003443511	0.012397078	1565
GOLPH3-DT	11.43423077	-1.526142936	0.521967961	-2.923824927	0.003457592	0.012439861	118597838
SORL1	34.95858854	-1.013652688	0.346808119	-2.922805527	0.003468931	0.012470095	6653
RAP1GAP2	14.07150745	-1.812492883	0.620483898	-2.92109576	0.003488026	0.012525486	23108
MAST1	24.14511749	-1.132050106	0.387609972	-2.920590772	0.003493684	0.012540502	22983
AHDC1	55.1137708	-1.159999385	0.397541681	-2.917931483	0.003523618	0.012637268	27245
AGRN	314.6103892	-1.024124559	0.351277454	-2.915429238	0.003551996	0.012731079	375790
CCDC57	593.8060327	-1.188815327	0.408270963	-2.911829239	0.00359319	0.012865059	284001
SLPI	6.284907543	-2.46097573	0.84518562	-2.911757694	0.003594013	0.012865295	6590
ASB16	127.2437866	-1.64649614	0.566117884	-2.908398035	0.003632856	0.012990653	92591
RN7SKP203	3.10766134	-3.119427227	1.072924391	-2.907406386	0.003644394	0.013023688	106479185
PLGLB1	22.87371859	-1.18327672	0.407010585	-2.907238199	0.003646354	0.013027952	5343
SEMA3G	13.27097625	-1.531435317	0.527243548	-2.904607032	0.003677145	0.013124161	56920
IDUA	51.98531385	-1.170238173	0.402924316	-2.904362247	0.003680021	0.013131669	3425
MRPL12	24.68629603	-1.531602798	0.527735119	-2.902218826	0.003705296	0.013194147	6182
SLA2	10.04633574	-1.56113639	0.537876151	-2.902408645	0.003703051	0.013194147	84174
ASPDH	17.82313369	-2.643570211	0.910833793	-2.902362901	0.003703592	0.013194147	554235
MIR941-5	4.985605882	-2.54077791	0.875650693	-2.901588419	0.00371276	0.013217954	103504732
KLHL30-AS1	9.428491619	-1.303345486	0.449267171	-2.901047684	0.003719173	0.013236447	394261
LINC01596	23.67583882	-1.414848721	0.487863536	-2.900091145	0.003730542	0.013270137	105377617
WASH5P	43.94665543	-1.020501287	0.352018253	-2.899001052	0.003743536	0.013310787	375690
GALT	25.00283246	-1.022387427	0.352813415	-2.89781336	0.003757741	0.013344538	2592
TMSB4Y	8.526365395	-1.614737264	0.557215065	-2.897870797	0.003757053	0.013344538	9087
SNAI3-AS1	21.38853036	-1.148081393	0.396291365	-2.897063865	0.003766731	0.013368078	197187
TMEM63C	48.1500145	-1.492049454	0.515185534	-2.896140043	0.003777838	0.013399099	57156
SPSB3	7.494761869	-2.04714888	0.706886473	-2.896008	0.003779428	0.01340194	90864
APOBEC2	3.199359204	-2.701573833	0.934020106	-2.892415075	0.003822925	0.013533585	10930
ST3GAL3	165.0605949	-1.111898881	0.384569668	-2.891280753	0.003836752	0.013557127	6487
ATG2A	301.440058	-1.198474108	0.414667901	-2.890202268	0.00384994	0.013583932	23130
MIR941-1	4.128173272	-3.37528126	1.167828707	-2.890219464	0.00384973	0.013583932	100126329
LINC02043	12.52412842	-1.243620693	0.430311854	-2.890045162	0.003851865	0.013585305	102724699
SYN3	7.214978264	-1.796327301	0.621557944	-2.890039971	0.003851928	0.013585305	8224
ZC3H4	1428.201519	-1.084563725	0.375396039	-2.889118726	0.003863232	0.01361669	23211
CHRNB2	7.660790875	-2.619902076	0.907083811	-2.888269026	0.003873684	0.013647868	1141
ZNF750	13.11625633	-2.095948014	0.727201582	-2.882210471	0.003948959	0.013890033	79755
TGFBR3L	22.01112902	-1.460512559	0.506756029	-2.882082254	0.003950566	0.01389281	100507588
ACACB	68.51988535	-1.048216595	0.364044433	-2.879364436	0.003984776	0.014007315	32
MTDHP3	11.74960496	-1.680778423	0.58391432	-2.878467553	0.003996124	0.0140443	100418832
LTC4S	11.68360344	-2.215462658	0.769871786	-2.877703404	0.004005816	0.014066722	4056
TUBAP2	32.1816313	-1.045416654	0.363269523	-2.877798952	0.004004603	0.014066722	399942
CRTC1	119.2427652	-1.228496591	0.427096618	-2.876390354	0.004022519	0.014116624	23373
NOP14-AS1	59.10002011	-1.093629949	0.38031484	-2.875591049	0.004032718	0.014149494	317648
RPL19P16	20.06437115	-1.062439181	0.369662838	-2.87407624	0.004052111	0.014208735	646255
CTU1	24.89504656	-1.451273311	0.505026711	-2.873656542	0.004057499	0.014220672	90353
IFNAR2	17.8021998	-1.085876688	0.377989422	-2.872770044	0.004068902	0.014249963	3455
PRSS57	83.43013891	-1.003509265	0.349420653	-2.871923155	0.004079822	0.014276435	400668
CNTNAP2	2.656543693	-3.36261186	1.171803263	-2.869604452	0.004109856	0.014363781	26047
TNS2	18.4428276	-2.03783771	0.710678857	-2.867452282	0.004137912	0.014444008	23371
MTSS2	78.47056493	-1.318255531	0.459870775	-2.866578186	0.004149357	0.014480981	92154
CD38	6.1441521	-2.062981084	0.720634404	-2.862729108	0.004200095	0.014634089	952
CLEC18B	2.582944528	-3.506935587	1.22513005	-2.862500668	0.004203124	0.014641556	497190
ADAMTS4	3.65750915	-2.736618313	0.956076464	-2.862342517	0.004205222	0.01464286	9507
LINC01126	4.313361964	-3.738331406	1.307112549	-2.859991978	0.004236517	0.01473673	100129726
GTPBP1	710.0008068	-1.230684389	0.431306293	-2.853388435	0.004325571	0.01501576	9567
