ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	entrezID
ATP11B	282.5219197	1.661736192	0.277824951	5.981234538	2.21E-09	6.53E-08	23200
GTF3C3	218.3358621	1.417619677	0.237072786	5.979681192	2.24E-09	6.58E-08	9330
PTPRC	229.7160089	2.34719505	0.392781194	5.975833578	2.29E-09	6.71E-08	5788
ZNF273	81.2826189	1.498253364	0.250855059	5.972585813	2.34E-09	6.80E-08	10793
GASK1B	22.23856244	2.462043563	0.413131624	5.959465262	2.53E-09	7.35E-08	51313
UFM1	374.9181587	1.918437098	0.322084735	5.956311769	2.58E-09	7.48E-08	51569
RAD21	1703.284117	2.247315563	0.377399512	5.954738926	2.60E-09	7.54E-08	5885
PSTPIP2	203.7592692	1.545429443	0.259714003	5.950504884	2.67E-09	7.71E-08	9050
PABPC1	6680.104975	1.801617969	0.302954985	5.946817379	2.73E-09	7.86E-08	26986
CRYZ	50.90632274	2.051834025	0.345136512	5.944992643	2.76E-09	7.93E-08	1429
TTK	84.60183969	2.008783027	0.337949466	5.944033743	2.78E-09	7.97E-08	7272
TTC19	280.8122685	1.063629336	0.178962913	5.943294724	2.79E-09	7.99E-08	54902
PRPF4	315.3210425	1.615996894	0.271948938	5.942280592	2.81E-09	8.03E-08	9128
FAR1	138.0388587	1.304016861	0.21958417	5.938574087	2.88E-09	8.14E-08	84188
PPP6R3	513.5144056	1.07056813	0.180540592	5.929791852	3.03E-09	8.56E-08	55291
GRAMD2B	21.44504975	2.77314733	0.468119226	5.924019304	3.14E-09	8.84E-08	65983
VWA5A	581.6808929	1.473173245	0.248805398	5.920985865	3.20E-09	8.98E-08	4013
ERLIN1	116.6451053	1.561104595	0.263721979	5.919508886	3.23E-09	9.02E-08	10613
NEDD1	54.38628997	1.595960446	0.270070855	5.909413829	3.43E-09	9.53E-08	121441
ZNF776	44.64654146	1.727684755	0.292578868	5.90502234	3.53E-09	9.77E-08	284309
LIF	92.39406428	1.974085892	0.334552817	5.900670367	3.62E-09	1.00E-07	3976
CLASP2	114.7955421	1.724687913	0.29259155	5.894523988	3.76E-09	1.04E-07	23122
CLIP1	276.5896582	1.388843555	0.235683845	5.892824568	3.80E-09	1.05E-07	6249
XK	202.3126404	1.168323337	0.198299457	5.891712237	3.82E-09	1.05E-07	7504
TMED2	441.9195127	2.078189222	0.353923074	5.871867009	4.31E-09	1.18E-07	10959
LTN1	60.20504564	2.247610375	0.382927747	5.86954169	4.37E-09	1.19E-07	26046
CTDSPL2	100.0373659	1.432365279	0.244375945	5.861318622	4.59E-09	1.25E-07	51496
VAV3	67.84770232	2.406173156	0.410927211	5.855472918	4.76E-09	1.29E-07	10451
PRPS2	94.7489413	1.868506286	0.319373821	5.850530518	4.90E-09	1.32E-07	5634
ZNF217	65.55332125	1.732603112	0.296813844	5.837339287	5.30E-09	1.43E-07	7764
RFC1	401.9567675	1.71104628	0.293134524	5.837068441	5.31E-09	1.43E-07	5981
EFR3A	56.96761781	2.487122369	0.426412998	5.832660776	5.46E-09	1.46E-07	23167
PLOD2	13.7632122	3.32216441	0.569605718	5.832393018	5.46E-09	1.46E-07	5352
HBS1L	1021.895798	1.452397961	0.249081275	5.83102025	5.51E-09	1.47E-07	10767
EXOC5	246.7386392	1.299030286	0.222791504	5.830699396	5.52E-09	1.47E-07	10640
SUPT16H	6401.595525	1.311021699	0.225167143	5.822437853	5.80E-09	1.54E-07	11198
DYNC1I2P1	17.72724883	2.538711895	0.436073652	5.821750261	5.82E-09	1.54E-07	728532
PCNP	565.6126451	1.086048141	0.186611583	5.819832436	5.89E-09	1.56E-07	57092
MECOM	15.61377638	3.031115055	0.520934853	5.818606753	5.93E-09	1.57E-07	2122
USP10	298.0281267	1.275296003	0.21929421	5.815456778	6.05E-09	1.59E-07	9100
SLC25A13	128.282275	1.420060479	0.24488126	5.798975712	6.67E-09	1.75E-07	10165
TMCC1	43.15770983	1.537470524	0.265408875	5.792837653	6.92E-09	1.80E-07	23023
IPO5	2265.348877	1.035705153	0.179011881	5.785678272	7.22E-09	1.87E-07	3843
RIC1	131.5052018	1.886413207	0.32615826	5.783735801	7.31E-09	1.89E-07	57589
STRN3	231.1072425	1.690785333	0.292791749	5.774702803	7.71E-09	1.98E-07	29966
PPP4R1	246.1212643	1.222145253	0.211630041	5.774913848	7.70E-09	1.98E-07	9989
FAF2	377.8253008	1.248943238	0.216489576	5.769068706	7.97E-09	2.03E-07	23197
VEZF1	96.9030141	1.458188629	0.252966904	5.764345466	8.20E-09	2.08E-07	7716
NXT2	13.54817451	3.046822987	0.529742361	5.751518498	8.84E-09	2.24E-07	55916
NAA15	365.1678887	1.627933127	0.283276412	5.746800862	9.09E-09	2.29E-07	80155
CDC73	372.121206	1.34132687	0.233437601	5.745976086	9.14E-09	2.29E-07	79577
FNBP4	1280.576891	1.009928923	0.175763606	5.745950174	9.14E-09	2.29E-07	23360
FAM171A1	487.4532907	1.392386495	0.24243259	5.743396533	9.28E-09	2.32E-07	221061
VPS13A	393.0091191	1.51551825	0.264058195	5.73933428	9.50E-09	2.37E-07	23230
GOLGB1	1395.340216	1.089502971	0.190113333	5.730807783	1.00E-08	2.48E-07	2804
SQLE	410.0867505	1.604757724	0.28013659	5.728483114	1.01E-08	2.51E-07	6713
VCL	300.5392079	1.481320576	0.258711787	5.725756027	1.03E-08	2.54E-07	7414
CHD1	537.6896828	1.906902479	0.33307938	5.725069145	1.03E-08	2.55E-07	1105
CDC37L1	206.7852736	1.605960734	0.280564728	5.724029348	1.04E-08	2.55E-07	55664
ATP2C1	518.6126309	1.505467105	0.263457729	5.714264345	1.10E-08	2.69E-07	27032
PLEKHA5	111.9883941	1.842948424	0.322588038	5.713009177	1.11E-08	2.70E-07	54477
ESF1	774.7516893	1.617663298	0.283451041	5.707028953	1.15E-08	2.79E-07	51575
PRMT3	178.4043363	1.871592726	0.327971423	5.706572563	1.15E-08	2.80E-07	10196
LINC01934	27.27345351	2.072689796	0.363244009	5.706053635	1.16E-08	2.80E-07	101927156
WBP11	1094.088814	1.703038117	0.29846337	5.70602053	1.16E-08	2.80E-07	51729
ATAD2	948.7489643	1.203768445	0.211082619	5.702830735	1.18E-08	2.84E-07	29028
EHBP1	241.2051303	1.559553655	0.273676622	5.698527119	1.21E-08	2.90E-07	23301
GOLGA1	265.462382	1.205885416	0.211694331	5.696351965	1.22E-08	2.93E-07	2800
BAG5	157.0241442	1.440991107	0.253141432	5.69243483	1.25E-08	2.98E-07	9529
IPO8	306.0786777	1.230861847	0.216542956	5.684146316	1.31E-08	3.11E-07	10526
TTC13	272.8844488	1.884729511	0.331867979	5.679154456	1.35E-08	3.19E-07	79573
LRBA	348.2686915	1.223632327	0.215562567	5.676460173	1.38E-08	3.22E-07	987
CDK1	689.7079101	1.360025358	0.239586599	5.676550199	1.37E-08	3.22E-07	983
GOLM2	145.1319693	1.721890783	0.303334906	5.676533582	1.37E-08	3.22E-07	113201
SPAG9	314.493455	1.314903028	0.231806197	5.672423957	1.41E-08	3.28E-07	9043
EIF4E	300.7606166	1.9561419	0.345078868	5.668680644	1.44E-08	3.34E-07	1977
NAA16	100.9783024	1.307478609	0.230680257	5.667925917	1.45E-08	3.35E-07	79612
NDRG1	87.54877301	1.491050577	0.263136982	5.6664425	1.46E-08	3.37E-07	10397
TAF5	118.3143937	1.242262351	0.219366801	5.66294601	1.49E-08	3.43E-07	6877
PDK4	58.86637599	2.092703465	0.369857512	5.658134269	1.53E-08	3.53E-07	5166
R3HDM1	132.4498059	1.414164694	0.250036927	5.655823361	1.55E-08	3.56E-07	23518
KLF3	225.3217878	1.08399449	0.191692376	5.654864909	1.56E-08	3.58E-07	51274
TEC	173.0295437	1.443131618	0.255245167	5.653903788	1.57E-08	3.59E-07	c("7006", "100124696")
CPED1	32.40332897	2.585970363	0.45791373	5.647287243	1.63E-08	3.71E-07	79974
MOB1A	186.5774143	1.161623911	0.205734706	5.646222421	1.64E-08	3.73E-07	55233
TMF1	271.5623068	1.359038041	0.240805537	5.643715902	1.66E-08	3.77E-07	7110
MAP3K7	163.0259707	1.487963508	0.263862411	5.639164378	1.71E-08	3.87E-07	6885
MORC3	237.5767481	1.662653034	0.29508468	5.634494584	1.76E-08	3.97E-07	23515
SINHCAF	48.00174488	1.642859836	0.291730238	5.631434879	1.79E-08	4.03E-07	58516
LEPR	275.9348224	1.147979564	0.203863013	5.631132142	1.79E-08	4.03E-07	3953
OTUD6B-AS1	422.6126516	1.578951495	0.280435578	5.630353701	1.80E-08	4.05E-07	100506365
STAG2	703.1204203	1.721881492	0.305858388	5.629669026	1.81E-08	4.05E-07	10735
BNIP2	212.6757339	1.832613097	0.32551883	5.629822077	1.80E-08	4.05E-07	663
HMGCR	190.7555655	1.537627544	0.273163803	5.628957886	1.81E-08	4.06E-07	3156
ZZZ3	170.4002769	1.771349394	0.314708998	5.628531138	1.82E-08	4.07E-07	26009
REST	140.7829809	1.32991233	0.236379563	5.626173062	1.84E-08	4.11E-07	5978
ADPGK	206.4337247	1.124329851	0.199878328	5.625071325	1.85E-08	4.13E-07	83440
SLC16A1	456.699131	1.268682814	0.225563474	5.624504685	1.86E-08	4.13E-07	6566
REV1	178.1702906	1.031564826	0.183416919	5.624153053	1.86E-08	4.13E-07	51455
MFSD14B	109.8623718	1.261773944	0.224340256	5.624375971	1.86E-08	4.13E-07	84641
KAT7	175.0651809	1.348272044	0.23990452	5.620036018	1.91E-08	4.22E-07	11143
BTRC	422.0829489	1.587117415	0.282450943	5.619090526	1.92E-08	4.24E-07	8945
SATB1	99.41965792	1.096748178	0.195221953	5.617955157	1.93E-08	4.26E-07	6304
HNRNPH2	925.7404202	1.919293263	0.34208706	5.610540377	2.02E-08	4.42E-07	3188
ZNF28	28.96269473	2.267155749	0.404128973	5.609980732	2.02E-08	4.42E-07	7576
WASHC2C	1729.94976	1.058682777	0.188828903	5.606571678	2.06E-08	4.51E-07	253725
IL1RL1	42.88005032	1.598610672	0.285358758	5.60210831	2.12E-08	4.61E-07	9173
ENO2	278.311348	1.064473377	0.190149798	5.598077887	2.17E-08	4.70E-07	2026
PDHX	183.7463662	1.121092191	0.200291793	5.597294705	2.18E-08	4.71E-07	8050
PUM2	303.4206931	1.268468607	0.226738979	5.594400275	2.21E-08	4.78E-07	23369
MT-ATP8	265.8511565	2.329112055	0.41661449	5.590569011	2.26E-08	4.87E-07	NA
METAP1	353.431149	1.450198949	0.259414263	5.590282245	2.27E-08	4.88E-07	23173
CSPP1	510.4096473	1.196576835	0.214112455	5.588543811	2.29E-08	4.92E-07	79848
WAC	626.7263438	1.003182668	0.179597995	5.58571196	2.33E-08	4.97E-07	51322
YWHAZ	1064.826927	1.838776066	0.329318643	5.583577198	2.36E-08	5.02E-07	7534
RECQL	122.402342	1.921827132	0.344189419	5.583632228	2.36E-08	5.02E-07	5965
DENND5A	205.9559178	1.424218239	0.25512659	5.582398279	2.37E-08	5.04E-07	23258
USO1	277.5094673	1.945583863	0.348659755	5.580179057	2.40E-08	5.09E-07	8615
TGS1	304.7350576	1.626379919	0.291506631	5.579221004	2.42E-08	5.11E-07	96764
EGLN1	39.96787326	1.995673585	0.357842476	5.576961144	2.45E-08	5.17E-07	54583
TNFRSF19	46.80033405	1.821306502	0.326669358	5.575382133	2.47E-08	5.20E-07	55504
C9orf72	32.74011371	2.012024785	0.360913406	5.574813097	2.48E-08	5.20E-07	203228
NAA25	139.7658592	1.351128745	0.242386036	5.574284577	2.49E-08	5.21E-07	80018
DHX35	91.07331569	1.572362639	0.28212018	5.573378838	2.50E-08	5.23E-07	60625
XPC	916.9468781	1.090498971	0.195766403	5.570409197	2.54E-08	5.32E-07	7508
NRBP1	1759.864528	1.118063279	0.200806651	5.56785979	2.58E-08	5.39E-07	29959
OSBPL8	238.7055887	1.642147262	0.295052958	5.565601764	2.61E-08	5.45E-07	114882
HSP90AA1	34633.05122	1.277141585	0.22950319	5.564809722	2.62E-08	5.46E-07	3320
PEX1	71.88931402	1.326108944	0.238421715	5.562030889	2.67E-08	5.52E-07	5189
UNC119B	191.9861534	1.064858371	0.191504269	5.560494157	2.69E-08	5.55E-07	84747
BPNT2	148.8084782	1.035578591	0.186467108	5.553679704	2.80E-08	5.75E-07	54928
NEXN	237.4933428	1.203148976	0.216678429	5.552693836	2.81E-08	5.77E-07	91624
ANKMY2	216.6345963	2.041553278	0.367673343	5.552627947	2.81E-08	5.77E-07	57037
TRIM5	359.5290798	1.210001253	0.217953901	5.55163842	2.83E-08	5.79E-07	85363
ARHGEF12	419.2918906	1.150425823	0.207268841	5.5504041	2.85E-08	5.82E-07	23365
AP1AR	73.21915685	1.723074836	0.31055008	5.548460454	2.88E-08	5.88E-07	55435
FIGNL1	116.0142065	1.64698428	0.296888148	5.547490832	2.90E-08	5.90E-07	63979
SRBD1	146.1455856	1.56451163	0.282103428	5.545879551	2.92E-08	5.95E-07	55133
UEVLD	50.58637263	1.823679645	0.329033076	5.542542014	2.98E-08	6.06E-07	55293
TAOK3	1369.210922	1.796474416	0.324142347	5.542239179	2.99E-08	6.06E-07	51347
GNPDA1	128.9156562	1.417355329	0.255911231	5.538464744	3.05E-08	6.18E-07	10007
ZNF131	294.0990619	1.888398485	0.341025308	5.537414493	3.07E-08	6.21E-07	7690
NEMF	537.644053	1.466774492	0.264927437	5.5365141	3.09E-08	6.23E-07	9147
SLC9A6	48.21852552	1.477280421	0.266852117	5.535951665	3.10E-08	6.25E-07	10479
TRPM7	203.2878028	1.836736456	0.33189272	5.534126987	3.13E-08	6.30E-07	54822
SEC23IP	182.7593507	1.198950653	0.216668658	5.533567549	3.14E-08	6.31E-07	11196
PPIP5K2	665.4616588	1.099854848	0.198837858	5.531415705	3.18E-08	6.38E-07	23262
DENND4C	85.72745849	1.52549709	0.275827701	5.530615979	3.19E-08	6.40E-07	55667
CCDC121	21.178528	2.270239499	0.410520776	5.530145199	3.20E-08	6.40E-07	79635
TGIF1	116.4781872	1.519848898	0.27494704	5.527787812	3.24E-08	6.48E-07	7050
APPL2	118.7739758	1.374051417	0.248640006	5.526268427	3.27E-08	6.52E-07	55198
EIF4H	2819.64256	1.404011825	0.254238888	5.522411768	3.34E-08	6.63E-07	7458
GCSAML	243.7677583	2.152777572	0.390160642	5.517669744	3.44E-08	6.79E-07	148823
HBP1	148.2089242	1.641138622	0.297465938	5.517064022	3.45E-08	6.81E-07	26959
PRKCQ	122.9739396	1.378331093	0.250136701	5.510311323	3.58E-08	7.04E-07	5588
STAM2	78.37983424	1.432326075	0.25995017	5.510002466	3.59E-08	7.05E-07	10254
VEGFA	1710.769782	1.050345708	0.190646206	5.509397381	3.60E-08	7.06E-07	7422
MORF4L2	729.7422187	2.095367368	0.381031387	5.499198859	3.82E-08	7.45E-07	9643
RANBP9	225.4627567	1.78150696	0.324107556	5.496653592	3.87E-08	7.55E-07	10048
LGR4	35.34987215	1.520004193	0.276684318	5.493640572	3.94E-08	7.66E-07	55366
PRKAR2B	253.9929262	1.297891351	0.236320495	5.492081208	3.97E-08	7.72E-07	5577
MAT2A	560.5276178	1.482462494	0.270005464	5.490490708	4.01E-08	7.77E-07	4144
ANXA4	169.5501965	1.740299797	0.316989097	5.490093556	4.02E-08	7.78E-07	307
TOP2A	1092.816966	2.111059374	0.384773495	5.486498943	4.10E-08	7.92E-07	7153
CDC42SE1	212.8839879	1.024692148	0.186919853	5.481986703	4.21E-08	8.12E-07	56882
DCAF17	61.52075835	1.458538385	0.266095129	5.48126676	4.22E-08	8.13E-07	80067
AKAP9	648.3466963	1.572128347	0.286869463	5.480291738	4.25E-08	8.17E-07	10142
G3BP2	409.6163004	1.781370454	0.325116682	5.479172716	4.27E-08	8.21E-07	9908
RNF20	1335.494915	1.133695115	0.206949375	5.478127758	4.30E-08	8.24E-07	56254
EVI5	47.01246834	1.847400613	0.33762533	5.471747666	4.46E-08	8.54E-07	7813
CRLF3	136.1393913	1.108904649	0.202787704	5.468303178	4.54E-08	8.67E-07	51379
C9orf64	108.088684	1.478551836	0.270530197	5.465385574	4.62E-08	8.78E-07	84267
ARID2	65.95159795	1.5046061	0.275402471	5.463299202	4.67E-08	8.87E-07	196528
BLOC1S6	148.7419341	1.481182709	0.271120437	5.463190923	4.68E-08	8.87E-07	26258
ACADM	520.4638392	2.231753081	0.408660992	5.461135576	4.73E-08	8.96E-07	34
FGD5-AS1	127.599815	1.861196059	0.340889568	5.459821105	4.77E-08	9.02E-07	100505641
SMARCA2	2279.671746	1.34717484	0.246832129	5.457858522	4.82E-08	9.08E-07	6595
ABI1	152.1473015	1.597104581	0.29262026	5.457942585	4.82E-08	9.08E-07	10006
STK26	94.52100093	1.916393616	0.351654236	5.449653151	5.05E-08	9.48E-07	51765
CDKN1B	491.6706872	1.209736334	0.22238693	5.439781624	5.33E-08	9.95E-07	1027
PSIP1	3615.938266	1.189211865	0.218635949	5.439232982	5.35E-08	9.97E-07	11168
CD163	20.35391032	2.655472229	0.488398662	5.437099723	5.42E-08	1.01E-06	9332
SBNO1	307.7668791	1.397322089	0.257315017	5.430394631	5.62E-08	1.04E-06	55206
CKAP5	1223.722922	1.492554023	0.274879651	5.42984545	5.64E-08	1.05E-06	9793
APPL1	70.71452001	1.665966382	0.306962034	5.427271763	5.72E-08	1.06E-06	26060
MAN2A1	74.78241069	1.719996355	0.317093279	5.424259896	5.82E-08	1.07E-06	4124
PDE3B	134.5152602	1.774815357	0.327424437	5.420534193	5.94E-08	1.09E-06	5140
NCOA4	511.6907396	1.81395085	0.3346658	5.420185892	5.95E-08	1.09E-06	8031
CFH	23.76737913	1.792938781	0.33085231	5.41915146	5.99E-08	1.10E-06	3075
CKAP2	600.9483867	1.053377498	0.194864111	5.405702931	6.46E-08	1.18E-06	26586
C1orf109	184.3042821	1.498329697	0.277582694	5.397777777	6.75E-08	1.23E-06	54955
ZNF200	60.93649764	1.504806231	0.278812194	5.397203788	6.77E-08	1.23E-06	7752
TMEM184C	113.3199079	1.906121546	0.353418135	5.393389188	6.91E-08	1.25E-06	55751
JRKL	99.62545686	1.658872171	0.307605744	5.39285173	6.93E-08	1.25E-06	8690
SUSD1	208.1400534	1.216208477	0.225543699	5.392340739	6.95E-08	1.25E-06	64420
KCNE3	70.26167005	1.303576862	0.241858239	5.38983856	7.05E-08	1.27E-06	10008
BCL2L13	408.4471047	1.034140796	0.191871121	5.389767838	7.05E-08	1.27E-06	23786
ACVR1	14.86461147	2.604033572	0.483281068	5.388238329	7.12E-08	1.28E-06	90
ATL2	106.8134149	1.670870712	0.310235618	5.385811994	7.21E-08	1.29E-06	64225
GMCL1	107.1930745	1.076347611	0.200091041	5.37928937	7.48E-08	1.34E-06	64395
CCAR1	2041.245006	1.307234979	0.243168702	5.375835653	7.62E-08	1.36E-06	55749
ST6GAL1	159.1524222	1.027996934	0.191265803	5.374703249	7.67E-08	1.37E-06	6480
RHOBTB3	104.7912898	1.588828441	0.295626434	5.374446465	7.68E-08	1.37E-06	22836
RAI14	11.08132991	3.560663545	0.662634243	5.373497642	7.72E-08	1.37E-06	26064
DDX6	281.1029939	1.144747347	0.213038336	5.373433572	7.73E-08	1.37E-06	1656
OSBPL3	435.7392367	1.001854813	0.186476711	5.372546576	7.76E-08	1.38E-06	26031
CERS2	333.9882884	1.094834665	0.20382334	5.371488204	7.81E-08	1.38E-06	29956
IDH1	154.5472433	2.173494154	0.404629664	5.37156404	7.81E-08	1.38E-06	3417
UTP25	132.2068173	1.348701972	0.251186985	5.369314707	7.90E-08	1.40E-06	27042
EDEM3	86.03963697	1.723171646	0.320956592	5.368861989	7.92E-08	1.40E-06	80267
RAB23	27.35729822	1.902180641	0.354344616	5.368165784	7.95E-08	1.40E-06	51715
TRMT13	235.9153519	1.531371097	0.285489255	5.364023586	8.14E-08	1.43E-06	54482
NEK7	41.26342528	1.871196439	0.34905698	5.360719148	8.29E-08	1.45E-06	140609
FOXJ3	118.8938459	1.225793641	0.22868259	5.360240337	8.31E-08	1.45E-06	22887
CCNJ	29.90361228	1.644770172	0.307087365	5.35603336	8.51E-08	1.48E-06	54619
TOPORS	739.7193639	2.116607221	0.395454589	5.352339517	8.68E-08	1.51E-06	10210
PM20D2	80.66966028	1.390651337	0.260765695	5.332953538	9.66E-08	1.66E-06	135293
ATAD5	253.7432854	1.039075182	0.194946462	5.330054051	9.82E-08	1.69E-06	79915
FAM199X	136.5176147	1.35637728	0.254676736	5.325878217	1.00E-07	1.72E-06	139231
CPT2	54.17774221	1.631797701	0.30655998	5.322931259	1.02E-07	1.75E-06	1376
EIF4EP2	60.34762835	2.445201597	0.459594748	5.32034278	1.04E-07	1.77E-06	100131693
TCERG1	1457.934139	2.099239941	0.394621496	5.319628961	1.04E-07	1.77E-06	10915
UBR5	1109.735	1.302096188	0.244791708	5.31920055	1.04E-07	1.77E-06	51366
TSNAX	145.8585499	1.4808149	0.278821154	5.310984756	1.09E-07	1.85E-06	7257
TRMT11	68.82473348	1.320276089	0.248866296	5.3051623	1.13E-07	1.91E-06	60487
ZNF143	100.710948	1.716460136	0.323570946	5.304741216	1.13E-07	1.91E-06	7702
STRADB	97.05394643	1.483131771	0.279920087	5.298411361	1.17E-07	1.97E-06	55437
RNF4	324.1447717	1.06041114	0.200247845	5.295493403	1.19E-07	2.00E-06	6047
ZNF155	29.54060244	1.77842022	0.335851849	5.295252126	1.19E-07	2.00E-06	7711
SACM1L	64.86626542	1.923566764	0.363297003	5.294749878	1.19E-07	2.01E-06	22908
EBLN3P	69.15118853	1.477401197	0.279110412	5.293250029	1.20E-07	2.02E-06	100506710
RHOBTB1	82.17624153	1.455555345	0.275019613	5.292551068	1.21E-07	2.02E-06	9886
RFX7	90.31147529	2.006893067	0.379441693	5.289068403	1.23E-07	2.05E-06	64864
GOLGA4	2134.859574	1.949528425	0.36877228	5.286537331	1.25E-07	2.08E-06	2803
SLC35D1	23.08780427	1.955227777	0.36992132	5.28552336	1.25E-07	2.09E-06	23169
ZRANB2	565.9213398	1.417920266	0.268465971	5.281564218	1.28E-07	2.12E-06	9406
STARD4	90.83201051	1.470481883	0.278428367	5.281365186	1.28E-07	2.12E-06	134429
SMCHD1	354.7369896	1.245019155	0.236055073	5.274274099	1.33E-07	2.20E-06	23347
GXYLT1	231.9317384	1.041359431	0.197578739	5.27060471	1.36E-07	2.24E-06	283464
PCCA	91.08044104	1.047898701	0.198891094	5.268705995	1.37E-07	2.26E-06	5095
ARCN1	281.3836184	1.720038495	0.326502217	5.268076008	1.38E-07	2.26E-06	372
LARP1B	310.6593958	1.419128051	0.269428182	5.267184902	1.39E-07	2.27E-06	55132
HMGN1P38	51.05753418	1.678524666	0.318780228	5.265460393	1.40E-07	2.28E-06	643790
STK24	388.3074764	1.528752537	0.290872973	5.255739378	1.47E-07	2.39E-06	8428
CMTR2	89.66244881	1.252092643	0.238353373	5.253093866	1.50E-07	2.42E-06	55783
ITGB1P1	44.95792889	2.403361809	0.458202658	5.245193949	1.56E-07	2.52E-06	100422691
WDR3	386.7274068	1.361489828	0.259597678	5.244614813	1.57E-07	2.52E-06	10885
SDCBP	215.297289	2.121353095	0.404656199	5.242359063	1.59E-07	2.55E-06	6386
VPS8	62.45585374	1.136828513	0.217201833	5.233972926	1.66E-07	2.66E-06	23355
DIMT1	54.73487006	1.535134064	0.293415823	5.23194028	1.68E-07	2.69E-06	27292
BAZ1A	1301.364892	1.337245298	0.255727732	5.229175924	1.70E-07	2.72E-06	11177
ERCC5	22.84716393	2.116157197	0.404699183	5.228963352	1.70E-07	2.72E-06	2073
JAK2	247.8223211	1.752726767	0.335564151	5.223224114	1.76E-07	2.79E-06	3717
NMT2	99.41384738	1.180953527	0.226168142	5.221573283	1.77E-07	2.82E-06	9397
CYB5R4	89.90470685	1.295121391	0.248289826	5.216167778	1.83E-07	2.89E-06	51167
ADIPOR2	607.7317527	1.444369454	0.277228917	5.210024519	1.89E-07	2.98E-06	79602
TCEA1	769.9182362	2.325618516	0.446432862	5.209335415	1.90E-07	2.99E-06	6917
KDM3A	435.356143	1.378012301	0.264565796	5.208580708	1.90E-07	3.00E-06	55818
ARRDC4	62.62986085	1.745803689	0.335187635	5.208437022	1.90E-07	3.00E-06	91947
RMC1	80.8077334	1.315946709	0.252896508	5.203498919	1.96E-07	3.06E-06	29919
ZFYVE16	17.00945985	2.948049663	0.567226504	5.197305916	2.02E-07	3.16E-06	9765
ANKRD28	159.1590982	1.216823711	0.234548197	5.187947412	2.13E-07	3.30E-06	23243
AK4	51.59404347	1.974363612	0.3807067	5.186049032	2.15E-07	3.33E-06	205
TP53BP1	515.3373951	1.189165458	0.229727958	5.176407199	2.26E-07	3.49E-06	7158
LMLN	51.32443434	1.690064083	0.326526884	5.175880354	2.27E-07	3.50E-06	89782
ATAD2B	198.4276146	1.089820881	0.210819891	5.169440481	2.35E-07	3.61E-06	54454
MAP4K3	24.90468769	2.251471519	0.435660202	5.167953168	2.37E-07	3.64E-06	8491
RAPGEF2	406.3010721	1.441382225	0.278953232	5.167110685	2.38E-07	3.65E-06	9693
USP28	34.84602752	1.512034844	0.293139851	5.158066499	2.50E-07	3.82E-06	57646
ALDH18A1	146.5560828	1.064134095	0.206390628	5.155922555	2.52E-07	3.86E-06	5832
GTF3C4	115.5546864	1.013234258	0.196794858	5.148682577	2.62E-07	3.99E-06	9329
PLAGL1	44.04530017	2.445664318	0.475121226	5.147453295	2.64E-07	4.01E-06	5325
KIDINS220	586.9652087	1.51182587	0.293717066	5.147218337	2.64E-07	4.01E-06	57498
ZNF225	88.2568431	1.169953586	0.227456353	5.143639956	2.69E-07	4.07E-06	7768
LYSMD3	33.50290599	2.244062215	0.436802849	5.137471559	2.78E-07	4.19E-06	116068
GPCPD1	153.1337547	1.079915253	0.210279313	5.13562288	2.81E-07	4.22E-06	56261
FUBP3	451.9415161	1.310902394	0.255338185	5.13398493	2.84E-07	4.26E-06	8939
FBXO34	118.1043927	1.360625589	0.265523411	5.124314962	2.99E-07	4.47E-06	55030
TCF12	150.6370588	1.357583097	0.265238822	5.118342365	3.08E-07	4.60E-06	6938
CNOT6L	65.55595437	1.242986523	0.243229952	5.110334943	3.22E-07	4.78E-06	246175
MTDH	362.8989099	1.166730994	0.228321404	5.110037743	3.22E-07	4.78E-06	92140
AP3M1	69.86074645	1.486892252	0.291542989	5.10007892	3.40E-07	5.01E-06	26985
