ID	C1	C2	C3	C4	J1	J2	J3	J4
EPS15-AS1	400	576	411	399	287	141	404	412
HIPK1	4548	6447	4216	4307	3805	2589	4188	4224
HSD3BP2	0	0	0	0	0	0	0	0
PSRC1	601	951	705	526	199	1164	456	420
LINC01787	0	0	0	0	0	0	0	0
SEC63P1	14	50	32	20	7	11	20	12
CYP4A27P	0	0	0	0	0	0	0	0
LINC01708	0	0	0	0	0	1	0	0
MTATP6P13	0	0	0	0	0	0	0	0
LINC02787	0	0	0	0	0	0	0	0
GPR88	0	0	0	0	0	0	0	0
RWDD3	135	208	132	144	70	37	94	105
MAN1A2	1172	1712	1228	1249	788	1652	1147	1096
LRIG2-DT	2	4	2	0	2	9	0	5
LPAR3	0	1	1	0	0	680	2	0
LINC02868	0	1	0	0	0	0	0	0
LINC01753	0	0	0	0	0	0	0	0
DPYD-AS1	0	0	0	0	0	1	1	1
CTTNBP2NL	81	144	94	95	67	1073	96	81
PDE4DIPP5	0	0	0	0	0	0	0	0
SORT1	96	145	106	80	70	880	91	80
RBMX2P3	0	2	0	1	1	3	0	0
LINC01676	0	0	0	0	0	0	0	0
DNAI3	2	7	0	2	0	3	3	1
HIPK1-AS1	35	62	35	41	37	32	27	55
LINC01525	0	0	0	0	1	0	0	0
STRIP1	1015	1537	1046	1030	733	1174	984	1047
BCL2L15	8	24	11	14	5	2	3	7
TPI1P1	300	393	262	238	131	136	198	203
SLC25A24	20	25	22	11	17	286	20	14
PLPPR5	0	0	0	0	0	0	0	0
MYBPHL	0	0	0	1	0	0	1	0
PIFO	6	3	1	6	2	4	1	2
SLC25A24P1	0	0	0	1	0	5	0	0
LINC01650	0	0	0	0	0	0	1	0
TSPAN2	0	0	2	3	0	0	0	0
GAPDHP23	0	0	0	0	0	0	0	0
LINC01776	0	0	0	0	0	0	0	0
RPL26P9	0	0	0	0	0	0	1	0
LRIG2	263	415	269	265	167	375	176	222
PSMA5	2684	3513	2248	2186	1631	1871	1889	1733
SLC35A3	524	956	660	659	519	435	620	764
AGL	536	775	499	532	321	183	376	392
SLC6A17	3	0	1	1	1	0	0	1
HSD3B2	0	0	0	0	0	0	0	0
PTPN22	36	100	83	45	5	77	14	7
CHIAP3	0	0	0	0	0	0	0	0
COL11A1	24	46	19	32	21	21	25	31
RPS3AP12	0	0	0	0	0	1	0	0
GAPDHP64	0	0	0	0	0	0	0	0
RNPC3	556	736	572	471	323	288	377	432
SNX7	5	10	7	4	1	90	3	1
AP4B1	290	410	286	274	173	222	222	228
LINC01709	0	1	0	0	0	0	0	0
SARS1	14198	18275	11988	11088	9055	7198	13151	11657
SLC30A7	174	211	153	147	130	150	124	155
SLC16A1-AS1	86	150	109	74	48	338	50	69
GSTM1	339	546	359	328	60	70	77	102
SEC22B	1006	1416	925	887	667	412	748	735
MYSM1	1631	2638	1722	1898	1103	975	1440	1537
CYP4A44P	0	0	0	0	0	0	0	0
PTGFRN	18	38	26	26	4	2480	12	6
HSD3BP1	0	0	0	0	0	0	0	0
BCAS2	1473	2086	1249	1273	832	827	1078	1048
ZNF326	10012	12654	8696	8228	6261	4365	7980	7681
RNVU1-8	1	0	1	0	0	1	3	1
TRIM45	139	224	148	144	68	182	96	113
RPS26P15	2	1	0	1	0	0	2	2
NBPF17P	0	0	0	0	0	0	0	0
SEPTIN2P1	9	13	6	5	2	2	2	2
NBPF5P	1	2	1	0	0	7	0	0
DPYD-AS2	0	0	0	0	0	0	0	0
VANGL1	1157	1705	1034	1031	410	693	600	624
LINC02788	1	0	0	1	0	0	3	1
VPS25P1	0	0	0	0	0	0	0	0
LINC01780	0	0	0	0	0	1	0	0
TENT5C	2711	3539	2267	2148	2438	1082	2665	2634
PDZK1	25	23	13	11	3	5	11	8
RPL7AP15	0	0	1	0	1	1	1	0
NBPF25P	18	21	16	19	10	35	11	26
LINC01731	0	0	0	1	0	0	0	0
NBPF8	140	232	77	53	42	856	43	120
GAPDHP74	0	0	0	0	0	0	0	0
VPS45	681	909	606	537	390	343	482	480
CLCA4-AS1	5	16	10	13	5	3	10	6
LINC01397	0	0	0	0	0	1	0	0
MTND5P20	0	2	0	0	0	0	0	0
RNF115	2740	4339	2782	2820	1843	1496	2578	2683
SYCP1	28	47	27	20	0	1	1	1
PIP5K1A	605	846	641	579	422	734	554	596
GDAP2	333	507	312	270	275	304	303	318
PRPF3	6804	9482	6596	6127	3387	3155	4404	4653
NEFHP1	3	6	4	2	0	1	3	0
DCLRE1B	1315	1775	1056	1094	777	625	874	905
VDAC2P3	0	1	1	0	1	0	0	0
FTLP17	1	0	0	0	0	0	0	1
HYDIN2	0	0	0	0	0	5	0	0
HIGD1AP12	0	0	0	0	0	0	0	0
TSHB	0	0	0	0	0	0	0	0
POGZ	1455	2441	1438	1385	1137	1308	1258	1423
SOD2P1	0	0	0	0	0	0	0	0
C1orf54	8	18	8	14	7	9	5	6
WDR3	2626	3587	2435	2340	1431	1968	2062	1860
PLEKHO1	19	22	14	15	10	833	11	11
LINC02798	0	3	0	0	1	1	0	2
PSMC1P12	3	6	4	3	1	0	0	1
SLC22A15	11	20	8	7	3	143	5	3
SCNM1	766	1126	650	622	411	502	452	486
FLG	0	0	0	0	0	3	0	0
ALX3	0	0	0	0	0	0	0	0
RPS15AP9	0	1	1	0	0	0	0	0
NHLH2	1	1	1	0	0	0	1	0
TRIM33	3904	5821	3610	3699	2642	2123	3367	3489
H3P4	0	0	0	0	0	3	0	1
FLG-AS1	0	0	0	0	0	0	1	1
PDE4DIP	89	116	74	76	63	622	79	88
CDC14A	371	507	355	332	140	125	220	205
CD53	40	77	44	37	5	8	8	8
RLIMP2	0	0	0	0	0	0	0	0
AP4B1-AS1	8	15	11	13	3	12	4	3
APH1A	703	916	638	616	314	520	395	433
MTIF2P1	1	0	0	2	0	0	0	0
FLG2	1	0	0	0	0	0	0	0
SRGAP2C	100	111	99	87	92	92	88	108
SPAG17	17	31	22	12	4	9	6	3
CIART	12	20	28	12	1	4	3	6
SRGAP2-AS1	0	0	0	0	2	0	0	0
TTF2	1927	3010	1932	2020	1358	1493	1734	1950
S100A7	0	0	0	0	0	0	0	0
UBE2WP1	0	0	0	0	0	0	0	0
PGLYRP4	20	20	19	15	1	3	1	6
RPL6P2	0	0	1	1	0	17	2	0
GATAD2B	898	1409	942	831	699	679	827	837
SLC6A17-AS1	0	0	0	0	0	0	0	0
NPR1	1	1	0	0	1	5	0	4
HNRNPA1P43	0	0	0	0	0	0	0	1
MAGI3	995	1333	917	877	556	708	603	614
EIF2S2P5	0	0	0	0	0	0	0	0
PGBP	1	0	0	0	0	0	0	0
LINC02586	0	0	0	0	0	0	0	0
LINC01649	0	0	1	0	0	0	0	0
S100A7L2	0	0	0	0	0	0	0	0
UBL4B	0	0	0	0	1	1	0	0
SLC27A3	59	100	72	54	39	61	30	52
GABPB2	3393	5462	3598	3816	1994	1190	2645	2780
CA14	10	19	11	8	7	10	10	7
AQP10	16	40	22	14	10	4	8	7
CD5L	0	0	0	0	0	1	0	0
S100A8	1	0	0	0	0	1	3	0
LINC01761	0	0	0	0	0	0	0	0
CDK4P1	0	0	0	0	0	0	0	0
LINC01768	0	0	0	0	0	0	0	0
SELENBP1	3480	4223	2684	2418	1186	550	1309	1428
FMO5	51	75	57	47	16	24	19	17
NBPF13P	0	0	4	3	1	0	2	0
HAO2-IT1	0	0	0	0	0	0	0	0
TXNP3	0	0	0	0	0	0	0	0
GEMIN2P1	0	0	0	0	0	0	0	0
LINC02772	238	354	233	244	230	138	383	332
RPS29P29	0	0	0	1	0	0	0	0
PDE4DIPP6	20	29	24	15	12	41	16	22
S100A9	1	4	1	2	2	0	6	2
S100A15A	0	0	0	0	0	0	0	0
ELL2P1	110	177	99	74	55	38	69	68
LYSMD1	146	244	127	113	48	115	77	70
KCNN3	0	0	0	0	0	10	0	0
PFN1P2	5	9	7	2	0	34	3	5
ELOCP19	6	18	19	22	18	5	10	21
VANGL2	6	7	10	2	2	34	1	1
PNRC2P1	19	21	18	21	10	3	13	5
NUP210L	4	10	6	5	10	6	13	11
DENND2C	14	25	18	16	8	40	19	17
PRR9	0	0	0	0	1	7	0	0
TPM3	67133	92076	65176	61864	45216	51542	70449	62103
CD2	1	1	0	0	0	0	0	0
LINC02799	0	0	0	0	0	1	0	0
LINC01661	0	0	0	0	0	0	0	0
ALG6	79	114	87	91	55	54	82	111
DEPDC1	1706	2437	1603	1494	1000	688	1411	1320
PKMP1	1	0	0	0	0	4	2	0
PPIAP7	0	0	0	0	0	0	0	0
OR10AE1P	0	0	0	0	0	0	0	0
LINC02806	0	1	0	0	0	0	0	1
FCGR1B	0	0	0	0	0	0	0	0
MRPS21P2	0	0	0	0	0	0	0	0
ELOCP20	0	0	0	0	0	0	0	0
NDUFA5P10	0	0	1	0	0	0	0	0
SMIM42	0	0	0	0	0	0	0	0
GPR89A	363	440	366	346	252	182	360	318
LORICRIN	0	0	0	0	0	0	0	0
C1orf189	0	1	0	1	2	1	0	0
INTS3	2045	3303	2105	2002	1121	2187	1305	1512
NR1H5P	0	0	0	0	0	0	0	0
S100A12	0	0	0	0	0	0	0	0
GTF2B	2489	3138	2029	2019	1570	930	1993	1895
MTCO2P21	0	0	0	0	0	1	0	0
TNFSF4	0	1	1	1	0	2	0	0
C1orf226	4	14	7	4	6	17	6	17
S100A7A	0	0	0	0	0	0	0	0
HNRNPA1P68	0	3	1	5	1	1	0	0
PFN1P12	0	0	0	0	0	0	0	0
KCNJ9	0	0	0	0	0	1	0	1
CSF1	178	316	264	208	22	445	28	22
MTATP6P14	0	0	0	0	0	0	0	0
NKAIN1P1	0	0	0	0	0	0	0	0
DHCR24-DT	0	0	0	2	1	1	2	2
VDAC1P9	0	0	0	0	0	0	0	0
CGN	96	112	75	70	58	477	67	81
LINC02805	15	39	24	23	7	3	6	9
TNFAIP8L2	30	30	19	24	7	5	17	18
RGS5	37	57	43	44	26	23	42	49
UBAP2L	27035	40591	26614	27114	16765	15998	21177	22068
FMO8P	0	0	0	0	0	0	0	0
SSBL4P	39	48	38	20	23	23	33	19
NAP1L4P1	113	221	184	208	165	93	173	248
SEC22B4P	1	5	2	0	2	2	0	2
LMX1A-AS1	0	0	0	0	0	0	0	0
LINC01307	0	0	0	0	0	0	0	0
IGSF8	33	32	41	32	13	167	16	19
MPC2	726	906	549	570	284	156	289	299
LAPTM4BP1	0	0	0	0	0	0	1	0
TLCD4-RWDD3	5	5	1	8	4	2	3	0
SLAMF6	3	10	9	11	1	0	1	0
SLC25A24P2	0	0	0	0	1	0	0	0
FMO11P	0	0	0	0	0	0	0	0
LINC00624	5	5	8	5	9	7	8	13
CD160	5	16	11	9	9	6	7	4
C1orf112	266	397	269	260	168	108	218	194
FAM78B	1	1	0	0	0	40	1	1
PYHIN1	0	0	0	0	0	0	0	0
LAMC1	512	861	570	513	167	7655	258	272
CD1D	85	115	72	89	62	53	85	95
MGST3	1439	2065	1303	1324	1165	656	1226	1310
S100A7P1	0	0	0	0	0	0	0	0
CASQ1	21	29	19	16	22	7	18	24
FCRL5	0	0	0	0	0	1	0	0
NCSTN	707	1006	706	671	433	558	490	611
FASLG	2	4	0	0	0	1	1	0
LINC01701	0	0	0	0	0	0	0	0
SPATA46	0	0	0	0	0	0	1	0
ILF2	13402	17907	11339	10670	5993	5652	8398	8091
TIPRL	1236	1636	1143	1096	622	585	917	765
NME7	465	630	425	434	207	237	271	287
RCSD1	168	264	250	164	8	11	16	22
FDPSP1	2	2	0	0	1	0	0	0
TNR	0	1	0	0	1	1	0	2
SFT2D2	597	840	482	440	286	260	322	402
FAM78B-AS1	0	2	0	1	0	2	0	0
UCK2	928	1211	856	753	383	461	532	525
PIGM	460	659	462	437	400	269	512	543
FAM20B	2465	3695	2279	2446	2251	1313	2671	2872
LINC01720	0	0	0	0	0	0	1	0
XCL2	0	0	0	0	0	0	0	0
RPSAP16	1	0	0	2	0	0	1	0
QSOX1	51	102	71	55	32	457	61	57
LRRC8D-DT	21	24	19	4	4	7	15	12
POU2F1	838	1282	923	908	581	453	757	848
CNN2P10	0	0	0	0	0	0	0	0
KIFAP3	546	802	492	471	344	250	418	383
AXDND1	4	6	5	4	4	3	4	4
LAMC1-AS1	0	2	0	0	0	2	0	0
TNR-IT1	0	0	0	0	0	0	0	0
MTCO1P14	0	0	0	0	0	0	0	0
SLC25A38P1	2	1	1	1	0	0	2	1
TBX15	3	2	3	2	0	4586	3	1
RPL34P1	0	0	0	1	1	0	0	0
SUMO1P3	12	7	9	6	8	3	5	3
CD48	1	0	0	0	0	0	0	0
MRPS10P1	0	0	0	0	0	0	0	0
COPA	4555	6613	4489	4387	3200	2973	4189	4172
RXRG	0	0	0	0	0	1	0	0
LINC01657	0	2	0	1	0	0	0	0
TPR	35463	53499	36897	37412	26228	21181	36202	36460
ATP1A2	0	0	0	0	0	0	0	1
METTL18	110	138	91	79	43	43	52	46
RPSAP18	5	3	7	1	2	1	0	4
SH2D1B	0	0	1	0	0	9	0	0
LINC01680	0	0	0	0	0	0	0	0
CHIA	0	0	0	0	0	0	0	0
PRELID1P7	0	0	0	0	1	0	0	0
CRYZL2P-SEC16B	0	0	0	0	0	0	0	0
EXTL2	214	352	216	207	86	118	134	145
DCAF8	609	858	552	562	397	279	403	500
ANKRD36BP1	0	0	0	0	0	0	0	0
KIRREL1	13	16	9	11	8	676	8	7
ANP32E	28241	35635	26526	24299	17338	14943	26522	23287
DDX59	502	666	478	437	322	335	428	390
NIBAN1	2922	4604	3273	3370	2313	2354	3762	3556
PHBP11	1	3	0	0	0	0	0	1
LPGAT1-AS1	0	0	0	0	0	0	0	0
AKR1D1P1	0	0	0	0	0	1	0	0
CRYZL2P	21	52	24	32	0	2	5	4
WDR82P2	0	2	4	4	1	0	0	3
RPL5P6	1	0	0	1	0	0	0	0
LHX4	24	40	46	41	25	23	20	33
AGO3	435	665	398	369	324	228	311	386
SEC22B3P	0	0	0	0	0	0	0	0
OR10J5	0	0	0	0	0	0	0	0
LAMC2	1	6	3	3	4	97	2	1
ACTBP11	33	39	30	25	13	10	22	21
DDX59-AS1	0	0	0	0	0	0	0	0
CD58	1109	1699	1074	1136	918	626	979	1156
RPL35AP7	0	0	0	0	0	0	0	0
MEF2AP1	0	0	0	0	0	0	0	0
HSPE1P6	0	2	0	0	0	0	0	0
EEF1A1P14	0	1	0	0	0	0	0	1
RGS2	17	44	39	39	69	42	98	74
RPS29P4	0	0	0	0	0	0	0	0
C4BPB	0	0	0	0	0	0	0	0
GPA33	0	0	0	0	0	0	0	0
XCL1	0	0	0	0	0	0	0	0
LINC02818	1	0	0	1	0	0	0	1
LINC01633	0	0	0	0	0	0	0	0
CICP5	1	2	1	0	0	3	0	2
NHLH1	4	7	1	2	3	3	1	2
SETP9	0	0	0	0	0	0	0	0
LINC02770	2	0	0	2	0	1	0	1
KCNJ10	10	19	12	5	10	14	9	10
C4BPA	0	1	0	0	0	1	0	1
CFH	25	20	15	18	10	12	17	19
SEPTIN7P13	135	240	166	170	142	213	121	191
LINC02775	0	1	0	0	0	0	0	0
NUF2	3384	4816	3081	3091	2153	1407	2920	2855
TUBB8P9	1	0	1	0	0	0	0	0
MFSD4A	13	9	13	7	7	10	8	8
TBX19	9	7	7	4	7	20	5	8
GCSHP5	63	63	46	45	12	40	33	33
NR5A2	11	10	10	4	1	9	0	0
POU2F1-DT	3	7	7	5	3	7	10	9
LINC02803	1	3	2	1	1	2	0	0
RGS8	0	0	0	0	0	1	0	0
SCYL3	261	406	240	242	207	114	222	246
DUSP10	69	83	57	55	85	78	122	105
KIRREL1-IT1	0	0	0	0	0	7	0	0
LINC02802	0	0	1	0	0	2	0	0
QRSL1P1	0	0	0	0	0	0	0	0
LINC02768	0	0	0	0	0	0	0	0
LELP1	0	0	0	0	0	0	0	0
NMNAT2	1	1	1	2	0	335	0	2
CCT8P1	143	174	129	111	47	45	92	84
LINC01139	0	0	0	2	0	0	1	1
TARBP1	1130	1843	1247	1256	616	549	893	1011
SEPTIN14P21	1	2	2	1	0	0	1	2
CREG1	1248	1654	1074	955	688	405	889	838
CBX1P3	0	0	0	0	0	0	0	0
PDE4DIPP2	8	22	20	10	8	154	9	11
LY9	24	43	20	20	8	3	6	7
TDRD5	0	0	1	0	0	0	0	0
ISCUP1	0	0	0	0	0	0	0	0
SCCPDH	715	985	622	737	342	332	563	530
CEP350	4482	7338	5031	5584	3635	1884	4998	5068
IRF6	591	964	670	615	95	70	183	145
ELK4	830	1256	817	766	495	368	536	574
HNRNPA1P46	0	2	0	1	0	0	1	0
FTH1P2	282	372	244	189	114	67	180	186
TFB2M	706	1022	645	671	310	334	444	443
LYPLAL1	81	171	102	99	59	57	87	75
MPZL1	705	931	625	625	260	555	395	378
INTS7	798	1108	673	634	643	353	736	766
RPS29P5	2	0	2	1	0	0	0	1
CATSPERE	18	15	9	12	8	10	3	12
TFDP1P1	8	9	4	1	3	0	2	3
PRDX6	2088	2668	1847	1577	1216	885	1407	1455
GGPS1	50	68	38	18	33	27	41	45
EDARADD	9	32	23	13	3	33	8	4
FMO7P	0	0	0	0	0	0	0	0
RPL35AP6	0	0	0	0	0	0	0	0
LINC01655	0	0	0	0	0	0	0	0
BRINP3	0	0	1	0	0	0	1	0
ATP5MC2P1	0	0	0	0	0	0	0	0
LMX1A	0	0	0	0	0	0	0	0
ADCY10	21	46	33	45	4	8	3	8
ZNF648	0	1	0	0	0	0	0	0
SELE	1	0	0	0	0	0	1	0
GPATCH2	1056	1475	984	997	828	589	1029	1013
SMYD2	479	604	428	380	142	330	173	189
FCRL4	0	0	0	0	0	0	1	0
SELL	4	3	0	1	3	4	1	3
PBX1-AS1	0	0	0	0	0	0	0	0
CYCSP5	0	0	0	0	0	0	0	0
DPT	0	0	0	0	0	0	0	0
MTCO1P38	0	0	0	0	0	0	0	0
LINC01760	0	0	0	0	0	0	0	0
C4BPAP1	0	0	0	0	0	3	0	0
CAPN8	0	0	0	0	1	0	0	0
RHOU	1	2	2	1	2	26	0	1
TOR3A	1324	1742	1156	1081	927	585	931	969
FCRL3	0	0	0	0	0	0	0	0
SIGLEC30P	0	0	0	0	0	0	0	0
RPS3AP10	0	0	0	0	0	0	0	0
RNF2	762	1060	624	622	465	379	635	525
LINC01696	0	0	0	0	0	0	0	0
LINC01688	0	0	0	0	0	0	0	0
KDM5B	1175	1617	1201	1143	863	1174	1072	1051
RGS5	10	12	12	8	9	3	11	7
CICP21	0	1	2	0	0	0	0	0
FCRL2	0	0	0	0	0	0	0	0
SPATA17	3	6	7	11	3	38	2	3
LINC01354	0	0	0	0	0	0	0	0
PRRX1	1	0	1	1	2	95	0	1
LINC02257	0	0	0	0	0	0	0	1
IVNS1ABP	3808	5354	3609	3384	2187	1764	2744	2908
LYPLAL1-AS1	0	0	0	0	1	0	1	1
ERLNC1	0	0	0	0	0	0	0	0
SNRPEP10	0	0	0	0	0	0	0	0
C8B	0	0	0	0	0	0	0	0
ASTN1	1	0	0	1	0	7	1	1
FMO10P	0	0	0	0	0	0	0	0
LINC01698	0	0	0	0	0	0	1	0
KRT18P32	0	0	0	0	0	0	0	0
RIMKLBP2	5	8	8	9	5	5	7	12
DTL	1833	2603	1591	1526	1118	617	1429	1434
TRMT1L	789	1102	712	709	475	328	652	728
LINC02474	0	1	0	0	0	0	0	0
HSD11B1	0	0	0	0	0	9	0	1
LINC01347	42	111	85	80	37	18	42	75
SOAT1	394	552	392	362	255	322	308	346
SPATA17-AS1	0	0	0	0	0	0	0	0
USH2A-AS2	0	0	0	0	0	0	0	0
BATF3	4	7	7	3	0	163	0	1
MIPEPP2	0	0	0	0	0	0	0	0
CNST	370	561	428	364	321	277	381	400
FTH1P25	0	0	0	0	0	0	1	1
C4BPAP2	0	0	0	0	0	0	0	0
SOX13	19	36	35	21	13	163	8	9
SRP14P4	0	0	0	0	0	0	0	0
NID1	5	18	11	7	4	1231	7	6
LINC01705	0	0	0	0	0	1	0	0
BTG2	2595	3480	2304	2148	2865	1190	3291	3227
RPL21P28	42	38	29	17	6	5	10	16
ADORA2BP1	0	0	0	0	0	0	0	0
ZNF678	126	236	159	162	108	67	178	134
KIF28P	8	9	13	9	4	4	6	9
MRPS14	1221	1590	1049	1029	727	634	1000	952
SLC9C2	0	1	0	0	0	0	0	0
UBBP2	2	6	3	2	1	0	1	1
LHX9	2	0	1	0	1	7	0	1
UTP25	1761	2416	1665	1677	810	699	1062	1056
CHCHD2P5	0	0	0	0	0	0	0	0
DESI2	342	513	288	336	162	169	231	256
SLC26A9	0	0	0	0	0	8	1	0
LINC01142	0	0	0	0	0	0	0	0
SLC45A3	45	70	50	36	41	79	34	40
ILDR2	0	6	3	4	5	11	5	2
KIF26B	3	4	2	5	0	12	3	2
USH2A-AS1	0	0	0	0	0	0	0	0
UQCRBP2	0	0	0	0	0	0	0	0
PRR13P1	1	0	0	0	0	0	0	0
LINC01675	0	1	1	0	0	0	0	0
LINC02815	0	0	0	0	0	0	0	0
LINC01222	0	0	0	0	0	0	0	0
RRP15	4466	6450	3770	4175	2169	1496	2808	2807
OR2L13	2	0	0	2	0	1	1	1
TMEM59	2979	4136	2595	2449	1822	1953	2213	2437
LMX1A-AS2	0	0	0	0	0	0	0	0
LINC01221	0	0	0	0	0	0	0	0
TTC13	2006	2750	1758	1783	893	746	1119	1219
MRPS18BP1	0	0	0	0	0	0	0	0
LARP7P1	0	0	0	0	0	0	0	0
ISCA1P2	0	0	0	0	0	0	0	2
CACYBP	12035	14928	9583	9408	5329	4015	6929	6416
LINC01035	0	0	0	0	0	0	0	0
LINC00210	0	0	0	0	0	0	0	0
TMCC2-AS1	2	1	3	1	2	0	2	2
PPP1R12B	938	1530	946	1002	808	507	920	1021
PTPN14	6	11	8	6	12	318	9	10
LINC02814	0	0	0	0	0	0	0	0
FMO9P	0	0	0	0	0	0	0	0
CAPN2	405	588	360	403	166	1858	238	225
NEK2	3433	4887	3238	3136	1983	1408	3006	2798
C1orf53	7	17	16	7	11	12	11	11
ITLN2	0	0	1	0	0	0	0	0
PRELP	0	0	0	0	0	0	0	0
RAB4A	898	1300	923	822	484	390	682	646
ENTR1P2	1	1	0	0	1	0	0	0
TOMM20	2622	3797	2545	2392	1288	1178	1938	1806
ST13P19	21	30	27	15	7	4	11	8
RASAL2-AS1	0	6	3	4	1	1	3	5
MTRNR2L11	0	0	0	0	0	0	0	0
TADA1	283	479	294	256	135	76	175	206
REN	0	0	0	0	0	0	0	0
SLAMF6P1	0	1	0	0	0	0	0	0
LINC01653	0	0	0	0	0	0	0	0
GS1-279B7.1	1	0	3	1	2	1	1	4
OR2AK2	0	0	0	0	0	0	0	0
HMGB1P11	0	4	2	2	0	0	2	1
ARV1	2262	3082	2178	1785	854	612	1243	1150
LYPD9P	0	0	0	0	0	0	0	0
LINC00303	0	0	0	0	0	0	1	0
LINC01341	2	16	3	6	5	16	4	6
TP53BP2	9243	12410	7877	7927	4537	3001	5762	5807
OR2L6P	0	0	0	0	1	0	0	0
SYT14	0	3	1	1	0	204	1	1
DHX9	10764	14946	9623	9774	6363	4414	8284	8039
BTF3L4	690	974	628	645	417	356	615	513
TEDDM2P	0	0	0	0	0	0	0	0
SWT1	338	519	310	327	240	188	301	321
FBXO28	801	1124	751	691	388	326	553	538
CEP170	1559	2558	1704	1921	1046	2467	1567	1364
RPL4P2	8	15	13	6	1	1	2	3
COP1	1128	1582	1041	996	647	497	849	833
FMOD	0	1	2	0	0	0	1	1
CYCSP4	0	0	0	0	0	0	0	0
OR2L9P	0	0	0	0	0	0	0	0
TEX35	0	1	2	1	0	0	1	0
SLAMF7	0	2	2	1	0	2	0	0
RGS18	4	9	13	4	5	3	8	6
GNPAT	1061	1464	928	891	509	389	620	699
TGFB2	2	3	1	3	1	6	2	1
NUAK2	5	7	8	5	8	59	8	4
ODR4	1599	2186	1414	1446	822	1051	1018	1068
LINC01741	0	0	0	0	0	0	0	0
LINC01724	0	0	0	0	0	0	0	0
FMO4	36	70	26	36	9	20	23	37
PROX1-AS1	0	0	0	0	0	13	2	0
RPL22P24	2	5	3	4	3	0	4	4
UAP1-DT	0	0	0	0	0	1	3	2
NSL1	896	1240	760	745	580	397	711	719
MTCYBP15	0	0	0	0	0	0	0	0
HFM1	51	103	67	69	64	43	102	114
OR2T32P	0	5	0	2	0	0	0	4
ATP1A4	0	0	2	4	0	0	0	1
MORF4L1P7	0	0	0	0	0	0	0	0
MCRIP2P2	0	0	0	0	0	0	0	0
LINC00538	0	0	0	0	0	2	0	0
GALNT2	10246	14401	9832	9359	5441	4618	7071	7008
LINC01132	2	8	6	1	0	1	4	3
FMO1	0	0	0	0	0	0	1	0
SPRTN	488	732	478	505	349	304	398	462
EGLN1	189	354	186	215	132	157	159	148
YPEL5P1	0	0	0	0	0	0	0	0
PP2672	0	0	0	0	0	0	0	0
RPL5P5	15	26	16	10	7	5	8	12
FCRL1	0	1	0	0	0	0	0	0
WNT9A	0	0	0	1	0	4	0	0
GNG4	0	1	0	0	1	32	0	0
TGFB2-OT1	0	0	0	0	0	0	0	0
TUBB8P10	0	0	0	0	0	0	0	0
LINC00184	0	1	1	0	1	3	0	0
C1orf220	41	72	44	48	23	33	23	24
QRSL1P2	0	0	0	0	0	0	0	0
PAPPA2	0	0	1	1	3	1	2	0
NPHS2	1	0	0	0	0	0	0	0
TSNAX-DISC1	0	0	0	0	1	0	0	1
LINC02773	0	0	0	0	0	0	0	0
CLPTM1LP1	0	0	0	0	0	0	0	0
LEMD1-AS1	0	0	0	0	0	0	0	0
GOT2P2	5	8	5	0	3	0	1	3
LRRN2	90	108	76	63	39	17	46	41
PPP2R5A	390	548	395	367	223	152	338	306
DDR2	33	40	35	43	22	1930	26	30
CICP26	1	0	1	0	0	0	0	0
OPTC	0	0	0	0	0	1	0	0
C1orf100	1	0	0	0	0	1	0	0
SUCO	2386	3358	2155	2160	1337	1075	1559	1645
MTND6P15	0	0	0	0	0	0	0	0
ATF3	167	376	246	207	278	304	637	620
RNASEL	410	620	433	412	204	116	259	261
OR2L1P	1	3	1	0	1	1	1	2
PLXNA2	106	184	120	148	55	514	110	95
KRT18P12	0	0	0	0	0	0	0	0
SPATA45	2	1	0	1	0	0	0	0
PLA2G4A	110	141	79	90	59	181	93	79
EIF1P3	1	0	0	0	0	0	0	0
TOP1P1	94	100	57	46	43	33	54	63
RPS3AP9	0	0	0	0	0	0	0	0
LINC02869	0	0	0	0	1	0	0	0
ETNK2	0	0	0	0	0	24	0	0
HES2	7	7	7	8	0	7	3	1
SHCBP1L	21	37	25	19	2	2	2	3
RPL23AP22	0	0	0	0	0	0	0	0
TRAF3IP3	104	204	144	116	5	3	17	16
RPL10AP5	0	0	0	0	0	0	0	0
SEPTIN14P17	0	0	1	0	0	0	1	0
LPGAT1	534	899	542	603	266	388	354	328
PROX1	2	2	0	3	2	8	2	1
RPL23AP18	1	1	1	1	0	0	1	1
LINC01351	0	0	0	0	0	0	0	0
DUTP6	6	5	2	4	0	2	2	3
PFKFB2	556	756	460	532	314	173	368	399
SNRPD2P2	0	0	0	0	0	0	0	0
NENF	887	1435	910	795	463	465	826	732
PTP4A1P7	0	0	0	0	0	0	0	0
LINC01740	0	0	0	0	0	0	0	0
TATDN3	539	706	516	504	335	260	431	412
HMGN1P4	70	97	51	56	29	14	35	48
MTND5P18	0	0	0	0	0	0	0	0
SELP	5	13	10	7	8	9	16	6
SLC4A1APP2	0	0	0	0	0	0	1	0
RSL24D1P4	0	0	1	0	0	0	0	0
PTPRC	965	1447	1166	970	245	141	425	380
BPNT2P1	0	0	0	0	0	0	0	0
CAMK1G	0	0	0	0	0	1	1	0
ZNF672	855	1248	795	727	449	289	524	573
UAP1	702	1009	685	647	337	457	595	525
UHMK1	2596	3955	2495	2622	1877	1194	2349	2323
